@timestamp,session_id,trace_id,span_id,user_id,interaction_type,element_id,element_text,page_url,application_id,workflow_name,workflow_step,interaction_duration_ms,resulted_in_error,error_message,device_type,region
2025-11-01 06:59:00.245289,sess_00000986,trace_000000003389,span_int_000000001103,user_012577,hover,input_password,Cancelar,/cards/list,app_0069,Investment Purchase,step_1,258,False,,mobile,Rio de Janeiro
2025-11-01 07:01:00.245289,sess_00000874,trace_000000001865,span_int_000000001104,user_001216,blur,btn_cancel,Próximo,/cards/activate,app_0001,Investment Purchase,step_5,200,False,,mobile,São Paulo
2025-11-01 07:03:00.245289,sess_00001692,trace_000000001032,span_int_000000001105,user_011938,input,select_type,Voltar,/cards/activate,app_0058,Investment Purchase,step_4,147,False,,tablet,Recife
2025-11-01 07:05:00.245289,sess_00002296,trace_000000000031,span_int_000000001106,user_013151,input,link_help,Voltar,/pix/transfer,app_0032,Profile Update,step_4,10,False,,mobile,São Paulo
2025-11-01 07:07:00.245289,sess_00000251,trace_000000000458,span_int_000000001107,user_006461,click,link_help,Cancelar,/investments/buy,app_0085,Bill Payment,step_5,87,False,,mobile,São Paulo
2025-11-01 07:09:00.245289,sess_00001435,trace_000000001622,span_int_000000001108,user_001736,submit,btn_submit,Confirmar,/account/documents,app_0111,Bill Payment,step_3,120,False,,tablet,Porto Alegre
2025-11-01 07:11:00.245289,sess_00000220,trace_000000004402,span_int_000000001109,user_008024,scroll,input_amount,Cancelar,/investments/buy,app_0039,Card Activation,step_5,67,False,,desktop,Fortaleza
2025-11-01 07:13:00.245289,sess_00000707,trace_000000003690,span_int_000000001110,user_014120,click,select_type,Confirmar,/cards/activate,app_0114,Support Request,step_1,334,False,,desktop,Fortaleza
2025-11-01 07:15:00.245289,sess_00000833,trace_000000000853,span_int_000000001111,user_013239,click,btn_login,Cancelar,/loans/status,app_0101,Investment Purchase,step_2,421,False,,tablet,Porto Alegre
2025-11-01 07:17:00.245289,sess_00002017,trace_000000000084,span_int_000000001112,user_007553,click,checkbox_terms,Salvar,/profile/edit,app_0014,PIX Transfer,step_3,71,False,,mobile,Curitiba
2025-11-01 07:19:00.245289,sess_00002076,trace_000000000331,span_int_000000001113,user_008437,hover,btn_cancel,Voltar,/pix/confirm,app_0017,Login Flow,step_2,234,False,,mobile,Salvador
2025-11-01 07:21:00.245289,sess_00001298,trace_000000000924,span_int_000000001114,user_011038,scroll,input_account,Enviar,/loans/status,app_0118,Login Flow,step_2,200,False,,desktop,Salvador
2025-11-01 07:23:00.245289,sess_00000866,trace_000000000447,span_int_000000001115,user_000320,click,btn_login,Salvar,/investments/buy,app_0149,Investment Purchase,step_5,656,False,,mobile,Salvador
2025-11-01 07:25:00.245289,sess_00002020,trace_000000004620,span_int_000000001116,user_003266,input,select_type,Enviar,/pix/transfer,app_0141,Investment Purchase,step_5,107,False,,mobile,Porto Alegre
2025-11-01 07:27:00.245289,sess_00000016,trace_000000004082,span_int_000000001117,user_014505,input,btn_submit,Enviar,/bills/list,app_0040,Account Opening,step_4,190,False,,desktop,Manaus
2025-11-01 07:29:00.245289,sess_00001630,trace_000000003485,span_int_000000001118,user_011763,submit,link_help,Enviar,/profile/edit,app_0002,Statement Download,step_4,130,False,,tablet,Fortaleza
2025-11-01 07:31:00.245289,sess_00002095,trace_000000001026,span_int_000000001119,user_005954,blur,select_type,Confirmar,/dashboard,app_0134,Support Request,step_2,259,False,,tablet,Curitiba
2025-11-01 07:33:00.245289,sess_00001037,trace_000000003438,span_int_000000001120,user_014054,click,btn_login,Enviar,/cards/activate,app_0100,Investment Purchase,step_3,185,False,,mobile,Brasília
2025-11-01 07:35:00.245289,sess_00002194,trace_000000001438,span_int_000000001121,user_009361,click,btn_cancel,Enviar,/login,app_0127,Login Flow,step_1,441,False,,mobile,Recife
2025-11-01 07:37:00.245289,sess_00001324,trace_000000002443,span_int_000000001122,user_004278,scroll,input_account,Voltar,/cards/activate,app_0143,Account Opening,step_4,132,False,,desktop,Porto Alegre
2025-11-01 07:39:00.245289,sess_00000816,trace_000000000097,span_int_000000001123,user_010348,input,btn_confirm,Enviar,/cards/activate,app_0074,Login Flow,step_3,148,True,,mobile,São Paulo
2025-11-01 07:41:00.245289,sess_00001461,trace_000000001924,span_int_000000001124,user_011943,submit,btn_confirm,Cancelar,/pix/transfer,app_0006,Login Flow,step_3,20,False,,mobile,Recife
2025-11-01 07:43:00.245289,sess_00002237,trace_000000003720,span_int_000000001125,user_011774,input,link_help,Enviar,/cards/activate,app_0108,Support Request,step_4,234,False,,mobile,Salvador
2025-11-01 07:45:00.245289,sess_00002050,trace_000000001527,span_int_000000001126,user_004618,hover,btn_submit,Salvar,/loans/apply,app_0096,Account Opening,step_5,169,False,,desktop,Belo Horizonte
2025-11-01 07:47:00.245289,sess_00001905,trace_000000003681,span_int_000000001127,user_006323,click,checkbox_terms,Confirmar,/investments/portfolio,app_0057,Card Activation,step_4,35,False,,desktop,Porto Alegre
2025-11-01 07:49:00.245289,sess_00001911,trace_000000004895,span_int_000000001128,user_011807,scroll,btn_login,Voltar,/pix/transfer,app_0023,Bill Payment,step_5,59,False,,mobile,Belo Horizonte
2025-11-01 07:51:00.245289,sess_00000066,trace_000000002955,span_int_000000001129,user_002369,scroll,select_type,Próximo,/cards/list,app_0135,Card Activation,step_5,595,False,,mobile,Brasília
2025-11-01 07:53:00.245289,sess_00000985,trace_000000001161,span_int_000000001130,user_001710,click,input_account,Salvar,/login,app_0054,Profile Update,step_3,251,False,,desktop,Curitiba
2025-11-01 07:55:00.245289,sess_00001031,trace_000000000093,span_int_000000001131,user_008744,submit,select_type,Voltar,/loans/apply,app_0149,Investment Purchase,step_1,153,True,,mobile,Porto Alegre
2025-11-01 07:57:00.245289,sess_00000789,trace_000000002817,span_int_000000001132,user_001424,click,input_account,Cancelar,/bills/pay,app_0009,PIX Transfer,step_5,113,False,,desktop,São Paulo
2025-11-01 07:59:00.245289,sess_00000376,trace_000000003170,span_int_000000001133,user_007685,click,btn_cancel,Enviar,/bills/list,app_0015,PIX Transfer,step_5,243,False,,mobile,Rio de Janeiro
2025-11-01 08:01:00.245289,sess_00000962,trace_000000003724,span_int_000000001134,user_001147,hover,checkbox_terms,Confirmar,/dashboard,app_0054,Card Activation,step_5,72,False,,mobile,Brasília
2025-11-01 08:03:00.245289,sess_00001713,trace_000000002605,span_int_000000001135,user_000001,hover,btn_confirm,Próximo,/dashboard,app_0075,Support Request,step_4,10,False,,mobile,Porto Alegre
2025-11-01 08:05:00.245289,sess_00000045,trace_000000004950,span_int_000000001136,user_005876,click,select_type,Próximo,/loans/apply,app_0148,Account Opening,step_3,130,False,,mobile,Porto Alegre
2025-11-01 08:07:00.245289,sess_00001592,trace_000000000493,span_int_000000001137,user_003968,input,select_type,Salvar,/cards/list,app_0016,Profile Update,step_2,41,False,,mobile,Brasília
2025-11-01 08:09:00.245289,sess_00000946,trace_000000002919,span_int_000000001138,user_010509,click,btn_login,Voltar,/loans/status,app_0019,Loan Application,step_4,216,False,,mobile,Fortaleza
2025-11-01 08:11:00.245289,sess_00002376,trace_000000001251,span_int_000000001139,user_007708,click,link_help,Cancelar,/pix/confirm,app_0096,Investment Purchase,step_2,255,False,,desktop,Manaus
2025-11-01 08:13:00.245289,sess_00001288,trace_000000004680,span_int_000000001140,user_007975,scroll,btn_login,Enviar,/login,app_0149,Card Activation,step_3,21,False,,tablet,Curitiba
2025-11-01 08:15:00.245289,sess_00002482,trace_000000004501,span_int_000000001141,user_000365,submit,link_help,Próximo,/pix/transfer,app_0111,Loan Application,step_1,142,True,,tablet,Brasília
2025-11-01 08:17:00.245289,sess_00001904,trace_000000002488,span_int_000000001142,user_009550,click,btn_confirm,Próximo,/cards/activate,app_0026,Statement Download,step_5,43,False,,mobile,Curitiba
2025-11-01 08:19:00.245289,sess_00001217,trace_000000002678,span_int_000000001143,user_001687,click,btn_cancel,Confirmar,/bills/list,app_0033,PIX Transfer,step_5,10,False,Timeout,mobile,Recife
2025-11-01 08:21:00.245289,sess_00001630,trace_000000002867,span_int_000000001144,user_010605,scroll,input_password,Próximo,/pix/transfer,app_0136,Profile Update,step_3,84,False,,mobile,Belo Horizonte
2025-11-01 08:23:00.245289,sess_00001350,trace_000000004618,span_int_000000001145,user_009842,scroll,btn_submit,Confirmar,/account/documents,app_0119,PIX Transfer,step_5,128,False,,mobile,Salvador
2025-11-01 08:25:00.245289,sess_00001743,trace_000000001786,span_int_000000001146,user_008813,click,input_password,Cancelar,/cards/activate,app_0042,PIX Transfer,step_5,425,False,,mobile,Porto Alegre
2025-11-01 08:27:00.245289,sess_00000549,trace_000000002256,span_int_000000001147,user_012707,click,input_account,Salvar,/cards/activate,app_0056,Card Activation,step_2,165,False,,desktop,Recife
2025-11-01 08:29:00.245289,sess_00001584,trace_000000004689,span_int_000000001148,user_009965,click,input_password,Voltar,/profile/edit,app_0018,Account Opening,step_3,80,False,,mobile,Manaus
2025-11-01 08:31:00.245289,sess_00002199,trace_000000001635,span_int_000000001149,user_013677,blur,btn_submit,Cancelar,/loans/apply,app_0136,Card Activation,step_4,109,False,,desktop,Rio de Janeiro
2025-11-01 08:33:00.245289,sess_00001531,trace_000000002153,span_int_000000001150,user_006963,click,btn_confirm,Salvar,/pix/transfer,app_0014,Card Activation,step_4,272,False,Invalid input,mobile,Belo Horizonte
2025-11-01 08:35:00.245289,sess_00000566,trace_000000003175,span_int_000000001151,user_005120,click,btn_submit,Salvar,/loans/apply,app_0048,Investment Purchase,step_5,48,False,,desktop,Salvador
2025-11-01 08:37:00.245289,sess_00001345,trace_000000002061,span_int_000000001152,user_009055,click,input_amount,Voltar,/account/open,app_0032,Statement Download,step_1,99,False,,mobile,Belo Horizonte
2025-11-01 08:39:00.245289,sess_00001775,trace_000000001721,span_int_000000001153,user_001282,blur,btn_submit,Salvar,/loans/status,app_0119,Statement Download,step_3,32,False,,desktop,Porto Alegre
2025-11-01 08:41:00.245289,sess_00000700,trace_000000003730,span_int_000000001154,user_003913,blur,input_amount,Confirmar,/investments/buy,app_0035,Bill Payment,step_1,1722,False,,mobile,Curitiba
2025-11-01 08:43:00.245289,sess_00001722,trace_000000002614,span_int_000000001155,user_010838,hover,select_type,Cancelar,/profile/edit,app_0030,Profile Update,step_5,93,False,,desktop,Manaus
2025-11-01 08:45:00.245289,sess_00001499,trace_000000003848,span_int_000000001156,user_008858,click,select_type,Salvar,/loans/status,app_0105,Statement Download,step_1,1746,False,,desktop,Manaus
2025-11-01 08:47:00.245289,sess_00002296,trace_000000003031,span_int_000000001157,user_013588,hover,input_account,Salvar,/account/documents,app_0134,Bill Payment,step_5,276,False,,mobile,Manaus
2025-11-01 08:49:00.245289,sess_00001391,trace_000000002457,span_int_000000001158,user_002412,input,btn_cancel,Enviar,/investments/portfolio,app_0097,Loan Application,step_4,165,False,,desktop,São Paulo
2025-11-01 08:51:00.245289,sess_00001074,trace_000000001413,span_int_000000001159,user_009511,input,input_password,Próximo,/bills/pay,app_0061,Card Activation,step_5,69,False,,mobile,Brasília
2025-11-01 08:53:00.245289,sess_00000461,trace_000000000468,span_int_000000001160,user_005738,scroll,select_type,Voltar,/bills/pay,app_0123,Statement Download,step_2,223,False,,mobile,Porto Alegre
2025-11-01 08:55:00.245289,sess_00001491,trace_000000001476,span_int_000000001161,user_003095,click,btn_login,Enviar,/login,app_0086,Profile Update,step_2,91,False,,mobile,Porto Alegre
2025-11-01 08:57:00.245289,sess_00000077,trace_000000003706,span_int_000000001162,user_013666,input,btn_login,Próximo,/loans/status,app_0012,Card Activation,step_2,115,False,,tablet,Rio de Janeiro
2025-11-01 08:59:00.245289,sess_00002415,trace_000000001721,span_int_000000001163,user_007765,click,link_help,Voltar,/cards/list,app_0057,Login Flow,step_2,119,True,,tablet,Porto Alegre
2025-11-01 09:01:00.245289,sess_00001621,trace_000000002055,span_int_000000001164,user_000477,click,input_amount,Próximo,/bills/list,app_0045,Card Activation,step_3,86,False,,desktop,Belo Horizonte
2025-11-01 09:03:00.245289,sess_00001500,trace_000000003959,span_int_000000001165,user_008320,click,select_type,Confirmar,/account/documents,app_0096,Login Flow,step_3,590,False,,mobile,Fortaleza
2025-11-01 09:05:00.245289,sess_00002029,trace_000000004273,span_int_000000001166,user_012303,click,btn_submit,Voltar,/account/documents,app_0118,Statement Download,step_4,78,False,,mobile,Rio de Janeiro
2025-11-01 09:07:00.245289,sess_00002320,trace_000000004500,span_int_000000001167,user_010718,click,checkbox_terms,Salvar,/cards/activate,app_0011,Card Activation,step_2,5000,False,,desktop,Belo Horizonte
2025-11-01 09:09:00.245289,sess_00001891,trace_000000001317,span_int_000000001168,user_002924,input,input_account,Salvar,/account/open,app_0120,Login Flow,step_5,91,False,,mobile,Rio de Janeiro
2025-11-01 09:11:00.245289,sess_00000027,trace_000000004609,span_int_000000001169,user_009124,input,btn_confirm,Próximo,/pix/transfer,app_0140,Bill Payment,step_1,980,False,,mobile,Rio de Janeiro
2025-11-01 09:13:00.245289,sess_00001470,trace_000000001219,span_int_000000001170,user_006681,input,btn_cancel,Voltar,/cards/activate,app_0062,Account Opening,step_4,267,False,,desktop,Curitiba
2025-11-01 09:15:00.245289,sess_00002155,trace_000000000343,span_int_000000001171,user_000753,focus,btn_login,Enviar,/cards/activate,app_0141,Investment Purchase,step_2,782,False,,desktop,São Paulo
2025-11-01 09:17:00.245289,sess_00001413,trace_000000004846,span_int_000000001172,user_007963,input,input_amount,Confirmar,/login,app_0075,Loan Application,step_4,207,False,,desktop,Rio de Janeiro
2025-11-01 09:19:00.245289,sess_00001472,trace_000000003277,span_int_000000001173,user_002820,scroll,input_account,Enviar,/loans/apply,app_0130,Login Flow,step_5,489,False,,desktop,Salvador
2025-11-01 09:21:00.245289,sess_00002101,trace_000000003630,span_int_000000001174,user_010757,input,btn_cancel,Confirmar,/investments/portfolio,app_0005,Account Opening,step_2,59,False,,desktop,Salvador
2025-11-01 09:23:00.245289,sess_00002474,trace_000000004129,span_int_000000001175,user_008543,scroll,input_password,Cancelar,/bills/list,app_0122,Card Activation,step_2,569,False,,desktop,São Paulo
2025-11-01 09:25:00.245289,sess_00001580,trace_000000001665,span_int_000000001176,user_001357,click,input_account,Enviar,/login,app_0004,Profile Update,step_3,137,True,,tablet,Porto Alegre
2025-11-01 09:27:00.245289,sess_00000640,trace_000000001453,span_int_000000001177,user_003947,click,btn_login,Confirmar,/cards/activate,app_0146,Profile Update,step_5,86,False,,mobile,São Paulo
2025-11-01 09:29:00.245289,sess_00002359,trace_000000003045,span_int_000000001178,user_002159,click,input_account,Salvar,/investments/portfolio,app_0065,Investment Purchase,step_5,204,False,,desktop,Salvador
2025-11-01 09:31:00.245289,sess_00001453,trace_000000003995,span_int_000000001179,user_008977,click,checkbox_terms,Cancelar,/investments/portfolio,app_0019,Statement Download,step_3,90,False,,mobile,Fortaleza
2025-11-01 09:33:00.245289,sess_00002007,trace_000000003373,span_int_000000001180,user_010928,submit,btn_confirm,Salvar,/investments/buy,app_0117,Loan Application,step_4,1306,False,,mobile,Fortaleza
2025-11-01 09:35:00.245289,sess_00001303,trace_000000000157,span_int_000000001181,user_004889,input,btn_login,Voltar,/cards/list,app_0107,Loan Application,step_3,26,False,,mobile,Recife
2025-11-01 09:37:00.245289,sess_00001437,trace_000000002431,span_int_000000001182,user_014491,submit,btn_login,Voltar,/investments/buy,app_0051,Support Request,step_1,1007,False,,tablet,Salvador
2025-11-01 09:39:00.245289,sess_00001044,trace_000000003263,span_int_000000001183,user_013914,input,link_help,Confirmar,/dashboard,app_0126,PIX Transfer,step_4,180,False,,mobile,Belo Horizonte
2025-11-01 09:41:00.245289,sess_00002403,trace_000000002624,span_int_000000001184,user_011500,click,btn_confirm,Confirmar,/loans/status,app_0068,Login Flow,step_4,212,False,,mobile,São Paulo
2025-11-01 09:43:00.245289,sess_00000216,trace_000000001155,span_int_000000001185,user_007437,focus,input_amount,Próximo,/dashboard,app_0088,Profile Update,step_5,44,False,,mobile,Brasília
2025-11-01 09:45:00.245289,sess_00000189,trace_000000001425,span_int_000000001186,user_010926,click,link_help,Enviar,/cards/list,app_0023,Loan Application,step_3,127,False,,desktop,Manaus
2025-11-01 09:47:00.245289,sess_00000062,trace_000000003173,span_int_000000001187,user_004663,click,btn_submit,Cancelar,/investments/buy,app_0059,Loan Application,step_1,43,False,,mobile,Porto Alegre
2025-11-01 09:49:00.245289,sess_00000346,trace_000000001866,span_int_000000001188,user_004959,hover,input_amount,Próximo,/cards/list,app_0090,PIX Transfer,step_5,96,False,,mobile,Rio de Janeiro
2025-11-01 09:51:00.245289,sess_00002108,trace_000000003647,span_int_000000001189,user_008357,scroll,btn_submit,Voltar,/loans/apply,app_0030,Account Opening,step_3,126,False,,desktop,Recife
2025-11-01 09:53:00.245289,sess_00001790,trace_000000004814,span_int_000000001190,user_012761,click,btn_login,Confirmar,/cards/list,app_0092,Statement Download,step_3,144,False,,desktop,Belo Horizonte
2025-11-01 09:55:00.245289,sess_00000675,trace_000000001553,span_int_000000001191,user_005454,click,link_help,Cancelar,/profile/edit,app_0054,Support Request,step_3,125,False,,desktop,São Paulo
2025-11-01 09:57:00.245289,sess_00001083,trace_000000003956,span_int_000000001192,user_003097,input,input_account,Próximo,/cards/list,app_0045,Account Opening,step_4,166,False,,mobile,Porto Alegre
2025-11-01 09:59:00.245289,sess_00000727,trace_000000004372,span_int_000000001193,user_012379,scroll,btn_cancel,Confirmar,/loans/status,app_0130,Login Flow,step_4,59,False,,mobile,Brasília
2025-11-01 10:01:00.245289,sess_00001886,trace_000000003335,span_int_000000001194,user_010289,submit,btn_cancel,Cancelar,/investments/portfolio,app_0107,Support Request,step_2,93,False,,mobile,Recife
2025-11-01 10:03:00.245289,sess_00001500,trace_000000004778,span_int_000000001195,user_002841,click,btn_submit,Salvar,/account/open,app_0142,Bill Payment,step_4,267,False,,desktop,Belo Horizonte
2025-11-01 10:05:00.245289,sess_00001565,trace_000000003501,span_int_000000001196,user_004266,click,input_password,Salvar,/account/documents,app_0001,Loan Application,step_5,258,True,,mobile,São Paulo
2025-11-01 10:07:00.245289,sess_00002258,trace_000000002163,span_int_000000001197,user_003462,click,btn_confirm,Próximo,/bills/list,app_0089,Investment Purchase,step_1,67,False,,tablet,Belo Horizonte
2025-11-01 10:09:00.245289,sess_00002208,trace_000000003912,span_int_000000001198,user_000160,input,btn_confirm,Salvar,/investments/buy,app_0132,Investment Purchase,step_5,93,False,,mobile,Rio de Janeiro
2025-11-01 10:11:00.245289,sess_00000803,trace_000000003964,span_int_000000001199,user_014279,scroll,select_type,Salvar,/loans/status,app_0120,Profile Update,step_2,98,False,,mobile,Rio de Janeiro
2025-11-01 10:13:00.245289,sess_00001528,trace_000000003504,span_int_000000001200,user_007037,submit,btn_login,Próximo,/login,app_0018,PIX Transfer,step_4,223,False,,desktop,Belo Horizonte
2025-11-01 10:15:00.245289,sess_00000003,trace_000000004563,span_int_000000001201,user_002311,scroll,input_amount,Confirmar,/profile/edit,app_0093,Investment Purchase,step_2,82,False,,desktop,Recife
2025-11-01 10:17:00.245289,sess_00002471,trace_000000003296,span_int_000000001202,user_001970,hover,input_amount,Próximo,/profile/edit,app_0110,Login Flow,step_2,504,False,,mobile,Curitiba
2025-11-01 10:19:00.245289,sess_00001840,trace_000000001491,span_int_000000001203,user_005112,click,btn_login,Cancelar,/cards/activate,app_0063,Login Flow,step_4,47,False,,mobile,Manaus
2025-11-01 10:21:00.245289,sess_00001165,trace_000000002795,span_int_000000001204,user_008087,input,btn_login,Salvar,/investments/portfolio,app_0068,Bill Payment,step_2,351,False,,mobile,Brasília
2025-11-01 10:23:00.245289,sess_00002400,trace_000000000901,span_int_000000001205,user_013553,submit,input_password,Enviar,/account/open,app_0119,Investment Purchase,step_2,318,False,,desktop,Rio de Janeiro
2025-11-01 10:25:00.245289,sess_00002432,trace_000000003143,span_int_000000001206,user_013255,input,select_type,Voltar,/bills/pay,app_0027,Investment Purchase,step_5,70,False,,mobile,Porto Alegre
2025-11-01 10:27:00.245289,sess_00001905,trace_000000001284,span_int_000000001207,user_010152,click,btn_login,Cancelar,/bills/list,app_0126,Statement Download,step_5,395,False,,mobile,Manaus
2025-11-01 10:29:00.245289,sess_00000579,trace_000000004824,span_int_000000001208,user_014385,click,btn_submit,Enviar,/investments/portfolio,app_0119,Login Flow,step_4,220,False,,desktop,Brasília
2025-11-01 10:31:00.245289,sess_00001416,trace_000000004449,span_int_000000001209,user_012878,submit,btn_login,Enviar,/investments/portfolio,app_0006,Account Opening,step_2,317,False,,tablet,Salvador
2025-11-01 10:33:00.245289,sess_00000605,trace_000000000872,span_int_000000001210,user_010554,hover,select_type,Salvar,/account/open,app_0011,Bill Payment,step_1,59,False,,desktop,Porto Alegre
2025-11-01 10:35:00.245289,sess_00001154,trace_000000003125,span_int_000000001211,user_006905,click,checkbox_terms,Confirmar,/loans/status,app_0146,Statement Download,step_2,345,False,,mobile,Salvador
2025-11-01 10:37:00.245289,sess_00002003,trace_000000002207,span_int_000000001212,user_001624,click,checkbox_terms,Salvar,/loans/apply,app_0132,Login Flow,step_5,78,False,,desktop,Porto Alegre
2025-11-01 10:39:00.245289,sess_00000721,trace_000000004953,span_int_000000001213,user_009781,submit,btn_login,Confirmar,/bills/pay,app_0047,Card Activation,step_2,982,False,,desktop,Curitiba
2025-11-01 10:41:00.245289,sess_00001315,trace_000000000325,span_int_000000001214,user_014824,click,btn_confirm,Cancelar,/loans/status,app_0120,Support Request,step_5,84,False,,mobile,Salvador
2025-11-01 10:43:00.245289,sess_00001969,trace_000000003232,span_int_000000001215,user_003217,blur,link_help,Enviar,/cards/list,app_0071,Login Flow,step_5,531,False,,mobile,São Paulo
2025-11-01 10:45:00.245289,sess_00002320,trace_000000000202,span_int_000000001216,user_014292,submit,btn_cancel,Enviar,/loans/apply,app_0120,Statement Download,step_5,40,False,,desktop,Curitiba
2025-11-01 10:47:00.245289,sess_00002120,trace_000000000919,span_int_000000001217,user_008851,focus,btn_confirm,Cancelar,/cards/list,app_0112,Account Opening,step_5,267,False,,mobile,Belo Horizonte
2025-11-01 10:49:00.245289,sess_00001301,trace_000000000230,span_int_000000001218,user_001057,click,input_amount,Voltar,/pix/confirm,app_0000,Card Activation,step_1,253,False,,mobile,Curitiba
2025-11-01 10:51:00.245289,sess_00001999,trace_000000003897,span_int_000000001219,user_011647,click,select_type,Salvar,/account/documents,app_0094,Support Request,step_2,108,False,,mobile,Belo Horizonte
2025-11-01 10:53:00.245289,sess_00000832,trace_000000001754,span_int_000000001220,user_010669,submit,checkbox_terms,Enviar,/cards/list,app_0016,Account Opening,step_4,256,False,,desktop,Curitiba
2025-11-01 10:55:00.245289,sess_00002156,trace_000000002263,span_int_000000001221,user_002452,blur,input_amount,Enviar,/pix/confirm,app_0095,Bill Payment,step_1,111,False,,desktop,Brasília
2025-11-01 10:57:00.245289,sess_00001537,trace_000000001135,span_int_000000001222,user_003676,click,input_password,Enviar,/investments/portfolio,app_0015,Login Flow,step_4,203,False,,mobile,Brasília
2025-11-01 10:59:00.245289,sess_00001502,trace_000000001882,span_int_000000001223,user_003712,input,btn_cancel,Cancelar,/account/open,app_0031,Account Opening,step_1,22,False,,mobile,Curitiba
2025-11-01 11:01:00.245289,sess_00000298,trace_000000001682,span_int_000000001224,user_012820,submit,checkbox_terms,Voltar,/pix/confirm,app_0077,Loan Application,step_1,507,False,,mobile,São Paulo
2025-11-01 11:03:00.245289,sess_00001978,trace_000000001794,span_int_000000001225,user_007768,hover,btn_cancel,Próximo,/investments/portfolio,app_0121,Support Request,step_3,232,False,,desktop,Belo Horizonte
2025-11-01 11:05:00.245289,sess_00001471,trace_000000003318,span_int_000000001226,user_013195,input,checkbox_terms,Enviar,/investments/portfolio,app_0023,Login Flow,step_5,51,False,,desktop,Fortaleza
2025-11-01 11:07:00.245289,sess_00001552,trace_000000000813,span_int_000000001227,user_008835,click,input_amount,Voltar,/pix/transfer,app_0133,Investment Purchase,step_5,834,False,,mobile,Salvador
2025-11-01 11:09:00.245289,sess_00001584,trace_000000002807,span_int_000000001228,user_009333,input,btn_submit,Próximo,/bills/list,app_0078,PIX Transfer,step_3,161,False,,desktop,Salvador
2025-11-01 11:11:00.245289,sess_00001924,trace_000000000700,span_int_000000001229,user_014030,click,input_amount,Voltar,/account/documents,app_0004,Bill Payment,step_4,569,False,,mobile,Salvador
2025-11-01 11:13:00.245289,sess_00001500,trace_000000002168,span_int_000000001230,user_002408,input,input_amount,Salvar,/bills/list,app_0142,Login Flow,step_1,1379,True,,mobile,Porto Alegre
2025-11-01 11:15:00.245289,sess_00002337,trace_000000003325,span_int_000000001231,user_004847,focus,btn_confirm,Cancelar,/account/documents,app_0029,Support Request,step_2,153,False,,mobile,Belo Horizonte
2025-11-01 11:17:00.245289,sess_00000534,trace_000000000270,span_int_000000001232,user_011328,input,btn_login,Próximo,/dashboard,app_0034,Investment Purchase,step_3,151,False,,mobile,Porto Alegre
2025-11-01 11:19:00.245289,sess_00000210,trace_000000003384,span_int_000000001233,user_014971,scroll,btn_login,Próximo,/login,app_0073,Profile Update,step_3,41,False,,mobile,Belo Horizonte
2025-11-01 11:21:00.245289,sess_00002000,trace_000000004977,span_int_000000001234,user_002428,submit,input_account,Próximo,/profile/edit,app_0023,Support Request,step_5,388,False,,desktop,Belo Horizonte
2025-11-01 11:23:00.245289,sess_00002441,trace_000000001090,span_int_000000001235,user_000098,click,input_password,Próximo,/cards/list,app_0004,Bill Payment,step_1,455,False,,desktop,Salvador
2025-11-01 11:25:00.245289,sess_00001871,trace_000000000723,span_int_000000001236,user_003304,hover,btn_submit,Salvar,/pix/transfer,app_0040,Support Request,step_2,132,False,,mobile,Porto Alegre
2025-11-01 11:27:00.245289,sess_00001846,trace_000000004191,span_int_000000001237,user_004026,click,btn_submit,Enviar,/loans/apply,app_0032,Bill Payment,step_1,124,False,,mobile,Porto Alegre
2025-11-01 11:29:00.245289,sess_00000731,trace_000000003438,span_int_000000001238,user_013045,click,input_account,Enviar,/cards/list,app_0123,Statement Download,step_4,148,False,,tablet,Rio de Janeiro
2025-11-01 11:31:00.245289,sess_00001677,trace_000000000268,span_int_000000001239,user_014328,input,input_amount,Próximo,/profile/edit,app_0138,PIX Transfer,step_3,376,True,,mobile,Recife
2025-11-01 11:33:00.245289,sess_00002047,trace_000000000503,span_int_000000001240,user_009199,click,btn_login,Enviar,/dashboard,app_0004,Bill Payment,step_5,133,False,,mobile,Recife
2025-11-01 11:35:00.245289,sess_00000946,trace_000000002535,span_int_000000001241,user_008975,click,btn_login,Próximo,/account/open,app_0044,Statement Download,step_2,59,False,,desktop,Brasília
2025-11-01 11:37:00.245289,sess_00001043,trace_000000000632,span_int_000000001242,user_011686,click,checkbox_terms,Voltar,/bills/pay,app_0049,Support Request,step_1,66,False,,desktop,Salvador
2025-11-01 11:39:00.245289,sess_00000552,trace_000000002352,span_int_000000001243,user_007136,submit,checkbox_terms,Voltar,/account/open,app_0024,Support Request,step_5,498,False,,desktop,São Paulo
2025-11-01 11:41:00.245289,sess_00002355,trace_000000004543,span_int_000000001244,user_005215,submit,input_password,Voltar,/account/open,app_0089,Card Activation,step_4,358,False,,mobile,Porto Alegre
2025-11-01 11:43:00.245289,sess_00000995,trace_000000000860,span_int_000000001245,user_013758,click,input_password,Cancelar,/investments/buy,app_0008,Login Flow,step_4,58,True,,desktop,Manaus
2025-11-01 11:45:00.245289,sess_00002148,trace_000000003421,span_int_000000001246,user_005721,focus,btn_submit,Cancelar,/loans/status,app_0034,Investment Purchase,step_1,77,False,,mobile,Porto Alegre
2025-11-01 11:47:00.245289,sess_00000323,trace_000000003218,span_int_000000001247,user_008300,input,select_type,Cancelar,/investments/buy,app_0149,Profile Update,step_3,261,False,,desktop,Fortaleza
