@timestamp,session_id,trace_id,span_id,user_id,page_url,page_name,transaction_name,application_id,device_type,browser,region,connection_type,lcp_ms,fid_ms,inp_ms,cls_score,fcp_ms,ttfb_ms,tbt_ms,dns_time_ms,tcp_time_ms,request_time_ms,response_time_ms,dom_processing_ms,load_event_ms,total_page_load_ms,error_count,long_task_count,failed_resource_count,navigation_type
2025-10-28 02:36:00.233203,sess_00001467,trace_000000002105,span_page_000000000236,user_009456,/account/open,investments_buy,Login Flow,app_0030,mobile,Chrome,Manaus,5g,702,28,61,0.06210833741812764,3410,494,596,23,65,35,678,303,153,1661,1,1,0,navigate
2025-10-28 02:41:00.233203,sess_00000592,trace_000000004387,span_page_000000000237,user_010794,/investments/portfolio,investments_buy,Statement Download,app_0061,desktop,Safari,Porto Alegre,5g,1166,40,77,0.15348777034055525,1213,584,353,58,121,45,65,757,163,2173,1,0,2,navigate
2025-10-28 02:46:00.233203,sess_00001866,trace_000000001292,span_page_000000000238,user_002673,/profile/edit,pix_transfer,Investment Purchase,app_0036,desktop,Chrome,Brasília,3g,2455,27,279,0.08278022777720351,2551,740,334,22,59,30,281,200,152,1318,1,2,1,navigate
2025-10-28 02:51:00.233203,sess_00001381,trace_000000000145,span_page_000000000239,user_010296,/investments/portfolio,profile_edit,Bill Payment,app_0032,mobile,Edge,São Paulo,5g,2850,364,216,0.036526914388727294,1192,460,166,21,101,16,50,687,114,2420,0,1,0,navigate
2025-10-28 02:56:00.233203,sess_00001747,trace_000000002051,span_page_000000000240,user_006441,/investments/portfolio,profile_edit,Support Request,app_0084,desktop,Firefox,São Paulo,5g,3417,120,138,0.10782569863352147,481,259,1418,14,84,38,200,179,225,2402,0,1,0,navigate
2025-10-28 03:01:00.233203,sess_00000379,trace_000000003339,span_page_000000000241,user_010903,/loans/apply,login,Profile Update,app_0122,mobile,Edge,Brasília,4g,1960,11,74,0.1378912906372413,1431,329,425,14,35,11,164,386,218,3117,1,1,1,navigate
2025-10-28 03:06:00.233203,sess_00000730,trace_000000004649,span_page_000000000242,user_005095,/loans/apply,pix_transfer,Investment Purchase,app_0142,desktop,Safari,Fortaleza,4g,1713,22,200,0.11467303380953874,527,367,477,25,59,15,50,315,116,1796,0,2,1,navigate
2025-10-28 03:11:00.233203,sess_00000442,trace_000000001629,span_page_000000000243,user_010192,/account/documents,pix_transfer,Investment Purchase,app_0054,desktop,Chrome,Curitiba,wifi,3465,35,279,0.10071702201340758,677,277,117,23,62,26,298,336,384,4598,0,0,0,navigate
2025-10-28 03:16:00.233203,sess_00000031,trace_000000004382,span_page_000000000244,user_002032,/loans/apply,investments_portfolio,Bill Payment,app_0008,tablet,Chrome,Porto Alegre,4g,2512,158,314,0.042677063813578595,1405,469,260,17,54,65,81,179,142,1600,1,2,2,navigate
2025-10-28 03:21:00.233203,sess_00001117,trace_000000003062,span_page_000000000245,user_002317,/login,pix_transfer,Profile Update,app_0133,desktop,Chrome,Belo Horizonte,5g,2783,77,227,0.08786243932438428,1442,373,324,13,36,44,176,430,138,5623,0,2,0,navigate
2025-10-28 03:26:00.233203,sess_00000061,trace_000000001459,span_page_000000000246,user_004323,/account/documents,bills_list,PIX Transfer,app_0032,tablet,Firefox,Manaus,5g,1268,87,58,0.20341212942026582,1174,273,1879,9,52,33,141,394,175,3344,0,1,1,navigate
2025-10-28 03:31:00.233203,sess_00002459,trace_000000001380,span_page_000000000247,user_014017,/account/open,loans_status,PIX Transfer,app_0111,desktop,Chrome,Salvador,5g,1547,38,50,0.06638466626629581,1032,236,42,12,75,24,250,833,111,2861,2,2,0,navigate
2025-10-28 03:36:00.233203,sess_00002294,trace_000000002495,span_page_000000000248,user_005677,/bills/list,investments_buy,Support Request,app_0096,mobile,Chrome,Curitiba,5g,2694,16,258,0.12040632618211959,1067,349,58,54,36,51,115,767,170,2060,1,2,0,prerender
2025-10-28 03:41:00.233203,sess_00000081,trace_000000004033,span_page_000000000249,user_004873,/dashboard,cards_activate,Support Request,app_0060,desktop,Chrome,Porto Alegre,5g,1647,38,83,0.11145965587095605,457,929,258,9,37,25,306,641,137,6653,1,3,1,navigate
2025-10-28 03:46:00.233203,sess_00002268,trace_000000000057,span_page_000000000250,user_014865,/loans/apply,dashboard,Profile Update,app_0098,desktop,Safari,Fortaleza,5g,1114,91,176,0.21743777492668764,1332,213,114,26,75,61,580,1069,198,800,0,2,0,back_forward
2025-10-28 03:51:00.233203,sess_00001944,trace_000000004776,span_page_000000000251,user_005311,/account/open,investments_portfolio,Loan Application,app_0121,desktop,Edge,Belo Horizonte,wifi,1223,10,85,0.16123448692107326,645,256,148,6,25,23,132,2507,130,3304,0,2,0,navigate
2025-10-28 03:56:00.233203,sess_00000018,trace_000000002543,span_page_000000000252,user_006555,/pix/transfer,bills_list,Support Request,app_0080,mobile,Safari,São Paulo,4g,500,148,364,0.27286363062811725,1079,663,133,24,65,30,50,465,212,4293,0,3,0,navigate
2025-10-28 04:01:00.233203,sess_00000456,trace_000000002260,span_page_000000000253,user_006701,/loans/status,account_documents,Card Activation,app_0134,mobile,Chrome,Brasília,4g,1718,28,680,0.5872018431787049,2127,720,232,54,49,23,370,340,293,3178,0,1,0,prerender
2025-10-28 04:06:00.233203,sess_00002444,trace_000000002907,span_page_000000000254,user_013133,/bills/list,bills_pay,Loan Application,app_0098,desktop,Edge,Rio de Janeiro,4g,2024,87,512,0.1649306298055015,688,330,389,42,75,36,166,225,222,2458,0,1,1,navigate
2025-10-28 04:11:00.233203,sess_00002111,trace_000000001071,span_page_000000000255,user_014337,/cards/activate,loans_status,Investment Purchase,app_0119,desktop,Firefox,Rio de Janeiro,wifi,1950,129,492,0.261857407491219,775,367,395,13,30,67,298,243,80,3977,0,3,1,reload
2025-10-28 04:16:00.233203,sess_00001367,trace_000000002094,span_page_000000000256,user_012942,/investments/buy,cards_activate,Investment Purchase,app_0082,mobile,Chrome,Manaus,5g,2805,21,59,0.11932982121881927,1518,442,732,9,75,37,136,264,212,3234,0,2,0,navigate
2025-10-28 04:21:00.233203,sess_00000239,trace_000000001323,span_page_000000000257,user_008122,/cards/list,dashboard,Account Opening,app_0042,desktop,Safari,Curitiba,5g,5322,103,120,1.0,1746,396,173,70,27,14,58,189,83,1789,0,2,0,navigate
2025-10-28 04:26:00.233203,sess_00000887,trace_000000000250,span_page_000000000258,user_014935,/cards/list,profile_edit,Statement Download,app_0074,desktop,Chrome,Rio de Janeiro,5g,1845,63,1000,0.19164263146747648,954,351,1185,10,48,140,50,333,190,3182,0,3,0,back_forward
2025-10-28 04:31:00.233203,sess_00001701,trace_000000002440,span_page_000000000259,user_011691,/loans/status,cards_activate,Loan Application,app_0147,desktop,Chrome,Recife,wifi,2570,41,202,0.10187564057637598,816,372,226,19,31,27,189,1207,118,3090,0,0,0,navigate
2025-10-28 04:36:00.233203,sess_00001806,trace_000000003290,span_page_000000000260,user_006422,/pix/transfer,login,Support Request,app_0002,mobile,Safari,Brasília,4g,1808,56,512,0.037557495445602065,477,1421,637,8,40,24,102,431,389,1886,0,5,0,navigate
2025-10-28 04:41:00.233203,sess_00002392,trace_000000004270,span_page_000000000261,user_006727,/profile/edit,pix_confirm,PIX Transfer,app_0045,desktop,Chrome,Belo Horizonte,5g,1725,200,250,0.10530639201800612,1805,744,137,28,43,71,140,576,71,1991,0,0,0,navigate
2025-10-28 04:46:00.233203,sess_00002303,trace_000000000737,span_page_000000000262,user_013387,/loans/apply,pix_confirm,Account Opening,app_0024,mobile,Chrome,Manaus,wifi,3191,20,89,0.09894547621510702,1020,697,461,23,78,68,304,1560,91,9218,0,2,0,navigate
2025-10-28 04:51:00.233203,sess_00001566,trace_000000004855,span_page_000000000263,user_012069,/bills/list,cards_activate,Login Flow,app_0042,mobile,Safari,Recife,4g,1534,16,122,0.08221964000690392,1587,182,121,22,79,110,325,529,113,3520,1,4,0,navigate
2025-10-28 04:56:00.233203,sess_00000935,trace_000000003509,span_page_000000000264,user_014780,/investments/buy,cards_list,Investment Purchase,app_0147,mobile,Safari,Rio de Janeiro,5g,1578,28,127,0.060066954530315506,1698,749,148,30,53,13,107,739,79,3484,0,3,0,navigate
2025-10-28 05:01:00.233203,sess_00000011,trace_000000003974,span_page_000000000265,user_014822,/investments/buy,loans_status,Login Flow,app_0004,desktop,Chrome,Curitiba,3g,599,46,63,0.752637797081613,5000,409,107,8,21,16,107,146,91,3512,0,0,0,navigate
2025-10-28 05:06:00.233203,sess_00001111,trace_000000002030,span_page_000000000266,user_005270,/investments/buy,dashboard,Statement Download,app_0085,desktop,Chrome,Fortaleza,wifi,2498,21,349,0.23828900567956657,341,129,212,28,28,34,168,474,254,2840,0,1,0,navigate
2025-10-28 05:11:00.233203,sess_00000937,trace_000000000631,span_page_000000000267,user_001138,/account/documents,pix_confirm,Loan Application,app_0110,mobile,Safari,Brasília,5g,3177,35,57,0.06061290703116117,569,736,716,24,36,23,259,653,150,4101,0,2,1,navigate
2025-10-28 05:16:00.233203,sess_00001605,trace_000000002023,span_page_000000000268,user_013301,/pix/transfer,dashboard,Statement Download,app_0144,mobile,Edge,Manaus,4g,1211,78,256,0.09613971307321485,578,218,289,10,44,18,248,526,369,3010,2,3,0,navigate
2025-10-28 05:21:00.233203,sess_00000285,trace_000000002842,span_page_000000000269,user_011772,/account/documents,bills_pay,Loan Application,app_0032,mobile,Chrome,Belo Horizonte,5g,976,64,268,0.11146187388041366,2183,272,232,15,93,23,207,354,111,2562,1,1,0,back_forward
2025-10-28 05:26:00.233203,sess_00000128,trace_000000001511,span_page_000000000270,user_008161,/cards/activate,profile_edit,Account Opening,app_0130,desktop,Safari,Manaus,4g,2062,97,318,0.06762459852730214,1634,948,610,12,83,55,497,905,112,3793,1,0,1,back_forward
2025-10-28 05:31:00.233203,sess_00002105,trace_000000004692,span_page_000000000271,user_014719,/cards/activate,account_documents,Bill Payment,app_0045,mobile,Chrome,Salvador,5g,1181,67,204,0.042651754543008104,1824,440,321,12,51,29,163,467,108,1553,0,1,0,navigate
2025-10-28 05:36:00.233203,sess_00000954,trace_000000003540,span_page_000000000272,user_010914,/cards/activate,loans_status,Account Opening,app_0141,desktop,Safari,São Paulo,5g,1383,77,69,0.028643013780071423,939,479,96,14,39,10,51,414,224,1597,0,0,0,navigate
2025-10-28 05:41:00.233203,sess_00000346,trace_000000000523,span_page_000000000273,user_011919,/account/open,account_open,Card Activation,app_0138,desktop,Safari,Curitiba,4g,1343,67,136,0.044639120648545756,2670,444,226,14,44,63,78,383,347,3844,1,2,0,navigate
2025-10-28 05:46:00.233203,sess_00001577,trace_000000001031,span_page_000000000274,user_011626,/profile/edit,login,Profile Update,app_0044,desktop,Firefox,Recife,5g,3792,28,180,0.0411965313295874,481,562,916,18,39,63,158,305,187,1822,0,1,0,navigate
2025-10-28 05:51:00.233203,sess_00000146,trace_000000003942,span_page_000000000275,user_008325,/loans/apply,bills_list,Loan Application,app_0043,mobile,Chrome,Rio de Janeiro,4g,2117,286,85,0.05964539191736214,1896,500,525,21,61,22,56,2177,120,4092,0,3,0,navigate
2025-10-28 05:56:00.233203,sess_00000698,trace_000000000501,span_page_000000000276,user_013292,/cards/activate,loans_status,Login Flow,app_0089,mobile,Chrome,Curitiba,5g,1233,19,70,0.13075571354850418,1916,1238,175,18,38,34,389,716,125,2774,0,4,2,navigate
2025-10-28 06:01:00.233203,sess_00000143,trace_000000000850,span_page_000000000277,user_012098,/profile/edit,login,Profile Update,app_0112,desktop,Safari,São Paulo,wifi,4736,62,187,0.17238075951551793,1548,322,765,23,25,24,130,192,67,2659,0,2,0,navigate
2025-10-28 06:06:00.233203,sess_00002315,trace_000000002707,span_page_000000000278,user_005474,/bills/list,dashboard,Investment Purchase,app_0144,mobile,Chrome,Fortaleza,5g,826,260,184,0.04081967706339774,1387,612,201,19,118,20,210,393,211,2199,0,1,0,navigate
2025-10-28 06:11:00.233203,sess_00001320,trace_000000000496,span_page_000000000279,user_003861,/bills/list,dashboard,Login Flow,app_0009,desktop,Chrome,Fortaleza,wifi,3040,52,151,0.30383907427214674,773,588,355,19,111,41,172,542,236,1339,0,1,1,navigate
2025-10-28 06:16:00.233203,sess_00000853,trace_000000000382,span_page_000000000280,user_005265,/investments/buy,bills_list,Investment Purchase,app_0094,mobile,Chrome,Belo Horizonte,5g,2676,36,50,0.06357993950062449,2176,436,53,21,70,50,61,756,518,4149,0,1,0,navigate
2025-10-28 06:21:00.233203,sess_00000674,trace_000000000331,span_page_000000000281,user_002121,/account/documents,bills_list,Card Activation,app_0048,desktop,Edge,Rio de Janeiro,5g,1790,66,83,0.2100531891048801,1372,160,295,6,97,53,72,248,274,4643,2,3,1,navigate
2025-10-28 06:26:00.233203,sess_00002232,trace_000000003220,span_page_000000000282,user_014975,/investments/buy,loans_status,Investment Purchase,app_0135,desktop,Safari,Rio de Janeiro,wifi,1906,15,50,0.09803655440092458,1824,380,79,19,238,35,251,180,153,1943,0,0,0,navigate
2025-10-28 06:31:00.233203,sess_00001717,trace_000000001208,span_page_000000000283,user_001745,/cards/list,investments_portfolio,Account Opening,app_0093,desktop,Chrome,Fortaleza,5g,3361,207,55,0.2712549371612164,2240,305,193,14,103,22,157,587,153,4274,0,0,0,navigate
2025-10-28 06:36:00.233203,sess_00001900,trace_000000001325,span_page_000000000284,user_012548,/bills/list,login,Account Opening,app_0078,desktop,Chrome,Salvador,wifi,1091,60,120,0.10596063499819883,1416,599,396,22,65,33,112,267,157,1632,0,1,0,navigate
2025-10-28 06:41:00.233203,sess_00001801,trace_000000002661,span_page_000000000285,user_006845,/investments/portfolio,account_documents,Account Opening,app_0127,mobile,Safari,Rio de Janeiro,4g,1892,42,98,0.10571454452806708,1444,614,99,17,50,34,79,149,90,3683,0,2,0,navigate
2025-10-28 06:46:00.233203,sess_00001145,trace_000000002815,span_page_000000000286,user_003050,/cards/activate,bills_pay,Account Opening,app_0127,desktop,Safari,Salvador,4g,2621,352,69,0.3806590373411439,643,386,582,15,70,56,288,545,108,8670,0,2,1,navigate
2025-10-28 06:51:00.233203,sess_00001146,trace_000000000382,span_page_000000000287,user_001414,/profile/edit,pix_transfer,Bill Payment,app_0002,desktop,Safari,Fortaleza,3g,2553,22,50,0.18562907561658665,1223,462,77,20,21,24,50,188,152,2547,0,2,0,navigate
2025-10-28 06:56:00.233203,sess_00000783,trace_000000001876,span_page_000000000288,user_005855,/cards/activate,loans_apply,Account Opening,app_0129,mobile,Chrome,São Paulo,5g,500,28,173,0.22375821936138185,2339,1018,593,26,89,24,219,600,210,3709,0,2,1,navigate
2025-10-28 07:01:00.233203,sess_00001898,trace_000000003190,span_page_000000000289,user_009017,/bills/pay,bills_pay,Investment Purchase,app_0036,desktop,Chrome,Curitiba,wifi,1137,21,193,0.055607507527503035,2502,378,555,18,56,46,50,292,135,4857,0,1,1,navigate
2025-10-28 07:06:00.233203,sess_00000185,trace_000000002018,span_page_000000000290,user_009253,/login,loans_status,Login Flow,app_0065,desktop,Chrome,Rio de Janeiro,5g,1929,162,104,0.04982777523963349,1771,584,296,50,34,69,289,737,50,4114,0,1,0,reload
2025-10-28 07:11:00.233203,sess_00001963,trace_000000001771,span_page_000000000291,user_000120,/loans/apply,bills_list,Investment Purchase,app_0026,desktop,Firefox,Fortaleza,4g,1364,18,50,0.045312226021809406,887,374,232,23,37,11,464,692,118,1129,0,1,1,prerender
2025-10-28 07:16:00.233203,sess_00002242,trace_000000003165,span_page_000000000292,user_009432,/cards/list,pix_transfer,Login Flow,app_0043,tablet,Chrome,Recife,5g,1738,76,305,0.13530521408913507,1585,435,330,10,55,36,193,569,390,3927,0,0,1,navigate
2025-10-28 07:21:00.233203,sess_00001457,trace_000000003047,span_page_000000000293,user_007328,/pix/confirm,loans_apply,Card Activation,app_0043,tablet,Safari,Manaus,wifi,1749,104,66,0.1430996115745573,2422,253,210,15,113,32,50,1741,237,1261,0,3,1,navigate
2025-10-28 07:26:00.233203,sess_00000557,trace_000000003388,span_page_000000000294,user_001928,/account/open,account_open,Loan Application,app_0045,mobile,Samsung Internet,Salvador,5g,1796,39,50,0.13035964393752678,883,915,804,18,63,35,232,460,217,1704,0,1,0,navigate
2025-10-28 07:31:00.233203,sess_00000332,trace_000000002223,span_page_000000000295,user_010555,/cards/list,bills_pay,Investment Purchase,app_0135,tablet,Safari,Porto Alegre,5g,6642,105,133,0.050016099581617554,1258,570,299,28,29,17,104,175,200,7953,0,3,0,back_forward
2025-10-28 07:36:00.233203,sess_00001357,trace_000000000349,span_page_000000000296,user_002101,/investments/portfolio,pix_confirm,Account Opening,app_0093,mobile,Firefox,Porto Alegre,3g,954,22,550,0.8599051692649436,1324,843,382,31,47,35,95,186,66,3107,1,3,1,navigate
2025-10-28 07:41:00.233203,sess_00000322,trace_000000001012,span_page_000000000297,user_002737,/pix/confirm,dashboard,Account Opening,app_0103,mobile,Safari,Curitiba,4g,2008,92,318,0.07336358666505445,922,661,1165,17,49,22,362,340,369,7790,0,1,0,navigate
2025-10-28 07:46:00.233203,sess_00001577,trace_000000004819,span_page_000000000298,user_013901,/investments/buy,loans_status,Support Request,app_0022,desktop,Edge,Manaus,5g,3945,49,166,0.07657265022326352,838,128,88,24,22,24,109,289,50,2707,0,2,1,reload
2025-10-28 07:51:00.233203,sess_00000845,trace_000000003454,span_page_000000000299,user_006727,/account/documents,loans_status,Account Opening,app_0142,desktop,Safari,Recife,5g,823,156,92,0.17002295100092782,2808,227,684,18,71,24,62,539,297,3271,0,0,1,navigate
2025-10-28 07:56:00.233203,sess_00001513,trace_000000004688,span_page_000000000300,user_005873,/loans/status,pix_confirm,Loan Application,app_0011,desktop,Chrome,Curitiba,5g,977,10,192,0.5075419728629342,4318,189,99,38,23,42,415,471,165,3114,0,2,0,navigate
2025-10-28 08:01:00.233203,sess_00002273,trace_000000003989,span_page_000000000301,user_007936,/bills/list,cards_list,Login Flow,app_0045,mobile,Samsung Internet,Rio de Janeiro,4g,507,26,407,0.07004985508158525,1649,1305,1070,13,47,12,228,374,64,3410,0,1,0,navigate
2025-10-28 08:06:00.233203,sess_00002399,trace_000000000471,span_page_000000000302,user_012430,/cards/activate,investments_buy,Account Opening,app_0147,mobile,Firefox,Curitiba,wifi,1990,22,223,0.1802895094739631,1398,270,136,20,41,14,299,382,141,6889,0,1,0,navigate
2025-10-28 08:11:00.233203,sess_00000068,trace_000000000815,span_page_000000000303,user_002755,/bills/list,bills_list,Profile Update,app_0131,desktop,Chrome,Fortaleza,4g,1914,49,61,0.07328619757808977,2092,428,164,17,36,72,373,499,71,2036,0,1,0,reload
2025-10-28 08:16:00.233203,sess_00001912,trace_000000003128,span_page_000000000304,user_002757,/loans/status,investments_buy,PIX Transfer,app_0025,mobile,Chrome,Salvador,4g,1960,63,287,0.5143271646681035,2679,593,176,20,33,77,52,503,125,1623,0,1,0,navigate
2025-10-28 08:21:00.233203,sess_00001943,trace_000000004326,span_page_000000000305,user_010133,/investments/buy,bills_list,Account Opening,app_0083,mobile,Edge,Manaus,5g,1283,24,505,0.15273071375010483,603,250,93,19,55,76,261,550,124,3409,0,0,0,navigate
2025-10-28 08:26:00.233203,sess_00002006,trace_000000004697,span_page_000000000306,user_010952,/cards/activate,account_documents,Bill Payment,app_0149,mobile,Chrome,Recife,wifi,1470,51,91,0.0420397831925754,890,234,183,11,93,18,227,528,227,5165,0,1,0,reload
2025-10-28 08:31:00.233203,sess_00000932,trace_000000002593,span_page_000000000307,user_013807,/investments/buy,investments_buy,Account Opening,app_0084,mobile,Safari,Recife,wifi,3690,50,170,0.11007037339307787,550,573,389,34,72,33,50,1302,197,5004,0,3,0,navigate
2025-10-28 08:36:00.233203,sess_00002481,trace_000000002610,span_page_000000000308,user_008662,/login,cards_list,Investment Purchase,app_0008,desktop,Chrome,Brasília,4g,2001,138,320,0.09500994873833642,966,226,151,15,32,125,293,216,292,2425,1,2,1,back_forward
2025-10-28 08:41:00.233203,sess_00002103,trace_000000003563,span_page_000000000309,user_011567,/pix/confirm,cards_list,Bill Payment,app_0138,mobile,Edge,Fortaleza,wifi,1590,59,254,0.08485059620539531,988,1357,737,15,93,14,310,474,203,3026,0,1,0,back_forward
2025-10-28 08:46:00.233203,sess_00000778,trace_000000003804,span_page_000000000310,user_013992,/dashboard,pix_confirm,Loan Application,app_0041,desktop,Chrome,Rio de Janeiro,5g,1953,49,70,0.10988300356101058,308,391,337,23,42,17,142,142,72,2804,0,1,1,back_forward
2025-10-28 08:51:00.233203,sess_00001649,trace_000000002476,span_page_000000000311,user_006616,/investments/portfolio,profile_edit,Login Flow,app_0008,tablet,Chrome,Curitiba,5g,6104,113,209,0.5694254378195304,2069,556,677,14,58,18,452,474,133,3472,0,1,0,navigate
2025-10-28 08:56:00.233203,sess_00001388,trace_000000004663,span_page_000000000312,user_003500,/pix/confirm,pix_transfer,Statement Download,app_0142,desktop,Firefox,Brasília,wifi,5174,144,99,0.1662275412265613,849,798,59,17,30,32,173,323,59,2283,0,2,0,navigate
2025-10-28 09:01:00.233203,sess_00000825,trace_000000004624,span_page_000000000313,user_013615,/cards/activate,investments_buy,Bill Payment,app_0055,mobile,Chrome,Brasília,4g,1733,220,541,0.1125340738207828,990,609,87,14,57,28,109,479,94,1315,0,1,0,navigate
2025-10-28 09:06:00.233203,sess_00002199,trace_000000002004,span_page_000000000314,user_011011,/pix/confirm,dashboard,Investment Purchase,app_0091,mobile,Chrome,Curitiba,wifi,1970,26,1000,0.04257958503804065,938,443,56,16,45,15,111,171,103,2206,0,0,1,navigate
2025-10-28 09:11:00.233203,sess_00000560,trace_000000004966,span_page_000000000315,user_000382,/dashboard,account_documents,Loan Application,app_0075,mobile,Chrome,São Paulo,5g,1074,145,50,0.24464156052823158,1526,1301,539,15,51,42,285,581,313,2274,0,3,0,navigate
2025-10-28 09:16:00.233203,sess_00000885,trace_000000000079,span_page_000000000316,user_007769,/account/open,cards_list,PIX Transfer,app_0056,desktop,Firefox,Porto Alegre,4g,4050,74,668,0.13603170294432515,824,580,301,48,69,44,211,362,92,2016,0,2,1,navigate
2025-10-28 09:21:00.233203,sess_00001604,trace_000000000715,span_page_000000000317,user_008457,/investments/buy,profile_edit,Login Flow,app_0135,desktop,Safari,Fortaleza,5g,1377,19,50,0.08840961671026167,1137,556,78,35,18,150,230,258,297,2687,1,0,0,navigate
2025-10-28 09:26:00.233203,sess_00000013,trace_000000003219,span_page_000000000318,user_004917,/bills/pay,login,Loan Application,app_0126,desktop,Chrome,Recife,5g,1565,26,50,0.12011393966421914,1294,399,226,27,21,58,265,139,99,2290,0,1,0,navigate
2025-10-28 09:31:00.233203,sess_00000280,trace_000000003028,span_page_000000000319,user_009999,/cards/list,dashboard,Statement Download,app_0077,mobile,Firefox,Brasília,wifi,1073,73,207,0.09204634441196437,1881,1187,292,18,22,12,551,653,100,4537,0,0,0,navigate
2025-10-28 09:36:00.233203,sess_00001347,trace_000000003557,span_page_000000000320,user_006279,/bills/list,cards_activate,Bill Payment,app_0029,desktop,Chrome,São Paulo,5g,2010,41,50,0.2791094429965048,939,285,208,36,102,54,132,310,248,1222,0,2,0,back_forward
2025-10-28 09:41:00.233203,sess_00001680,trace_000000002725,span_page_000000000321,user_010236,/login,pix_confirm,Investment Purchase,app_0117,tablet,Chrome,Curitiba,wifi,3126,54,138,0.5286093930875042,1303,313,83,20,66,42,132,297,170,2972,0,1,0,navigate
2025-10-28 09:46:00.233203,sess_00001788,trace_000000003430,span_page_000000000322,user_001289,/investments/portfolio,profile_edit,Card Activation,app_0101,mobile,Safari,Porto Alegre,5g,780,57,283,0.12408151562560256,661,270,131,33,40,39,71,732,171,1248,0,0,1,navigate
2025-10-28 09:51:00.233203,sess_00001337,trace_000000000159,span_page_000000000323,user_005226,/profile/edit,cards_list,Loan Application,app_0012,mobile,Firefox,Brasília,5g,3398,83,304,0.1977282564755668,4671,320,901,11,58,45,139,408,168,2870,1,1,1,prerender
2025-10-28 09:56:00.233203,sess_00000025,trace_000000002193,span_page_000000000324,user_004034,/login,pix_confirm,Investment Purchase,app_0066,mobile,Chrome,São Paulo,4g,2598,29,316,0.1832327320716317,1559,1694,461,15,79,26,180,155,186,2734,0,0,0,navigate
2025-10-28 10:01:00.233203,sess_00001719,trace_000000004227,span_page_000000000325,user_006714,/account/open,cards_activate,Login Flow,app_0105,mobile,Safari,Brasília,4g,1406,74,50,0.16027701895857194,847,402,109,11,19,11,102,2052,193,1292,0,4,0,navigate
2025-10-28 10:06:00.233203,sess_00001502,trace_000000002606,span_page_000000000326,user_005442,/account/open,loans_apply,Investment Purchase,app_0127,mobile,Safari,Fortaleza,5g,1369,30,288,0.36119184627762446,771,283,449,42,25,34,148,254,411,2803,2,3,0,navigate
2025-10-28 10:11:00.233203,sess_00000737,trace_000000001833,span_page_000000000327,user_004556,/cards/activate,pix_confirm,Profile Update,app_0059,mobile,Samsung Internet,Rio de Janeiro,wifi,2020,116,70,0.029412639631901976,699,296,966,14,47,15,140,235,175,4125,0,1,0,navigate
2025-10-28 10:16:00.233203,sess_00000238,trace_000000004030,span_page_000000000328,user_004848,/bills/list,bills_list,Account Opening,app_0138,mobile,Chrome,Fortaleza,5g,1504,135,146,0.10195293343670424,1499,369,117,23,77,63,74,425,58,3533,0,0,1,navigate
2025-10-28 10:21:00.233203,sess_00002053,trace_000000001468,span_page_000000000329,user_003816,/account/open,pix_transfer,Investment Purchase,app_0143,mobile,Safari,Manaus,5g,1885,10,177,0.7488411052826431,1154,770,883,11,57,73,107,100,158,4005,0,2,0,navigate
2025-10-28 10:26:00.233203,sess_00000839,trace_000000000907,span_page_000000000330,user_005512,/loans/status,dashboard,Account Opening,app_0110,mobile,Safari,Rio de Janeiro,4g,1609,32,164,0.21014576946686125,1770,619,865,33,64,70,113,211,231,2790,0,3,0,navigate
2025-10-28 10:31:00.233203,sess_00001518,trace_000000000774,span_page_000000000331,user_013703,/bills/pay,login,Profile Update,app_0020,tablet,Chrome,Porto Alegre,5g,4619,87,95,0.30820742952361574,300,369,289,30,22,17,92,311,140,2548,0,2,1,navigate
2025-10-28 10:36:00.233203,sess_00000585,trace_000000004805,span_page_000000000332,user_008718,/pix/confirm,account_open,Investment Purchase,app_0042,desktop,Firefox,São Paulo,5g,3640,168,164,0.027049580478389686,677,280,168,11,110,64,106,433,98,1237,0,3,0,back_forward
2025-10-28 10:41:00.233203,sess_00000852,trace_000000000622,span_page_000000000333,user_010131,/cards/activate,investments_portfolio,Profile Update,app_0118,desktop,Chrome,São Paulo,5g,2611,23,55,0.1834149449755497,582,1866,156,27,77,37,143,376,126,3489,0,3,1,reload
2025-10-28 10:46:00.233203,sess_00000864,trace_000000000604,span_page_000000000334,user_006908,/cards/activate,bills_pay,Login Flow,app_0008,desktop,Chrome,Belo Horizonte,5g,1887,15,61,0.0645156880948385,328,445,353,18,57,14,134,242,101,1183,0,2,1,navigate
2025-10-28 10:51:00.233203,sess_00000759,trace_000000004391,span_page_000000000335,user_012350,/profile/edit,investments_buy,PIX Transfer,app_0019,mobile,Edge,Belo Horizonte,wifi,969,20,205,0.02337752084159512,721,305,93,8,21,23,93,543,102,6125,0,6,1,navigate
2025-10-28 10:56:00.233203,sess_00000451,trace_000000002750,span_page_000000000336,user_013084,/account/documents,account_open,Account Opening,app_0134,tablet,Chrome,Manaus,4g,1373,170,118,0.16432365383518466,1980,491,95,32,71,91,128,219,50,1884,0,2,0,navigate
2025-10-28 11:01:00.233203,sess_00001351,trace_000000003423,span_page_000000000337,user_007518,/login,account_documents,Statement Download,app_0084,desktop,Edge,Recife,5g,2205,29,71,0.07641741261890592,1679,1104,213,14,125,16,50,957,236,3219,0,0,0,reload
