@timestamp,session_id,trace_id,page_url,resource_url,resource_type,resource_name,initiator_type,duration_ms,transfer_size_bytes,encoded_body_size_bytes,decoded_body_size_bytes,dns_time_ms,tcp_time_ms,ttfb_ms,download_time_ms,http_status,is_cached,cdn_provider,application_id
2025-11-02 11:19:30.283342,sess_00001298,trace_000000000465,/pix/confirm,https://cdn.itau.com.br/fonts/81.png,image,resource_938.js,img,65,16746,11008,222611,12,104,72,93,304,False,Akamai,app_0140
2025-11-02 11:21:00.283342,sess_00001241,trace_000000002224,/pix/confirm,https://cdn.itau.com.br/img/40.png,script,resource_939.js,img,17,491,6531,449023,7,31,37,54,200,True,origin,app_0011
2025-11-02 11:22:30.283342,sess_00001049,trace_000000004812,/pix/confirm,https://cdn.itau.com.br/js/28.css,script,resource_940.jpg,img,526,283547,790461,1379,18,15,31,232,200,False,origin,app_0083
2025-11-02 11:24:00.283342,sess_00001100,trace_000000000398,/account/open,https://cdn.itau.com.br/css/22.css,font,resource_941.png,css,132,8619,453368,4910,6,3,60,30,200,False,Fastly,app_0144
2025-11-02 11:25:30.283342,sess_00001148,trace_000000002880,/dashboard,https://cdn.itau.com.br/fonts/95.js,font,resource_942.png,img,469,2226,83814,1103340,9,27,141,66,200,False,Cloudflare,app_0099
2025-11-02 11:27:00.283342,sess_00000576,trace_000000001388,/pix/transfer,https://cdn.itau.com.br/img/57.js,stylesheet,resource_943.css,fetch,29,4379,5881,3000,13,12,21,77,200,False,origin,app_0096
2025-11-02 11:28:30.283342,sess_00000014,trace_000000002521,/pix/confirm,https://cdn.itau.com.br/img/93.js,image,resource_944.js,link,48,104344,4601,227307,13,41,510,27,200,False,Akamai,app_0098
2025-11-02 11:30:00.283342,sess_00000947,trace_000000003869,/pix/confirm,https://cdn.itau.com.br/img/1.js,script,resource_945.jpg,fetch,333,4766,41522,12421,11,34,121,55,200,False,Fastly,app_0092
2025-11-02 11:31:30.283342,sess_00001566,trace_000000000890,/pix/confirm,https://cdn.itau.com.br/js/88.js,script,resource_946.css,script,376,15696,315810,29283,9,15,98,56,200,True,origin,app_0025
2025-11-02 11:33:00.283342,sess_00001118,trace_000000002762,/account/documents,https://cdn.itau.com.br/img/89.js,image,resource_947.woff2,img,181,2028,35983,59482,7,21,61,31,200,False,AWS CloudFront,app_0048
2025-11-02 11:34:30.283342,sess_00000732,trace_000000001203,/bills/pay,https://cdn.itau.com.br/css/97.css,image,resource_948.woff2,script,322,9799,26925,119763,12,15,26,170,304,True,Fastly,app_0135
2025-11-02 11:36:00.283342,sess_00001621,trace_000000001554,/loans/apply,https://cdn.itau.com.br/css/97.js,fetch,resource_949.woff2,link,99,115970,22376,38000,5,14,33,77,200,False,AWS CloudFront,app_0140
2025-11-02 11:37:30.283342,sess_00000466,trace_000000000339,/loans/apply,https://cdn.itau.com.br/fonts/51.woff2,fetch,resource_950.woff2,css,97,7548,387,19534,8,25,146,34,200,False,Akamai,app_0096
2025-11-02 11:39:00.283342,sess_00001915,trace_000000002719,/pix/transfer,https://cdn.itau.com.br/img/91.css,image,resource_951.woff2,link,73,9186,14180,32023,21,18,37,15,200,False,Akamai,app_0134
2025-11-02 11:40:30.283342,sess_00001751,trace_000000001349,/dashboard,https://cdn.itau.com.br/css/92.js,other,resource_952.png,link,273,21570,387012,890,5,15,69,35,200,False,origin,app_0125
2025-11-02 11:42:00.283342,sess_00001258,trace_000000001272,/loans/status,https://cdn.itau.com.br/fonts/37.css,image,resource_953.js,fetch,88,1763,1093,74354,5,29,91,132,200,False,Fastly,app_0036
2025-11-02 11:43:30.283342,sess_00001735,trace_000000004934,/loans/status,https://cdn.itau.com.br/fonts/89.woff2,image,resource_954.js,script,39,2683,9289,72844,3,38,33,61,200,False,AWS CloudFront,app_0047
2025-11-02 11:45:00.283342,sess_00000351,trace_000000000737,/loans/apply,https://cdn.itau.com.br/fonts/8.css,script,resource_955.woff2,script,491,4526,4429,50575,6,13,74,63,200,True,AWS CloudFront,app_0055
2025-11-02 11:46:30.283342,sess_00000650,trace_000000000496,/investments/portfolio,https://cdn.itau.com.br/fonts/62.js,font,resource_956.js,link,124,12115,125279,88600,6,24,68,28,500,False,origin,app_0067
2025-11-02 11:48:00.283342,sess_00001472,trace_000000004308,/bills/pay,https://cdn.itau.com.br/img/87.woff2,script,resource_957.js,img,93,1709,21316,139404,17,19,80,88,200,False,Cloudflare,app_0140
2025-11-02 11:49:30.283342,sess_00000071,trace_000000002889,/cards/list,https://cdn.itau.com.br/img/45.png,image,resource_958.js,img,498,7270,176197,5946,3,20,112,85,200,False,Cloudflare,app_0134
2025-11-02 11:51:00.283342,sess_00002078,trace_000000000339,/investments/portfolio,https://cdn.itau.com.br/img/98.css,image,resource_959.css,fetch,251,25322,29443,214008,21,7,58,73,200,False,Akamai,app_0120
2025-11-02 11:52:30.283342,sess_00001073,trace_000000003980,/loans/apply,https://cdn.itau.com.br/img/10.css,script,resource_960.woff2,img,226,19140,12337,27064,8,25,49,179,200,True,AWS CloudFront,app_0062
2025-11-02 11:54:00.283342,sess_00001865,trace_000000002978,/bills/list,https://cdn.itau.com.br/css/5.png,font,resource_961.js,img,490,128740,8003,298715,7,41,105,58,200,True,Akamai,app_0059
2025-11-02 11:55:30.283342,sess_00000037,trace_000000003876,/login,https://cdn.itau.com.br/fonts/79.woff2,font,resource_962.js,script,317,14857,12754,741333,5,20,227,122,200,False,Akamai,app_0088
2025-11-02 11:57:00.283342,sess_00002042,trace_000000000691,/account/open,https://cdn.itau.com.br/fonts/60.png,image,resource_963.png,img,907,202372,359066,33789,8,12,42,269,304,True,Akamai,app_0090
2025-11-02 11:58:30.283342,sess_00001809,trace_000000003409,/cards/activate,https://cdn.itau.com.br/fonts/23.woff2,image,resource_964.woff2,script,359,5926,1053,209,15,43,52,85,200,True,Akamai,app_0149
2025-11-02 12:00:00.283342,sess_00000953,trace_000000001553,/investments/portfolio,https://cdn.itau.com.br/js/68.png,image,resource_965.jpg,css,289,1611,72705,262570,7,17,33,57,200,False,Cloudflare,app_0149
2025-11-02 12:01:30.283342,sess_00002003,trace_000000004952,/bills/pay,https://cdn.itau.com.br/js/70.css,image,resource_966.css,css,52,38071,350,21493,4,6,110,96,200,False,Cloudflare,app_0137
2025-11-02 12:03:00.283342,sess_00001881,trace_000000004742,/account/documents,https://cdn.itau.com.br/css/49.css,stylesheet,resource_967.png,link,198,282102,20234,3891117,4,42,70,154,200,True,AWS CloudFront,app_0026
2025-11-02 12:04:30.283342,sess_00000307,trace_000000002649,/bills/list,https://cdn.itau.com.br/js/1.woff2,other,resource_968.jpg,script,1642,32622,169808,18022,5,42,124,138,200,False,Cloudflare,app_0019
2025-11-02 12:06:00.283342,sess_00000939,trace_000000002151,/pix/confirm,https://cdn.itau.com.br/fonts/14.js,stylesheet,resource_969.jpg,link,219,66426,5945,68432,7,19,23,402,200,False,Cloudflare,app_0033
2025-11-02 12:07:30.283342,sess_00000203,trace_000000002041,/account/open,https://cdn.itau.com.br/js/61.png,script,resource_970.woff2,css,458,100579,30031,1110916,5,24,57,91,304,False,origin,app_0125
2025-11-02 12:09:00.283342,sess_00001937,trace_000000002006,/cards/activate,https://cdn.itau.com.br/fonts/62.woff2,script,resource_971.css,link,59,29534,1783,8432,6,30,52,181,200,False,Cloudflare,app_0110
2025-11-02 12:10:30.283342,sess_00002221,trace_000000000790,/account/open,https://cdn.itau.com.br/img/23.js,stylesheet,resource_972.jpg,fetch,147,413544,2404,251318,9,17,18,24,200,True,Akamai,app_0130
2025-11-02 12:12:00.283342,sess_00000476,trace_000000003951,/account/open,https://cdn.itau.com.br/fonts/70.js,script,resource_973.js,fetch,219,63443,1025099,487397,4,18,62,208,200,False,AWS CloudFront,app_0043
2025-11-02 12:13:30.283342,sess_00001194,trace_000000001981,/account/open,https://cdn.itau.com.br/fonts/77.png,image,resource_974.png,fetch,26,14458,110143,126961,4,25,74,59,304,True,Cloudflare,app_0134
2025-11-02 12:15:00.283342,sess_00000017,trace_000000002331,/loans/apply,https://cdn.itau.com.br/img/42.js,image,resource_975.png,css,247,15422,21038,13600,5,12,186,40,304,False,AWS CloudFront,app_0022
2025-11-02 12:16:30.283342,sess_00001645,trace_000000002046,/investments/buy,https://cdn.itau.com.br/fonts/52.js,fetch,resource_976.woff2,img,97,27492,1606,440630,5,24,31,66,200,False,Cloudflare,app_0105
2025-11-02 12:18:00.283342,sess_00001674,trace_000000002913,/account/open,https://cdn.itau.com.br/js/33.png,fetch,resource_977.js,fetch,260,997,14523,2592,5,10,92,326,200,False,Cloudflare,app_0071
2025-11-02 12:19:30.283342,sess_00001531,trace_000000002666,/loans/apply,https://cdn.itau.com.br/css/39.png,stylesheet,resource_978.jpg,css,49,95371,19128,242952,6,26,36,35,200,False,Fastly,app_0015
2025-11-02 12:21:00.283342,sess_00002070,trace_000000002370,/bills/list,https://cdn.itau.com.br/css/59.png,script,resource_979.png,script,314,4970,20224,416,15,66,12,121,200,True,Akamai,app_0025
2025-11-02 12:22:30.283342,sess_00001287,trace_000000004567,/loans/status,https://cdn.itau.com.br/js/87.js,xmlhttprequest,resource_980.png,css,112,232827,2904,8462,8,31,61,48,200,True,Akamai,app_0122
2025-11-02 12:24:00.283342,sess_00000883,trace_000000004998,/loans/apply,https://cdn.itau.com.br/img/87.css,script,resource_981.woff2,img,306,2282,17937,49945,19,37,58,95,200,True,Cloudflare,app_0103
2025-11-02 12:25:30.283342,sess_00001676,trace_000000003421,/cards/activate,https://cdn.itau.com.br/fonts/49.woff2,image,resource_982.js,fetch,205,51990,3931,34519,5,9,77,43,404,False,Cloudflare,app_0048
2025-11-02 12:27:00.283342,sess_00002131,trace_000000003779,/login,https://cdn.itau.com.br/img/62.woff2,stylesheet,resource_983.woff2,img,81,2693,64988,12574,5,38,7,136,200,True,Cloudflare,app_0115
2025-11-02 12:28:30.283342,sess_00001264,trace_000000002377,/dashboard,https://cdn.itau.com.br/css/46.js,image,resource_984.css,script,21,33948,649,6061,8,16,39,614,500,False,Fastly,app_0114
2025-11-02 12:30:00.283342,sess_00001680,trace_000000000740,/pix/confirm,https://cdn.itau.com.br/fonts/50.woff2,image,resource_985.css,link,39,50760,919,1391495,6,25,54,88,200,False,Cloudflare,app_0137
2025-11-02 12:31:30.283342,sess_00000711,trace_000000004695,/investments/portfolio,https://cdn.itau.com.br/img/73.png,xmlhttprequest,resource_986.jpg,img,3876,76264,6096,37459,7,18,37,194,200,False,AWS CloudFront,app_0062
2025-11-02 12:33:00.283342,sess_00001655,trace_000000004492,/account/documents,https://cdn.itau.com.br/js/94.css,fetch,resource_987.js,link,74,885,1208,39186,8,19,52,20,200,True,origin,app_0144
2025-11-02 12:34:30.283342,sess_00000993,trace_000000001662,/loans/status,https://cdn.itau.com.br/js/33.png,script,resource_988.css,script,469,3269,61449,57803,4,39,71,43,200,False,AWS CloudFront,app_0128
2025-11-02 12:36:00.283342,sess_00002441,trace_000000001666,/loans/status,https://cdn.itau.com.br/js/1.js,stylesheet,resource_989.woff2,link,211,26919,33869,94463,7,25,50,128,200,True,Fastly,app_0120
2025-11-02 12:37:30.283342,sess_00001901,trace_000000004096,/loans/apply,https://cdn.itau.com.br/img/100.png,script,resource_990.png,fetch,255,31584,2304,83141,13,4,75,384,200,True,Akamai,app_0127
2025-11-02 12:39:00.283342,sess_00001803,trace_000000002916,/pix/confirm,https://cdn.itau.com.br/js/36.woff2,image,resource_991.png,fetch,118,40032,34566,4779,5,12,120,98,200,True,Cloudflare,app_0136
2025-11-02 12:40:30.283342,sess_00001755,trace_000000004562,/account/documents,https://cdn.itau.com.br/js/26.css,fetch,resource_992.png,img,80,1218,71689,127107,6,18,74,215,200,False,Akamai,app_0121
2025-11-02 12:42:00.283342,sess_00000967,trace_000000002840,/loans/status,https://cdn.itau.com.br/img/51.js,image,resource_993.js,fetch,48,100,33289,7128,2,15,43,524,200,False,Fastly,app_0103
2025-11-02 12:43:30.283342,sess_00000161,trace_000000001745,/bills/pay,https://cdn.itau.com.br/fonts/91.png,script,resource_994.png,link,236,7898,40900,17703,7,16,135,23,200,False,origin,app_0123
2025-11-02 12:45:00.283342,sess_00000794,trace_000000004357,/loans/status,https://cdn.itau.com.br/css/57.png,stylesheet,resource_995.js,script,378,3069,1715,4348,5,9,112,98,200,False,Fastly,app_0024
2025-11-02 12:46:30.283342,sess_00000164,trace_000000002279,/investments/portfolio,https://cdn.itau.com.br/fonts/34.png,image,resource_996.png,css,62,5481,261795,44659,4,21,92,59,200,False,Fastly,app_0065
2025-11-02 12:48:00.283342,sess_00000757,trace_000000003733,/cards/activate,https://cdn.itau.com.br/fonts/69.png,script,resource_997.js,fetch,86,100846,233721,94120,5,11,19,30,200,False,origin,app_0137
2025-11-02 12:49:30.283342,sess_00001476,trace_000000003847,/account/open,https://cdn.itau.com.br/js/32.css,stylesheet,resource_998.png,img,306,14103,444839,945,10,12,38,254,200,False,AWS CloudFront,app_0142
2025-11-02 12:51:00.283342,sess_00000942,trace_000000003235,/loans/status,https://cdn.itau.com.br/css/41.css,font,resource_999.jpg,script,78,19897,20525,145629,5,19,62,128,200,True,Fastly,app_0046
2025-11-02 12:52:30.283342,sess_00002391,trace_000000002460,/cards/activate,https://cdn.itau.com.br/img/55.woff2,script,resource_1000.png,script,15,413,16886,12221,7,16,62,317,200,True,Akamai,app_0000
2025-11-02 12:54:00.283342,sess_00001301,trace_000000000015,/cards/activate,https://cdn.itau.com.br/img/67.js,other,resource_1001.woff2,link,143,55337,214857,214701,4,36,64,114,304,True,origin,app_0134
2025-11-02 12:55:30.283342,sess_00000609,trace_000000000157,/pix/transfer,https://cdn.itau.com.br/js/41.woff2,image,resource_1002.css,script,318,103084,185313,144962,4,14,70,320,200,False,Akamai,app_0134
2025-11-02 12:57:00.283342,sess_00002195,trace_000000004715,/login,https://cdn.itau.com.br/css/35.css,xmlhttprequest,resource_1003.woff2,img,176,6485,10105,957252,5,17,44,28,200,False,Cloudflare,app_0096
2025-11-02 12:58:30.283342,sess_00000703,trace_000000004951,/loans/status,https://cdn.itau.com.br/js/13.js,image,resource_1004.css,fetch,40,23858,13510,3959,6,17,13,127,200,True,AWS CloudFront,app_0118
2025-11-02 13:00:00.283342,sess_00000262,trace_000000001096,/pix/transfer,https://cdn.itau.com.br/js/9.png,script,resource_1005.jpg,script,160,2119,24616,264453,4,35,91,17,200,False,Akamai,app_0050
2025-11-02 13:01:30.283342,sess_00000589,trace_000000004371,/bills/list,https://cdn.itau.com.br/img/99.woff2,script,resource_1006.css,css,128,2442,9605,46016,8,18,23,144,200,True,Cloudflare,app_0124
2025-11-02 13:03:00.283342,sess_00000681,trace_000000004337,/loans/status,https://cdn.itau.com.br/js/8.css,script,resource_1007.woff2,css,84,36796,2165007,4730,2,25,17,49,200,True,Akamai,app_0100
2025-11-02 13:04:30.283342,sess_00001394,trace_000000002422,/pix/transfer,https://cdn.itau.com.br/img/27.woff2,font,resource_1008.css,fetch,172,17821,9897,6816,10,20,23,212,200,False,Akamai,app_0125
2025-11-02 13:06:00.283342,sess_00001635,trace_000000004429,/cards/activate,https://cdn.itau.com.br/fonts/70.woff2,image,resource_1009.woff2,fetch,603,2129,52104,493926,1,17,157,85,200,False,Akamai,app_0006
2025-11-02 13:07:30.283342,sess_00002091,trace_000000000186,/cards/activate,https://cdn.itau.com.br/img/13.woff2,stylesheet,resource_1010.woff2,img,403,4745,280466,246211,8,51,68,67,304,False,Akamai,app_0005
2025-11-02 13:09:00.283342,sess_00000260,trace_000000001192,/cards/activate,https://cdn.itau.com.br/js/21.css,font,resource_1011.js,link,124,136654,6588,115314,5,22,32,179,304,False,Akamai,app_0120
2025-11-02 13:10:30.283342,sess_00002410,trace_000000003764,/investments/portfolio,https://cdn.itau.com.br/img/26.js,font,resource_1012.css,script,48,17347,18908,542298,6,25,41,38,200,False,Akamai,app_0082
2025-11-02 13:12:00.283342,sess_00001870,trace_000000002456,/loans/status,https://cdn.itau.com.br/js/8.png,stylesheet,resource_1013.js,img,258,144378,55342,1229427,4,23,124,13,200,False,Cloudflare,app_0100
2025-11-02 13:13:30.283342,sess_00000565,trace_000000001119,/dashboard,https://cdn.itau.com.br/js/38.css,script,resource_1014.css,img,38,372,4033,135123,4,16,114,76,200,False,origin,app_0111
2025-11-02 13:15:00.283342,sess_00001564,trace_000000004030,/profile/edit,https://cdn.itau.com.br/css/51.js,script,resource_1015.js,img,112,31060,1908083,6000000,4,15,38,102,200,False,Fastly,app_0141
2025-11-02 13:16:30.283342,sess_00000271,trace_000000001668,/cards/activate,https://cdn.itau.com.br/js/81.js,image,resource_1016.woff2,link,68,84027,71500,21326,4,26,29,183,200,True,Cloudflare,app_0012
2025-11-02 13:18:00.283342,sess_00001857,trace_000000001556,/investments/portfolio,https://cdn.itau.com.br/img/47.woff2,script,resource_1017.jpg,fetch,107,2517,2436,19107,9,43,91,399,200,True,origin,app_0004
2025-11-02 13:19:30.283342,sess_00000938,trace_000000003291,/loans/apply,https://cdn.itau.com.br/css/7.png,stylesheet,resource_1018.css,img,312,3017133,1616,8413,5,22,237,44,200,False,Akamai,app_0099
2025-11-02 13:21:00.283342,sess_00001998,trace_000000004504,/dashboard,https://cdn.itau.com.br/css/21.css,stylesheet,resource_1019.jpg,link,396,6860,598423,41659,10,22,58,27,200,False,AWS CloudFront,app_0034
2025-11-02 13:22:30.283342,sess_00002349,trace_000000000674,/investments/buy,https://cdn.itau.com.br/fonts/52.js,xmlhttprequest,resource_1020.png,fetch,459,51450,518,45361,18,6,81,47,200,False,origin,app_0137
2025-11-02 13:24:00.283342,sess_00000315,trace_000000003339,/account/documents,https://cdn.itau.com.br/img/9.png,script,resource_1021.woff2,script,91,18426,37570,320562,17,9,33,69,200,False,Akamai,app_0078
2025-11-02 13:25:30.283342,sess_00000142,trace_000000004830,/dashboard,https://cdn.itau.com.br/css/27.js,script,resource_1022.jpg,script,244,37510,5101,6000000,11,24,70,115,500,False,origin,app_0103
2025-11-02 13:27:00.283342,sess_00001787,trace_000000004803,/pix/confirm,https://cdn.itau.com.br/fonts/41.js,xmlhttprequest,resource_1023.jpg,img,166,13293,2556,12517,6,8,66,168,200,False,Akamai,app_0029
2025-11-02 13:28:30.283342,sess_00001288,trace_000000001716,/pix/transfer,https://cdn.itau.com.br/css/48.js,stylesheet,resource_1024.css,link,513,119258,3185,1593,3,17,50,270,200,False,Cloudflare,app_0112
2025-11-02 13:30:00.283342,sess_00000245,trace_000000002117,/account/open,https://cdn.itau.com.br/js/37.css,font,resource_1025.css,fetch,138,8091,25477,1240,7,19,45,54,200,False,Fastly,app_0055
2025-11-02 13:31:30.283342,sess_00000054,trace_000000001117,/pix/transfer,https://cdn.itau.com.br/img/3.js,script,resource_1026.js,fetch,95,1385713,2621394,23173,14,14,17,202,200,True,Cloudflare,app_0029
2025-11-02 13:33:00.283342,sess_00000807,trace_000000003468,/account/open,https://cdn.itau.com.br/img/2.js,font,resource_1027.woff2,script,439,4427,44135,5492,13,22,49,665,200,True,Cloudflare,app_0067
2025-11-02 13:34:30.283342,sess_00000950,trace_000000001011,/pix/confirm,https://cdn.itau.com.br/fonts/62.js,font,resource_1028.png,img,224,27377,2506,32508,8,15,41,99,200,False,Akamai,app_0105
2025-11-02 13:36:00.283342,sess_00000381,trace_000000003077,/bills/list,https://cdn.itau.com.br/img/6.css,script,resource_1029.jpg,fetch,157,37618,10824,244111,7,72,52,63,404,False,Akamai,app_0048
2025-11-02 13:37:30.283342,sess_00000026,trace_000000003167,/cards/activate,https://cdn.itau.com.br/js/89.css,stylesheet,resource_1030.jpg,css,159,7938,155383,105784,7,10,166,64,200,True,Cloudflare,app_0030
2025-11-02 13:39:00.283342,sess_00002075,trace_000000002695,/loans/status,https://cdn.itau.com.br/js/29.png,font,resource_1031.js,img,20,1382,20192,5763,10,38,75,18,200,True,AWS CloudFront,app_0114
2025-11-02 13:40:30.283342,sess_00000029,trace_000000001906,/loans/status,https://cdn.itau.com.br/js/72.js,fetch,resource_1032.woff2,script,48,883,26618,28096,10,36,68,152,200,True,Akamai,app_0013
2025-11-02 13:42:00.283342,sess_00001215,trace_000000000492,/cards/activate,https://cdn.itau.com.br/css/56.png,xmlhttprequest,resource_1033.js,fetch,154,11900,304627,6000000,13,14,83,116,200,False,Cloudflare,app_0118
2025-11-02 13:43:30.283342,sess_00002193,trace_000000002081,/dashboard,https://cdn.itau.com.br/js/79.png,stylesheet,resource_1034.js,script,410,7378,458658,792327,4,28,134,167,200,False,Akamai,app_0022
2025-11-02 13:45:00.283342,sess_00000509,trace_000000002431,/bills/list,https://cdn.itau.com.br/img/8.css,image,resource_1035.jpg,fetch,412,5030,121158,6350,4,50,101,77,200,False,origin,app_0056
2025-11-02 13:46:30.283342,sess_00001539,trace_000000001882,/pix/confirm,https://cdn.itau.com.br/fonts/13.js,stylesheet,resource_1036.js,script,56,619,374277,60093,19,18,18,86,200,True,Fastly,app_0079
2025-11-02 13:48:00.283342,sess_00000530,trace_000000000971,/account/documents,https://cdn.itau.com.br/fonts/28.js,font,resource_1037.jpg,img,64,9296,227893,44129,9,13,36,272,200,False,Cloudflare,app_0034
2025-11-02 13:49:30.283342,sess_00001151,trace_000000002338,/bills/list,https://cdn.itau.com.br/js/96.woff2,font,resource_1038.woff2,img,85,325666,2988,101420,11,22,36,218,200,True,Cloudflare,app_0065
2025-11-02 13:51:00.283342,sess_00000379,trace_000000003172,/loans/apply,https://cdn.itau.com.br/js/33.js,script,resource_1039.woff2,fetch,145,24699,8705,34095,8,25,53,75,200,False,AWS CloudFront,app_0073
2025-11-02 13:52:30.283342,sess_00000511,trace_000000003830,/investments/portfolio,https://cdn.itau.com.br/css/30.png,stylesheet,resource_1040.woff2,script,117,6091,12549,22070,1,20,29,71,200,True,Fastly,app_0099
2025-11-02 13:54:00.283342,sess_00000759,trace_000000003631,/dashboard,https://cdn.itau.com.br/js/25.js,image,resource_1041.woff2,css,35,11361,789285,42752,4,12,37,41,200,False,Akamai,app_0123
2025-11-02 13:55:30.283342,sess_00002301,trace_000000000171,/investments/portfolio,https://cdn.itau.com.br/img/43.woff2,other,resource_1042.jpg,script,80,2666,5174,15000,9,19,107,67,200,False,Cloudflare,app_0139
2025-11-02 13:57:00.283342,sess_00000017,trace_000000004510,/loans/apply,https://cdn.itau.com.br/fonts/34.png,other,resource_1043.css,css,189,117796,209753,12244,10,24,64,221,200,False,Fastly,app_0048
2025-11-02 13:58:30.283342,sess_00001644,trace_000000004793,/bills/list,https://cdn.itau.com.br/fonts/13.png,stylesheet,resource_1044.jpg,css,62,13256,51352,2816,5,18,29,226,200,False,Fastly,app_0038
2025-11-02 14:00:00.283342,sess_00001797,trace_000000001314,/dashboard,https://cdn.itau.com.br/img/64.css,stylesheet,resource_1045.css,img,183,83894,10071,9584,10,19,66,17,200,True,AWS CloudFront,app_0104
2025-11-02 14:01:30.283342,sess_00002272,trace_000000004773,/loans/apply,https://cdn.itau.com.br/js/61.js,image,resource_1046.woff2,link,38,100632,90869,2275,9,54,14,56,200,False,origin,app_0095
2025-11-02 14:03:00.283342,sess_00001700,trace_000000000477,/login,https://cdn.itau.com.br/img/82.css,image,resource_1047.png,img,70,13566,28478,3414,4,28,43,258,200,True,Cloudflare,app_0149
2025-11-02 14:04:30.283342,sess_00001007,trace_000000004986,/bills/list,https://cdn.itau.com.br/img/53.woff2,image,resource_1048.woff2,script,162,36348,8106,206510,4,12,26,174,200,False,AWS CloudFront,app_0024
2025-11-02 14:06:00.283342,sess_00000701,trace_000000002816,/pix/transfer,https://cdn.itau.com.br/fonts/19.woff2,xmlhttprequest,resource_1049.woff2,img,198,3081,138777,9056,3,16,33,138,200,True,AWS CloudFront,app_0089
2025-11-02 14:07:30.283342,sess_00000086,trace_000000001764,/account/open,https://cdn.itau.com.br/css/67.png,stylesheet,resource_1050.png,fetch,252,559,90949,5217,3,15,107,208,200,True,origin,app_0146
2025-11-02 14:09:00.283342,sess_00001257,trace_000000004470,/login,https://cdn.itau.com.br/css/47.css,other,resource_1051.js,css,83,43121,24947,697,7,13,60,51,200,True,Cloudflare,app_0083
2025-11-02 14:10:30.283342,sess_00000540,trace_000000002380,/cards/list,https://cdn.itau.com.br/js/54.woff2,image,resource_1052.css,img,160,11317,2365,105781,13,24,131,46,404,True,Akamai,app_0033
2025-11-02 14:12:00.283342,sess_00001344,trace_000000001964,/pix/confirm,https://cdn.itau.com.br/js/18.css,xmlhttprequest,resource_1053.css,css,638,2427,6401,212853,5,33,77,121,200,True,AWS CloudFront,app_0054
2025-11-02 14:13:30.283342,sess_00000010,trace_000000002620,/loans/status,https://cdn.itau.com.br/css/55.css,xmlhttprequest,resource_1054.woff2,fetch,105,7646,380017,784,6,21,30,126,200,False,origin,app_0036
2025-11-02 14:15:00.283342,sess_00001271,trace_000000004581,/investments/buy,https://cdn.itau.com.br/js/40.css,image,resource_1055.woff2,script,38,5160,134669,15471,7,19,23,60,200,False,origin,app_0128
2025-11-02 14:16:30.283342,sess_00002268,trace_000000000986,/loans/apply,https://cdn.itau.com.br/css/80.css,script,resource_1056.css,fetch,493,89172,6325,9728,8,11,29,38,404,False,origin,app_0141
2025-11-02 14:18:00.283342,sess_00001107,trace_000000001015,/pix/confirm,https://cdn.itau.com.br/css/38.png,image,resource_1057.png,fetch,43,36148,82801,60470,8,7,57,195,200,False,Cloudflare,app_0147
2025-11-02 14:19:30.283342,sess_00001569,trace_000000001385,/loans/status,https://cdn.itau.com.br/img/88.png,script,resource_1058.woff2,img,15,77195,11663,22754,8,8,80,362,200,False,AWS CloudFront,app_0005
2025-11-02 14:21:00.283342,sess_00001580,trace_000000004349,/pix/transfer,https://cdn.itau.com.br/css/31.png,xmlhttprequest,resource_1059.png,link,240,17514,3139,36123,5,17,52,34,200,False,origin,app_0091
2025-11-02 14:22:30.283342,sess_00001876,trace_000000001952,/cards/activate,https://cdn.itau.com.br/css/70.js,stylesheet,resource_1060.css,script,99,7794,2038,25225,8,32,83,159,200,True,Akamai,app_0070
2025-11-02 14:24:00.283342,sess_00001790,trace_000000002391,/investments/portfolio,https://cdn.itau.com.br/fonts/7.css,fetch,resource_1061.jpg,img,36,64513,1644,126998,8,26,172,44,200,False,Akamai,app_0116
2025-11-02 14:25:30.283342,sess_00000244,trace_000000004817,/bills/list,https://cdn.itau.com.br/img/70.woff2,fetch,resource_1062.js,fetch,132,5878,100,220,7,24,86,79,200,True,Fastly,app_0120
2025-11-02 14:27:00.283342,sess_00002151,trace_000000002208,/loans/status,https://cdn.itau.com.br/img/8.js,fetch,resource_1063.jpg,img,490,3071,49759,6281,8,74,36,193,200,False,Akamai,app_0066
2025-11-02 14:28:30.283342,sess_00000247,trace_000000004312,/cards/activate,https://cdn.itau.com.br/js/75.png,image,resource_1064.css,script,87,11927,48693,8104,7,35,67,97,200,False,AWS CloudFront,app_0146
2025-11-02 14:30:00.283342,sess_00000806,trace_000000000733,/dashboard,https://cdn.itau.com.br/css/29.js,stylesheet,resource_1065.jpg,script,300,8206,9503,80131,2,18,14,26,200,False,Cloudflare,app_0121
2025-11-02 14:31:30.283342,sess_00000320,trace_000000000036,/bills/list,https://cdn.itau.com.br/js/36.js,image,resource_1066.woff2,script,267,580,16831,307141,5,21,114,20,200,False,Akamai,app_0019
2025-11-02 14:33:00.283342,sess_00002068,trace_000000000743,/loans/apply,https://cdn.itau.com.br/css/45.css,xmlhttprequest,resource_1067.js,fetch,51,9998,15270,328570,9,19,29,30,200,True,Akamai,app_0056
2025-11-02 14:34:30.283342,sess_00000748,trace_000000003274,/account/documents,https://cdn.itau.com.br/img/70.css,script,resource_1068.css,link,162,1701362,6000,679807,15,37,63,34,200,True,Akamai,app_0077
