@timestamp,event_id,imsi,source_gt,destination_gt,message_type,attack_signature,threat_level,blocked,originating_network,sccp_called_party,sccp_calling_party,map_operation,event_description
2025-11-03 00:00:33.914883,SS7_EVT_0000000291,310260266540134,33322112603748,44456785387644,CAP_IDP,SIG_00284,Low,True,MCC208_MNC62,98765437661530,55512347084844,sendRoutingInfoForSM,SS7 CAP_IDP message from blacklisted source attempting authentication vector request. Flagged for investigation
2025-11-03 00:05:33.914883,SS7_EVT_0000000292,310260452331602,55512343037618,98765434234330,MAP_ATI,SIG_00785,Low,True,MCC234_MNC11,98765439311986,98765439108289,sendRoutingInfoForSM,SS7 MAP_PSI message from blacklisted source attempting subscriber information query. Blocked by firewall
2025-11-03 00:10:33.914883,SS7_EVT_0000000293,310260441212991,44456782249485,55512341627673,MAP_UL,SIG_01013,Medium,False,MCC208_MNC95,12345676281100,33322112347328,updateLocation,SS7 MAP_ATI message from unknown network attempting subscriber information query. Rate limited
2025-11-03 00:15:33.914883,SS7_EVT_0000000294,310260143924035,33322117356837,98765439815713,MAP_UL,SIG_00647,Low,True,MCC310_MNC82,33322113689024,12345674894506,sendRoutingInfoForSM,SS7 MAP_PSI message from suspicious GT attempting location tracking. Rate limited
2025-11-03 00:20:33.914883,SS7_EVT_0000000295,310260552972568,33322116097253,44456781087393,MAP_ATI,SIG_00641,Low,True,MCC262_MNC94,33322119359977,12345674176682,sendRoutingInfoForSM,SS7 MAP_PSI message from suspicious GT attempting authentication vector request. Blocked by firewall
2025-11-03 00:25:33.914883,SS7_EVT_0000000296,310260760072967,55512344939439,33322118086332,MAP_UL,SIG_00399,Low,True,MCC440_MNC63,44456781781039,12345678190393,anyTimeInterrogation,SS7 MAP_SRI_SM message from unknown network attempting SMS interception. Flagged for investigation
2025-11-03 00:30:33.914883,SS7_EVT_0000000297,310260283198871,44456781234253,55512341091548,MAP_ISD,SIG_00876,Low,False,MCC310_MNC43,33322112167987,55512343254093,insertSubscriberData,SS7 MAP_ISD message from suspicious GT attempting SMS interception. Allowed with monitoring
2025-11-03 00:35:33.914883,SS7_EVT_0000000298,310260580022211,12345671174361,98765434237637,MAP_SRI_SM,SIG_01049,Low,True,MCC262_MNC85,12345672303327,44456781224777,sendRoutingInfoForSM,SS7 MAP_UL message from blacklisted source attempting location tracking. Flagged for investigation
2025-11-03 00:40:33.914883,SS7_EVT_0000000299,310260824045280,98765431830025,55512346446877,CAP_IDP,SIG_01039,Low,False,MCC234_MNC96,33322117277811,12345678494754,insertSubscriberData,SS7 MAP_SAI message from blacklisted source attempting location tracking. Allowed with monitoring
2025-11-03 00:45:33.914883,SS7_EVT_0000000300,310260766699623,98765439913238,12345671131659,MAP_ATI,SIG_00355,Low,False,MCC234_MNC43,33322116884764,12345676083460,anyTimeInterrogation,SS7 MAP_SAI message from untrusted partner attempting SMS interception. Flagged for investigation
2025-11-03 00:50:33.914883,SS7_EVT_0000000301,310260328346765,12345679112740,98765435645296,MAP_PSI,SIG_00244,High,False,MCC234_MNC78,12345679144348,33322118674575,sendAuthenticationInfo,SS7 MAP_SAI message from suspicious GT attempting location tracking. Blocked by firewall
2025-11-03 00:55:33.914883,SS7_EVT_0000000302,310260592735230,12345673494311,55512348730679,CAP_IDP,SIG_00913,Low,False,MCC262_MNC95,12345676202948,55512343670004,insertSubscriberData,SS7 MAP_ATI message from untrusted partner attempting location tracking. Rate limited
2025-11-03 01:00:33.914883,SS7_EVT_0000000303,310260681359820,98765438936405,33322112950871,MAP_ISD,SIG_00368,High,True,MCC262_MNC85,12345674703726,98765435563548,sendAuthenticationInfo,SS7 MAP_ATI message from untrusted partner attempting location tracking. Flagged for investigation
2025-11-03 01:05:33.914883,SS7_EVT_0000000304,310260488527870,44456783571264,44456785817532,CAP_IDP,SIG_00913,Low,True,MCC208_MNC34,55512342352012,44456783505634,sendAuthenticationInfo,SS7 MAP_SAI message from untrusted partner attempting authentication vector request. Rate limited
2025-11-03 01:10:33.914883,SS7_EVT_0000000305,310260279238660,33322111345206,98765439582566,MAP_PSI,SIG_00774,Medium,False,MCC310_MNC85,44456787839244,55512343922331,anyTimeInterrogation,SS7 MAP_PSI message from untrusted partner attempting authentication vector request. Flagged for investigation
2025-11-03 01:15:33.914883,SS7_EVT_0000000306,310260513797076,44456783309044,12345678772646,MAP_SRI_SM,SIG_00397,High,False,MCC310_MNC50,33322115764819,33322118421103,sendAuthenticationInfo,SS7 MAP_SAI message from blacklisted source attempting authentication vector request. Flagged for investigation
2025-11-03 01:20:33.914883,SS7_EVT_0000000307,310260427957674,55512348440489,55512344634175,MAP_PSI,SIG_00400,Low,False,MCC440_MNC99,55512344456722,44456785604704,sendRoutingInfoForSM,SS7 MAP_SRI_SM message from blacklisted source attempting SMS interception. Allowed with monitoring
2025-11-03 01:25:33.914883,SS7_EVT_0000000308,310260829680146,55512348040316,44456788373354,MAP_ISD,SIG_00465,Medium,False,MCC262_MNC10,98765436797566,55512345951429,anyTimeInterrogation,SS7 MAP_ATI message from unknown network attempting SMS interception. Flagged for investigation
2025-11-03 01:30:33.914883,SS7_EVT_0000000309,310260501955732,33322112509913,12345675372053,MAP_SRI_SM,SIG_01164,Medium,True,MCC310_MNC82,98765439244503,98765433615844,sendAuthenticationInfo,SS7 MAP_PSI message from untrusted partner attempting location tracking. Allowed with monitoring
2025-11-03 01:35:33.914883,SS7_EVT_0000000310,310260197789628,55512346553110,44456784178255,MAP_SRI_SM,SIG_00406,Low,False,MCC208_MNC47,98765437079931,98765435339104,anyTimeInterrogation,SS7 MAP_ISD message from blacklisted source attempting location tracking. Rate limited
2025-11-03 01:40:33.914883,SS7_EVT_0000000311,310260480420021,33322113120879,55512345312176,MAP_UL,SIG_00541,Low,True,MCC440_MNC45,33322119258031,12345677360535,insertSubscriberData,SS7 MAP_SRI_SM message from unknown network attempting authentication vector request. Rate limited
2025-11-03 01:45:33.914883,SS7_EVT_0000000312,310260347271636,55512342884008,33322115389581,CAP_IDP,SIG_00670,Low,True,MCC440_MNC74,33322112826926,55512348451573,provideSubscriberInfo,SS7 MAP_UL message from blacklisted source attempting SMS interception. Allowed with monitoring
2025-11-03 01:50:33.914883,SS7_EVT_0000000313,310260640083919,44456781425809,98765436415559,MAP_SAI,SIG_00958,Low,False,MCC262_MNC94,55512346494429,55512349367607,insertSubscriberData,SS7 MAP_PSI message from untrusted partner attempting SMS interception. Flagged for investigation
2025-11-03 01:55:33.914883,SS7_EVT_0000000314,310260122523374,55512343356049,12345672045559,MAP_SAI,SIG_00998,High,True,MCC310_MNC30,12345678507576,12345671038795,sendAuthenticationInfo,SS7 MAP_ISD message from suspicious GT attempting subscriber information query. Flagged for investigation
2025-11-03 02:00:33.914883,SS7_EVT_0000000315,310260837416466,44456782764528,44456784996342,MAP_SAI,SIG_00821,Low,True,MCC208_MNC66,12345678558077,44456782331285,sendAuthenticationInfo,SS7 MAP_ISD message from unknown network attempting authentication vector request. Blocked by firewall
2025-11-03 02:05:33.914883,SS7_EVT_0000000316,310260736027069,33322119870562,55512342961567,CAP_IDP,SIG_00945,High,True,MCC234_MNC23,55512344260963,44456786144541,updateLocation,SS7 CAP_IDP message from untrusted partner attempting location tracking. Allowed with monitoring
2025-11-03 02:10:33.914883,SS7_EVT_0000000317,310260204688980,33322118349169,98765438147444,MAP_ATI,SIG_00916,Medium,False,MCC262_MNC31,33322114797067,55512345310584,insertSubscriberData,SS7 MAP_ISD message from untrusted partner attempting SMS interception. Allowed with monitoring
2025-11-03 02:15:33.914883,SS7_EVT_0000000318,310260997193026,44456789571171,55512341359316,MAP_SRI_SM,SIG_00551,High,True,MCC234_MNC15,55512346161584,33322115841228,sendAuthenticationInfo,SS7 MAP_ISD message from untrusted partner attempting authentication vector request. Blocked by firewall
2025-11-03 02:20:33.914883,SS7_EVT_0000000319,310260685215222,55512345378419,55512346355924,MAP_SAI,SIG_00904,Low,False,MCC440_MNC36,12345675371444,44456783466054,anyTimeInterrogation,SS7 MAP_PSI message from suspicious GT attempting location tracking. Rate limited
2025-11-03 02:25:33.914883,SS7_EVT_0000000320,310260831662799,12345679094798,12345672993529,MAP_UL,SIG_00169,Low,True,MCC310_MNC79,33322119034383,98765433699725,sendRoutingInfoForSM,SS7 MAP_ATI message from unknown network attempting location tracking. Flagged for investigation
2025-11-03 02:30:33.914883,SS7_EVT_0000000321,310260266137184,44456787194539,12345673099326,MAP_PSI,SIG_01084,High,False,MCC208_MNC75,55512348959993,55512344200663,insertSubscriberData,SS7 CAP_IDP message from unknown network attempting authentication vector request. Rate limited
2025-11-03 02:35:33.914883,SS7_EVT_0000000322,310260571266265,33322116134542,55512347035952,CAP_IDP,SIG_00012,High,False,MCC234_MNC11,55512345341380,55512341140475,sendRoutingInfoForSM,SS7 MAP_ATI message from suspicious GT attempting authentication vector request. Flagged for investigation
2025-11-03 02:40:33.914883,SS7_EVT_0000000323,310260905286910,44456782055239,98765431590815,MAP_ISD,SIG_00542,Low,True,MCC208_MNC40,12345671970601,98765433788601,anyTimeInterrogation,SS7 MAP_PSI message from untrusted partner attempting SMS interception. Flagged for investigation
2025-11-03 02:45:33.914883,SS7_EVT_0000000324,310260423140713,98765431252848,98765432681593,MAP_ISD,SIG_00098,Medium,True,MCC208_MNC52,55512347226695,55512341207322,sendRoutingInfoForSM,SS7 CAP_IDP message from suspicious GT attempting location tracking. Allowed with monitoring
2025-11-03 02:50:33.914883,SS7_EVT_0000000325,310260251022243,12345676657476,98765437784925,MAP_SAI,SIG_00840,Low,False,MCC208_MNC14,33322119513623,55512349109978,updateLocation,SS7 CAP_IDP message from suspicious GT attempting location tracking. Blocked by firewall
2025-11-03 02:55:33.914883,SS7_EVT_0000000326,310260494179045,44456785756532,44456786585036,MAP_ATI,SIG_00783,Medium,False,MCC208_MNC35,98765433959711,98765439283767,updateLocation,SS7 MAP_PSI message from unknown network attempting SMS interception. Rate limited
2025-11-03 03:00:33.914883,SS7_EVT_0000000327,310260493179737,12345672007112,33322117982956,CAP_IDP,SIG_00416,Low,True,MCC234_MNC36,12345678938679,44456785525830,anyTimeInterrogation,SS7 MAP_ISD message from unknown network attempting location tracking. Allowed with monitoring
2025-11-03 03:05:33.914883,SS7_EVT_0000000328,310260493179737,98765437247247,98765436594303,MAP_SAI,SIG_00153,Medium,False,MCC234_MNC62,98765437238163,33322111625097,insertSubscriberData,SS7 MAP_PSI message from untrusted partner attempting SMS interception. Rate limited
2025-11-03 03:10:33.914883,SS7_EVT_0000000329,310260531115966,55512346002467,55512342755771,MAP_SAI,SIG_00679,Medium,False,MCC262_MNC69,98765435035153,12345673117237,sendRoutingInfoForSM,SS7 MAP_SAI message from blacklisted source attempting SMS interception. Allowed with monitoring
2025-11-03 03:15:33.914883,SS7_EVT_0000000330,310260321165174,12345676960591,44456784069939,MAP_ATI,SIG_00209,Low,False,MCC208_MNC68,98765436149699,33322119937485,sendAuthenticationInfo,SS7 MAP_ISD message from blacklisted source attempting location tracking. Blocked by firewall
2025-11-03 03:20:33.914883,SS7_EVT_0000000331,310260228171349,44456789601115,55512346228979,CAP_IDP,SIG_00167,Critical,False,MCC208_MNC16,98765434989172,98765438927590,provideSubscriberInfo,SS7 MAP_PSI message from suspicious GT attempting authentication vector request. Rate limited
2025-11-03 03:25:33.914883,SS7_EVT_0000000332,310260362580386,44456787790235,44456782453584,MAP_ATI,SIG_00151,Critical,False,MCC262_MNC78,55512345983904,12345674580098,updateLocation,SS7 MAP_ATI message from unknown network attempting location tracking. Rate limited
2025-11-03 03:30:33.914883,SS7_EVT_0000000333,310260170863238,55512346839408,55512342686775,MAP_ATI,SIG_00280,Low,False,MCC234_MNC39,55512344340779,98765435687671,updateLocation,SS7 CAP_IDP message from suspicious GT attempting location tracking. Allowed with monitoring
2025-11-03 03:35:33.914883,SS7_EVT_0000000334,310260750405960,98765435947161,44456784930503,CAP_IDP,SIG_00735,Low,False,MCC208_MNC94,44456783699697,44456788729609,anyTimeInterrogation,SS7 MAP_SAI message from untrusted partner attempting authentication vector request. Blocked by firewall
2025-11-03 03:40:33.914883,SS7_EVT_0000000335,310260991519761,55512342082353,98765435050429,MAP_ISD,SIG_00179,Low,True,MCC310_MNC34,98765435621694,33322115499879,insertSubscriberData,SS7 CAP_IDP message from suspicious GT attempting location tracking. Allowed with monitoring
2025-11-03 03:45:33.914883,SS7_EVT_0000000336,310260842375200,98765432996328,98765437297854,MAP_ISD,SIG_00935,Low,False,MCC440_MNC59,12345678797969,44456783841559,sendRoutingInfoForSM,SS7 MAP_SRI_SM message from blacklisted source attempting location tracking. Allowed with monitoring
2025-11-03 03:50:33.914883,SS7_EVT_0000000337,310260301093994,55512341787487,98765433136113,MAP_PSI,SIG_00197,Medium,True,MCC234_MNC50,98765434081213,44456789985756,provideSubscriberInfo,SS7 MAP_PSI message from blacklisted source attempting SMS interception. Allowed with monitoring
2025-11-03 03:55:33.914883,SS7_EVT_0000000338,310260623605381,44456787243052,55512342552138,MAP_SRI_SM,SIG_00427,Low,False,MCC310_MNC87,55512343019172,55512343122489,sendAuthenticationInfo,SS7 MAP_ATI message from untrusted partner attempting SMS interception. Rate limited
2025-11-03 04:00:33.914883,SS7_EVT_0000000339,310260853578477,33322118034851,44456781720408,MAP_UL,SIG_00344,Low,False,MCC234_MNC89,33322117727958,33322115077122,sendRoutingInfoForSM,SS7 MAP_SRI_SM message from unknown network attempting subscriber information query. Blocked by firewall
2025-11-03 04:05:33.914883,SS7_EVT_0000000340,310260864208605,55512347554971,55512346314888,MAP_PSI,SIG_00259,Medium,False,MCC208_MNC45,12345673826970,44456784706414,insertSubscriberData,SS7 MAP_SAI message from unknown network attempting subscriber information query. Flagged for investigation
2025-11-03 04:10:33.914883,SS7_EVT_0000000341,310260780886946,33322117314747,55512345738533,CAP_IDP,SIG_01053,Low,False,MCC310_MNC51,98765432088342,44456787340634,provideSubscriberInfo,SS7 MAP_PSI message from suspicious GT attempting subscriber information query. Flagged for investigation
2025-11-03 04:15:33.914883,SS7_EVT_0000000342,310260993007386,12345672335592,33322117974711,MAP_SRI_SM,SIG_00053,Low,False,MCC208_MNC12,98765439230303,98765438680806,insertSubscriberData,SS7 CAP_IDP message from blacklisted source attempting SMS interception. Rate limited
2025-11-03 04:20:33.914883,SS7_EVT_0000000343,310260382437622,33322119311656,98765435591066,MAP_ATI,SIG_01077,Low,True,MCC310_MNC88,98765438805536,98765439854839,insertSubscriberData,SS7 MAP_ISD message from suspicious GT attempting location tracking. Rate limited
2025-11-03 04:25:33.914883,SS7_EVT_0000000344,310260502208095,44456784658496,98765437706980,MAP_SAI,SIG_00455,Medium,True,MCC234_MNC99,98765431888013,12345677409869,sendRoutingInfoForSM,SS7 MAP_ATI message from blacklisted source attempting authentication vector request. Allowed with monitoring
2025-11-03 04:30:33.914883,SS7_EVT_0000000345,310260281774461,12345673600140,55512349929245,MAP_PSI,SIG_00119,Medium,True,MCC310_MNC29,12345679101878,55512342449389,anyTimeInterrogation,SS7 MAP_PSI message from unknown network attempting authentication vector request. Rate limited
2025-11-03 04:35:33.914883,SS7_EVT_0000000346,310260543066378,55512348772368,98765431399744,MAP_SAI,SIG_00292,Medium,False,MCC208_MNC90,12345677606735,44456781185473,sendRoutingInfoForSM,SS7 MAP_PSI message from suspicious GT attempting subscriber information query. Blocked by firewall
2025-11-03 04:40:33.914883,SS7_EVT_0000000347,310260254872512,33322119529786,12345672359496,MAP_UL,SIG_00181,Low,False,MCC262_MNC16,44456789345704,98765436027709,sendRoutingInfoForSM,SS7 MAP_SRI_SM message from suspicious GT attempting authentication vector request. Rate limited
2025-11-03 04:45:33.914883,SS7_EVT_0000000348,310260369838478,33322111874523,55512346924643,MAP_UL,SIG_00776,Medium,True,MCC310_MNC40,33322118880235,33322111505048,sendAuthenticationInfo,SS7 MAP_SAI message from untrusted partner attempting location tracking. Allowed with monitoring
2025-11-03 04:50:33.914883,SS7_EVT_0000000349,310260369838478,44456785537309,44456783042786,CAP_IDP,SIG_00583,Medium,False,MCC208_MNC92,98765439873009,55512341262050,anyTimeInterrogation,SS7 MAP_SRI_SM message from untrusted partner attempting location tracking. Flagged for investigation
2025-11-03 04:55:33.914883,SS7_EVT_0000000350,310260682152277,12345672080946,98765439778886,MAP_ISD,SIG_00819,Low,False,MCC234_MNC56,98765434004837,33322117180093,sendRoutingInfoForSM,SS7 MAP_SAI message from unknown network attempting subscriber information query. Blocked by firewall
2025-11-03 05:00:33.914883,SS7_EVT_0000000351,310260815531251,55512349413969,12345672693696,MAP_ATI,SIG_00999,Medium,True,MCC440_MNC18,33322114145196,12345679421320,sendAuthenticationInfo,SS7 MAP_SAI message from suspicious GT attempting SMS interception. Blocked by firewall
2025-11-03 05:05:33.914883,SS7_EVT_0000000352,310260788717665,44456788412139,44456782280678,MAP_SAI,SIG_00130,Low,False,MCC310_MNC41,44456782597154,44456786505726,anyTimeInterrogation,SS7 MAP_ATI message from blacklisted source attempting subscriber information query. Rate limited
2025-11-03 05:10:33.914883,SS7_EVT_0000000353,310260832209172,33322115490917,33322117238772,MAP_PSI,SIG_00536,Critical,False,MCC262_MNC31,33322119669591,12345676863840,provideSubscriberInfo,SS7 MAP_SAI message from unknown network attempting subscriber information query. Flagged for investigation
2025-11-03 05:15:33.914883,SS7_EVT_0000000354,310260117754455,98765433715455,44456782999719,MAP_PSI,SIG_01054,Medium,True,MCC234_MNC86,12345678220923,44456783289455,updateLocation,SS7 MAP_SRI_SM message from suspicious GT attempting subscriber information query. Blocked by firewall
2025-11-03 05:20:33.914883,SS7_EVT_0000000355,310260868940436,12345679528938,98765437398313,MAP_SRI_SM,SIG_00898,Low,True,MCC262_MNC87,33322119529323,98765435161569,insertSubscriberData,SS7 MAP_UL message from blacklisted source attempting location tracking. Blocked by firewall
2025-11-03 05:25:33.914883,SS7_EVT_0000000356,310260698118617,44456783127459,44456789007996,MAP_SRI_SM,SIG_01119,Low,False,MCC440_MNC66,98765434827862,33322112793682,sendAuthenticationInfo,SS7 CAP_IDP message from untrusted partner attempting authentication vector request. Blocked by firewall
2025-11-03 05:30:33.914883,SS7_EVT_0000000357,310260704113477,33322111095427,55512348585123,MAP_ATI,SIG_00057,Low,False,MCC262_MNC97,55512341893276,12345671707167,sendAuthenticationInfo,SS7 MAP_UL message from suspicious GT attempting SMS interception. Flagged for investigation
2025-11-03 05:35:33.914883,SS7_EVT_0000000358,310260493179737,12345678459828,98765431870286,CAP_IDP,SIG_00882,Medium,False,MCC234_MNC69,44456783576121,98765434289480,updateLocation,SS7 MAP_ISD message from blacklisted source attempting SMS interception. Flagged for investigation
2025-11-03 05:40:33.914883,SS7_EVT_0000000359,310260294418511,44456785890558,12345678059292,MAP_ISD,SIG_00741,Medium,False,MCC208_MNC19,33322114987860,98765431997954,sendAuthenticationInfo,SS7 MAP_SAI message from untrusted partner attempting SMS interception. Allowed with monitoring
2025-11-03 05:45:33.914883,SS7_EVT_0000000360,310260107194716,12345676332148,33322112347541,MAP_PSI,SIG_00568,Low,False,MCC234_MNC52,98765431533912,98765436004037,anyTimeInterrogation,SS7 CAP_IDP message from suspicious GT attempting location tracking. Allowed with monitoring
2025-11-03 05:50:33.914883,SS7_EVT_0000000361,310260372242138,55512347392252,55512344834796,MAP_UL,SIG_00064,Low,True,MCC440_MNC28,33322115901326,55512343479823,sendRoutingInfoForSM,SS7 CAP_IDP message from untrusted partner attempting authentication vector request. Blocked by firewall
2025-11-03 05:55:33.914883,SS7_EVT_0000000362,310260784416582,98765435312182,44456788967915,MAP_SRI_SM,SIG_00569,Low,False,MCC234_MNC54,44456788280235,12345679688936,sendAuthenticationInfo,SS7 MAP_PSI message from blacklisted source attempting subscriber information query. Blocked by firewall
2025-11-03 06:00:33.914883,SS7_EVT_0000000363,310260713234644,44456787952469,12345675930914,MAP_UL,SIG_00939,Low,False,MCC234_MNC12,12345673791018,33322112740179,sendRoutingInfoForSM,SS7 MAP_SAI message from suspicious GT attempting subscriber information query. Flagged for investigation
2025-11-03 06:05:33.914883,SS7_EVT_0000000364,310260855572563,33322113030888,33322118773567,MAP_PSI,SIG_00783,High,False,MCC234_MNC82,33322111055141,44456787561248,provideSubscriberInfo,SS7 CAP_IDP message from blacklisted source attempting location tracking. Blocked by firewall
2025-11-03 06:10:33.914883,SS7_EVT_0000000365,310260762843187,33322114957592,33322116551694,MAP_PSI,SIG_00243,Critical,False,MCC234_MNC77,12345679654112,55512345439607,insertSubscriberData,SS7 MAP_SAI message from unknown network attempting location tracking. Flagged for investigation
2025-11-03 06:15:33.914883,SS7_EVT_0000000366,310260494179045,33322112300022,12345673549948,MAP_PSI,SIG_00240,Critical,False,MCC440_MNC38,98765436527250,98765432540916,sendRoutingInfoForSM,SS7 MAP_UL message from suspicious GT attempting location tracking. Flagged for investigation
2025-11-03 06:20:33.914883,SS7_EVT_0000000367,310260441212991,98765437775953,55512341730150,MAP_SAI,SIG_00570,Low,True,MCC262_MNC73,44456782311372,33322111579939,anyTimeInterrogation,SS7 MAP_SAI message from suspicious GT attempting SMS interception. Rate limited
2025-11-03 06:25:33.914883,SS7_EVT_0000000368,310260864208605,33322115030098,12345673586278,MAP_ATI,SIG_00738,Medium,True,MCC234_MNC47,98765432404791,98765434755123,insertSubscriberData,SS7 MAP_SAI message from unknown network attempting location tracking. Rate limited
2025-11-03 06:30:33.914883,SS7_EVT_0000000369,310260909469931,33322113137613,12345672808176,CAP_IDP,SIG_00670,Medium,True,MCC310_MNC87,98765435453055,44456786459669,sendAuthenticationInfo,SS7 CAP_IDP message from unknown network attempting subscriber information query. Flagged for investigation
2025-11-03 06:35:33.914883,SS7_EVT_0000000370,310260598898066,12345675480644,33322118441310,MAP_UL,SIG_01145,Low,True,MCC234_MNC66,55512344934728,98765437258483,anyTimeInterrogation,SS7 MAP_PSI message from suspicious GT attempting authentication vector request. Flagged for investigation
2025-11-03 06:40:33.914883,SS7_EVT_0000000371,310260661975137,44456789266200,33322117796766,MAP_ISD,SIG_00703,Critical,False,MCC440_MNC58,98765435838174,98765438744409,sendAuthenticationInfo,SS7 MAP_SAI message from unknown network attempting subscriber information query. Allowed with monitoring
2025-11-03 06:45:33.914883,SS7_EVT_0000000372,310260828176013,12345675023340,12345677553895,MAP_SRI_SM,SIG_00845,Medium,False,MCC440_MNC15,44456787543794,55512349702435,anyTimeInterrogation,SS7 MAP_ISD message from unknown network attempting location tracking. Blocked by firewall
2025-11-03 06:50:33.914883,SS7_EVT_0000000373,310260574930085,44456788992805,98765431198610,MAP_PSI,SIG_01032,Low,False,MCC310_MNC98,55512341653383,55512348979032,anyTimeInterrogation,SS7 CAP_IDP message from suspicious GT attempting location tracking. Flagged for investigation
2025-11-03 06:55:33.914883,SS7_EVT_0000000374,310260661975137,33322111707184,12345677145429,MAP_PSI,SIG_00122,Low,True,MCC234_MNC27,55512347916003,33322112378343,insertSubscriberData,SS7 MAP_SRI_SM message from untrusted partner attempting location tracking. Rate limited
2025-11-03 07:00:33.914883,SS7_EVT_0000000375,310260780886946,98765437748603,33322111535907,MAP_SRI_SM,SIG_00825,Low,True,MCC262_MNC15,12345676019588,33322114937278,anyTimeInterrogation,SS7 MAP_SRI_SM message from suspicious GT attempting SMS interception. Rate limited
2025-11-03 07:05:33.914883,SS7_EVT_0000000376,310260587305137,98765438898082,33322115195070,MAP_SRI_SM,SIG_00729,Low,False,MCC262_MNC18,33322116206738,55512349312772,updateLocation,SS7 MAP_PSI message from suspicious GT attempting location tracking. Allowed with monitoring
2025-11-03 07:10:33.914883,SS7_EVT_0000000377,310260361342980,98765439481505,55512346351994,MAP_ATI,SIG_00069,High,True,MCC310_MNC10,12345675565933,55512348294816,updateLocation,SS7 MAP_ISD message from blacklisted source attempting SMS interception. Flagged for investigation
2025-11-03 07:15:33.914883,SS7_EVT_0000000378,310260318505082,44456786626236,12345671224391,MAP_ATI,SIG_01065,High,False,MCC310_MNC95,55512341521656,55512349297488,updateLocation,SS7 MAP_SRI_SM message from suspicious GT attempting SMS interception. Flagged for investigation
2025-11-03 07:20:33.914883,SS7_EVT_0000000379,310260337533175,55512342173567,98765432779300,MAP_PSI,SIG_01027,Medium,False,MCC234_MNC16,55512342478463,33322115078216,provideSubscriberInfo,SS7 MAP_PSI message from blacklisted source attempting subscriber information query. Flagged for investigation
2025-11-03 07:25:33.914883,SS7_EVT_0000000380,310260554417426,12345674487004,98765435285532,MAP_ISD,SIG_00199,Low,True,MCC234_MNC75,55512348935017,12345674455673,insertSubscriberData,SS7 MAP_ATI message from unknown network attempting authentication vector request. Allowed with monitoring
2025-11-03 07:30:33.914883,SS7_EVT_0000000381,310260946377579,98765438201824,98765439083325,MAP_ISD,SIG_00455,Low,False,MCC208_MNC78,12345676877812,12345672574234,sendRoutingInfoForSM,SS7 MAP_UL message from suspicious GT attempting location tracking. Rate limited
2025-11-03 07:35:33.914883,SS7_EVT_0000000382,310260254872512,12345677519490,33322118778642,MAP_SRI_SM,SIG_00559,Low,False,MCC208_MNC44,55512344511602,55512343420152,sendRoutingInfoForSM,SS7 MAP_PSI message from unknown network attempting location tracking. Rate limited
2025-11-03 07:40:33.914883,SS7_EVT_0000000383,310260242053039,44456789586729,44456785650983,CAP_IDP,SIG_00568,Low,True,MCC310_MNC58,55512348689717,55512346444984,sendAuthenticationInfo,SS7 MAP_ATI message from unknown network attempting location tracking. Flagged for investigation
2025-11-03 07:45:33.914883,SS7_EVT_0000000384,310260101217694,12345673148130,12345672677818,MAP_SRI_SM,SIG_00748,Medium,False,MCC262_MNC73,33322115871526,55512347597066,sendAuthenticationInfo,SS7 MAP_SAI message from suspicious GT attempting location tracking. Flagged for investigation
2025-11-03 07:50:33.914883,SS7_EVT_0000000385,310260806995435,33322114299915,55512342551570,MAP_ISD,SIG_01072,Low,True,MCC262_MNC30,55512343994442,44456785266976,sendRoutingInfoForSM,SS7 MAP_ATI message from unknown network attempting SMS interception. Flagged for investigation
2025-11-03 07:55:33.914883,SS7_EVT_0000000386,310260448598504,98765438425427,98765437583287,MAP_SRI_SM,SIG_01131,High,False,MCC262_MNC53,33322118399785,12345674314306,sendAuthenticationInfo,SS7 MAP_PSI message from untrusted partner attempting location tracking. Rate limited
2025-11-03 08:00:33.914883,SS7_EVT_0000000387,310260989413834,12345678201047,33322117951864,MAP_SAI,SIG_01197,Low,False,MCC310_MNC67,33322112593958,55512344703647,sendAuthenticationInfo,SS7 CAP_IDP message from unknown network attempting subscriber information query. Blocked by firewall
2025-11-03 08:05:33.914883,SS7_EVT_0000000388,310260341718626,98765439840951,33322114501280,MAP_ATI,SIG_00408,Medium,False,MCC440_MNC84,12345675482686,44456784443896,sendAuthenticationInfo,SS7 MAP_SRI_SM message from unknown network attempting subscriber information query. Flagged for investigation
2025-11-03 08:10:33.914883,SS7_EVT_0000000389,310260443958948,55512348582713,44456785588163,MAP_SRI_SM,SIG_00610,Low,True,MCC440_MNC35,12345674870078,55512346916081,updateLocation,SS7 MAP_SRI_SM message from suspicious GT attempting SMS interception. Blocked by firewall
2025-11-03 08:15:33.914883,SS7_EVT_0000000390,310260889543908,33322113663692,98765436625718,CAP_IDP,SIG_00766,Low,False,MCC262_MNC19,98765436443361,55512341901729,sendAuthenticationInfo,SS7 MAP_PSI message from unknown network attempting subscriber information query. Flagged for investigation
2025-11-03 08:20:33.914883,SS7_EVT_0000000391,310260137365413,12345678439576,44456785279646,MAP_SRI_SM,SIG_00597,Medium,True,MCC234_MNC84,44456784534981,55512343616907,anyTimeInterrogation,SS7 MAP_ISD message from suspicious GT attempting SMS interception. Blocked by firewall
