@timestamp,event_id,imsi,mme_host,auth_result,auth_type,hss_node,diameter_result_code,sync_failure,sqn_failure,response_time_ms,subscriber_profile_id,roaming_status,visited_plmn,error_message
2025-11-08 14:41:03.914883,HSS_EVT_0000001071,310260617844225,mme-01.tmobile.net,Success,AKA,hss-05.tmobile.net,2001,False,False,29,PROF_049,Home,234,Authentication successful
2025-11-08 14:41:33.914883,HSS_EVT_0000001072,310260328346765,mme-03.tmobile.net,Success,EPS-AKA,hss-05.tmobile.net,2001,False,False,37,PROF_035,Home,310490,Invalid authentication vector
2025-11-08 14:42:03.914883,HSS_EVT_0000001073,310260897753657,mme-04.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,13,PROF_028,Roaming,262,SQN out of range - resync required
2025-11-08 14:42:33.914883,HSS_EVT_0000001074,310260583459621,mme-04.tmobile.net,Success,SIM,hss-07.tmobile.net,2001,False,False,13,PROF_030,Home,440,Subscriber profile retrieved
2025-11-08 14:43:03.914883,HSS_EVT_0000001075,310260917157750,mme-04.tmobile.net,Success,EPS-AKA,hss-03.tmobile.net,2001,False,False,9,PROF_031,Home,262,SQN out of range - resync required
2025-11-08 14:43:33.914883,HSS_EVT_0000001076,310260816081571,mme-02.tmobile.net,Success,SIM,hss-01.tmobile.net,2001,False,False,41,PROF_032,Roaming,310490,HSS overload condition
2025-11-08 14:44:03.914883,HSS_EVT_0000001077,310260360776154,mme-01.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,4,PROF_027,Home,440,Replication lag detected
2025-11-08 14:44:33.914883,HSS_EVT_0000001078,310260450336500,mme-03.tmobile.net,Success,AKA,hss-01.tmobile.net,2001,False,False,26,PROF_043,Home,310490,Replication lag detected
2025-11-08 14:45:03.914883,HSS_EVT_0000001079,310260308499045,mme-04.tmobile.net,Success,EPS-AKA,hss-03.tmobile.net,2001,False,False,32,PROF_049,Home,310490,Replication lag detected
2025-11-08 14:45:33.914883,HSS_EVT_0000001080,310260842375200,mme-04.tmobile.net,Success,EPS-AKA,hss-03.tmobile.net,2001,False,False,22,PROF_021,Home,440,SQN out of range - resync required
2025-11-08 14:46:03.914883,HSS_EVT_0000001081,310260277143123,mme-02.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,5030,False,False,20,PROF_021,Home,234,Subscriber profile retrieved
2025-11-08 14:46:33.914883,HSS_EVT_0000001082,310260736027069,mme-05.tmobile.net,Success,SIM,hss-05.tmobile.net,2001,False,False,2,PROF_035,Home,234,Invalid authentication vector
2025-11-08 14:47:03.914883,HSS_EVT_0000001083,310260931997196,mme-02.tmobile.net,Success,EPS-AKA,hss-04.tmobile.net,2001,False,False,24,PROF_042,Home,262,Replication lag detected
2025-11-08 14:47:33.914883,HSS_EVT_0000001084,310260623958856,mme-04.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,26,PROF_001,Home,262,Database query timeout
2025-11-08 14:48:03.914883,HSS_EVT_0000001085,310260787245705,mme-05.tmobile.net,Sync Failure,EPS-AKA,hss-05.tmobile.net,2001,False,False,25,PROF_010,Home,440,Invalid authentication vector
2025-11-08 14:48:33.914883,HSS_EVT_0000001086,310260106020224,mme-04.tmobile.net,Success,AKA,hss-06.tmobile.net,2001,False,False,17,PROF_023,Home,440,SQN out of range - resync required
2025-11-08 14:49:03.914883,HSS_EVT_0000001087,310260592735230,mme-05.tmobile.net,Success,EPS-AKA,hss-07.tmobile.net,2001,False,False,38,PROF_007,Roaming,262,Replication lag detected
2025-11-08 14:49:33.914883,HSS_EVT_0000001088,310260194946992,mme-02.tmobile.net,Success,EPS-AKA,hss-03.tmobile.net,2001,False,False,34,PROF_006,Home,234,Unknown subscriber in HSS
2025-11-08 14:50:03.914883,HSS_EVT_0000001089,310260452530384,mme-05.tmobile.net,Success,EPS-AKA,hss-04.tmobile.net,2001,False,False,3,PROF_008,Home,440,Authentication successful
2025-11-08 14:50:33.914883,HSS_EVT_0000001090,310260157846801,mme-05.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,3,PROF_026,Roaming,262,Invalid authentication vector
2025-11-08 14:51:03.914883,HSS_EVT_0000001091,310260721917366,mme-01.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,3,PROF_049,Home,310490,Database query timeout
2025-11-08 14:51:33.914883,HSS_EVT_0000001092,310260399962299,mme-05.tmobile.net,Failure,SIM,hss-05.tmobile.net,2001,False,False,24,PROF_024,International Roaming,310260,Unknown subscriber in HSS
2025-11-08 14:52:03.914883,HSS_EVT_0000001093,310260480523351,mme-04.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,23,PROF_017,Home,310260,HSS overload condition
2025-11-08 14:52:33.914883,HSS_EVT_0000001094,310260510193107,mme-02.tmobile.net,Failure,EPS-AKA,hss-08.tmobile.net,2001,False,False,21,PROF_016,Roaming,310490,Invalid authentication vector
2025-11-08 14:53:03.914883,HSS_EVT_0000001095,310260138433535,mme-02.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,18,PROF_037,Home,234,Authentication successful
2025-11-08 14:53:33.914883,HSS_EVT_0000001096,310260694252201,mme-03.tmobile.net,Success,AKA,hss-06.tmobile.net,2001,False,False,47,PROF_036,Home,440,Subscriber profile retrieved
2025-11-08 14:54:03.914883,HSS_EVT_0000001097,310260880204902,mme-04.tmobile.net,Success,EPS-AKA,hss-05.tmobile.net,2001,False,False,17,PROF_047,Home,440,SQN out of range - resync required
2025-11-08 14:54:33.914883,HSS_EVT_0000001098,310260864208605,mme-01.tmobile.net,Success,EPS-AKA,hss-03.tmobile.net,2001,False,False,35,PROF_012,Home,234,Database query timeout
2025-11-08 14:55:03.914883,HSS_EVT_0000001099,310260107194716,mme-04.tmobile.net,Success,EPS-AKA,hss-03.tmobile.net,2001,False,False,96,PROF_022,Home,234,HSS overload condition
2025-11-08 14:55:33.914883,HSS_EVT_0000001100,310260678361750,mme-03.tmobile.net,Success,AKA,hss-04.tmobile.net,2001,False,False,21,PROF_008,Home,310260,Replication lag detected
2025-11-08 14:56:03.914883,HSS_EVT_0000001101,310260592735230,mme-03.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,21,PROF_025,Home,234,Unknown subscriber in HSS
2025-11-08 14:56:33.914883,HSS_EVT_0000001102,310260625335929,mme-04.tmobile.net,Success,EPS-AKA,hss-03.tmobile.net,2001,False,False,66,PROF_034,Home,262,SQN out of range - resync required
2025-11-08 14:57:03.914883,HSS_EVT_0000001103,310260404357435,mme-02.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,True,111,PROF_005,Home,310260,Database query timeout
2025-11-08 14:57:33.914883,HSS_EVT_0000001104,310260399962299,mme-04.tmobile.net,Success,AKA,hss-02.tmobile.net,2001,False,False,41,PROF_043,Home,234,Subscriber profile retrieved
2025-11-08 14:58:03.914883,HSS_EVT_0000001105,310260269816727,mme-04.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,6,PROF_007,Home,310260,Authentication successful
2025-11-08 14:58:33.914883,HSS_EVT_0000001106,310260147841221,mme-02.tmobile.net,Success,EPS-AKA,hss-03.tmobile.net,2001,False,False,26,PROF_011,Home,262,Database query timeout
2025-11-08 14:59:03.914883,HSS_EVT_0000001107,310260349510049,mme-05.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,2001,False,False,47,PROF_026,Home,262,Replication lag detected
2025-11-08 14:59:33.914883,HSS_EVT_0000001108,310260110972285,mme-03.tmobile.net,Success,EPS-AKA,hss-03.tmobile.net,2001,False,False,48,PROF_036,Home,310490,Subscriber profile retrieved
2025-11-08 15:00:03.914883,HSS_EVT_0000001109,310260180530190,mme-04.tmobile.net,Unknown Subscriber,EPS-AKA,hss-06.tmobile.net,2001,False,False,18,PROF_003,Home,310260,Database query timeout
2025-11-08 15:00:33.914883,HSS_EVT_0000001110,310260328428874,mme-03.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,27,PROF_027,Home,310490,Invalid authentication vector
2025-11-08 15:01:03.914883,HSS_EVT_0000001111,310260740927465,mme-02.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,4,PROF_021,Home,310260,HSS overload condition
2025-11-08 15:01:33.914883,HSS_EVT_0000001112,310260266137184,mme-01.tmobile.net,Success,AKA,hss-02.tmobile.net,2001,False,False,33,PROF_047,Home,262,Invalid authentication vector
2025-11-08 15:02:03.914883,HSS_EVT_0000001113,310260106178860,mme-02.tmobile.net,Success,AKA,hss-07.tmobile.net,2001,False,False,17,PROF_038,Home,440,Invalid authentication vector
2025-11-08 15:02:33.914883,HSS_EVT_0000001114,310260396564290,mme-05.tmobile.net,Success,EPS-AKA,hss-07.tmobile.net,2001,False,False,80,PROF_048,Home,310490,Database query timeout
2025-11-08 15:03:03.914883,HSS_EVT_0000001115,310260306493037,mme-01.tmobile.net,Success,EPS-AKA,hss-07.tmobile.net,2001,False,False,12,PROF_017,Home,262,Invalid authentication vector
2025-11-08 15:03:33.914883,HSS_EVT_0000001116,310260129582561,mme-02.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,28,PROF_027,Roaming,310490,HSS overload condition
2025-11-08 15:04:03.914883,HSS_EVT_0000001117,310260438924765,mme-01.tmobile.net,Success,EPS-AKA,hss-04.tmobile.net,5001,False,False,4,PROF_017,Home,310490,Invalid authentication vector
2025-11-08 15:04:33.914883,HSS_EVT_0000001118,310260924253817,mme-04.tmobile.net,Unknown Subscriber,EPS-AKA,hss-06.tmobile.net,2001,False,False,18,PROF_010,Home,262,Subscriber profile retrieved
2025-11-08 15:05:03.914883,HSS_EVT_0000001119,310260831270279,mme-05.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,32,PROF_021,Home,440,Unknown subscriber in HSS
2025-11-08 15:05:33.914883,HSS_EVT_0000001120,310260909469931,mme-03.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,26,PROF_031,Home,440,Unknown subscriber in HSS
2025-11-08 15:06:03.914883,HSS_EVT_0000001121,310260755007061,mme-05.tmobile.net,Sync Failure,EPS-AKA,hss-03.tmobile.net,2001,False,False,5,PROF_048,Home,234,Invalid authentication vector
2025-11-08 15:06:33.914883,HSS_EVT_0000001122,310260338753614,mme-04.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,29,PROF_039,Home,262,HSS overload condition
2025-11-08 15:07:03.914883,HSS_EVT_0000001123,310260964244426,mme-01.tmobile.net,Success,AKA,hss-07.tmobile.net,2001,False,False,2,PROF_028,Home,310260,Authentication successful
2025-11-08 15:07:33.914883,HSS_EVT_0000001124,310260892895470,mme-01.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,31,PROF_019,Home,310490,SQN out of range - resync required
2025-11-08 15:08:03.914883,HSS_EVT_0000001125,310260633785287,mme-05.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,24,PROF_009,Roaming,234,Authentication successful
2025-11-08 15:08:33.914883,HSS_EVT_0000001126,310260284314887,mme-02.tmobile.net,Success,EPS-AKA,hss-07.tmobile.net,2001,False,False,44,PROF_043,Home,310490,SQN out of range - resync required
2025-11-08 15:09:03.914883,HSS_EVT_0000001127,310260571266265,mme-02.tmobile.net,Success,EPS-AKA,hss-05.tmobile.net,2001,False,False,4,PROF_036,Home,262,SQN out of range - resync required
2025-11-08 15:09:33.914883,HSS_EVT_0000001128,310260101789491,mme-02.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,13,PROF_021,Home,310490,Database query timeout
2025-11-08 15:10:03.914883,HSS_EVT_0000001129,310260385702682,mme-04.tmobile.net,Success,EPS-AKA,hss-07.tmobile.net,2001,False,False,3,PROF_011,Home,262,SQN out of range - resync required
2025-11-08 15:10:33.914883,HSS_EVT_0000001130,310260245682623,mme-02.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,2001,False,False,49,PROF_018,Home,310260,Invalid authentication vector
2025-11-08 15:11:03.914883,HSS_EVT_0000001131,310260843788907,mme-04.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,2001,False,False,26,PROF_014,Home,262,SQN out of range - resync required
2025-11-08 15:11:33.914883,HSS_EVT_0000001132,310260368210203,mme-01.tmobile.net,Sync Failure,SIM,hss-02.tmobile.net,2001,False,False,29,PROF_021,Home,440,HSS overload condition
2025-11-08 15:12:03.914883,HSS_EVT_0000001133,310260947959809,mme-02.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,31,PROF_026,Home,310260,HSS overload condition
2025-11-08 15:12:33.914883,HSS_EVT_0000001134,310260218005893,mme-02.tmobile.net,Success,SIM,hss-01.tmobile.net,2001,False,False,32,PROF_016,Home,262,Subscriber profile retrieved
2025-11-08 15:13:03.914883,HSS_EVT_0000001135,310260107194716,mme-04.tmobile.net,Success,EPS-AKA,hss-04.tmobile.net,5001,False,False,16,PROF_050,Home,440,Invalid authentication vector
2025-11-08 15:13:33.914883,HSS_EVT_0000001136,310260496536051,mme-01.tmobile.net,Success,AKA,hss-06.tmobile.net,2001,False,False,29,PROF_035,Home,440,Replication lag detected
2025-11-08 15:14:03.914883,HSS_EVT_0000001137,310260436011959,mme-01.tmobile.net,Success,AKA,hss-06.tmobile.net,2001,False,False,32,PROF_050,Home,310260,Invalid authentication vector
2025-11-08 15:14:33.914883,HSS_EVT_0000001138,310260632484551,mme-04.tmobile.net,Success,AKA,hss-05.tmobile.net,2001,False,False,5,PROF_019,Home,234,Replication lag detected
2025-11-08 15:15:03.914883,HSS_EVT_0000001139,310260201597916,mme-04.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,2001,False,False,30,PROF_042,Home,234,SQN out of range - resync required
2025-11-08 15:15:33.914883,HSS_EVT_0000001140,310260306493037,mme-01.tmobile.net,Success,AKA,hss-03.tmobile.net,5030,False,False,29,PROF_042,Home,234,Unknown subscriber in HSS
2025-11-08 15:16:03.914883,HSS_EVT_0000001141,310260360417465,mme-01.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,2001,False,False,7,PROF_044,Home,262,Authentication successful
2025-11-08 15:16:33.914883,HSS_EVT_0000001142,310260492049027,mme-02.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,25,PROF_033,Home,310490,Invalid authentication vector
2025-11-08 15:17:03.914883,HSS_EVT_0000001143,310260671988213,mme-02.tmobile.net,Success,AKA,hss-08.tmobile.net,2001,False,False,14,PROF_017,Home,234,HSS overload condition
2025-11-08 15:17:33.914883,HSS_EVT_0000001144,310260683454410,mme-01.tmobile.net,Unknown Subscriber,EPS-AKA,hss-02.tmobile.net,2001,False,False,34,PROF_027,Home,310260,Subscriber profile retrieved
2025-11-08 15:18:03.914883,HSS_EVT_0000001145,310260494179045,mme-01.tmobile.net,Success,AKA,hss-02.tmobile.net,2001,False,False,55,PROF_016,Home,262,Database query timeout
2025-11-08 15:18:33.914883,HSS_EVT_0000001146,310260361342980,mme-05.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,17,PROF_027,Home,310490,Unknown subscriber in HSS
2025-11-08 15:19:03.914883,HSS_EVT_0000001147,310260851343433,mme-01.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,31,PROF_028,Home,262,Replication lag detected
2025-11-08 15:19:33.914883,HSS_EVT_0000001148,310260816534584,mme-03.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,81,PROF_024,Home,310260,Subscriber profile retrieved
2025-11-08 15:20:03.914883,HSS_EVT_0000001149,310260712203715,mme-04.tmobile.net,Sync Failure,AKA,hss-05.tmobile.net,2001,False,False,24,PROF_009,Home,262,Invalid authentication vector
2025-11-08 15:20:33.914883,HSS_EVT_0000001150,310260972568286,mme-04.tmobile.net,Success,SIM,hss-08.tmobile.net,2001,False,False,55,PROF_012,Home,310490,Unknown subscriber in HSS
2025-11-08 15:21:03.914883,HSS_EVT_0000001151,310260447895854,mme-04.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,5,PROF_029,Roaming,234,SQN out of range - resync required
2025-11-08 15:21:33.914883,HSS_EVT_0000001152,310260248668506,mme-04.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,3,PROF_013,Home,234,Unknown subscriber in HSS
2025-11-08 15:22:03.914883,HSS_EVT_0000001153,310260301093994,mme-03.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,53,PROF_048,Home,440,Replication lag detected
2025-11-08 15:22:33.914883,HSS_EVT_0000001154,310260683707030,mme-01.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,2001,False,False,31,PROF_037,Roaming,262,Invalid authentication vector
2025-11-08 15:23:03.914883,HSS_EVT_0000001155,310260803988723,mme-05.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,16,PROF_030,Home,440,Replication lag detected
2025-11-08 15:23:33.914883,HSS_EVT_0000001156,310260558173239,mme-03.tmobile.net,Success,EPS-AKA,hss-04.tmobile.net,2001,False,False,10,PROF_022,Home,440,Unknown subscriber in HSS
2025-11-08 15:24:03.914883,HSS_EVT_0000001157,310260321165174,mme-01.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,2001,False,False,15,PROF_039,Home,310490,SQN out of range - resync required
2025-11-08 15:24:33.914883,HSS_EVT_0000001158,310260740412253,mme-02.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,2001,False,False,46,PROF_046,Home,440,Authentication successful
2025-11-08 15:25:03.914883,HSS_EVT_0000001159,310260266137184,mme-02.tmobile.net,Success,EPS-AKA,hss-07.tmobile.net,5001,False,False,3,PROF_013,Home,234,Unknown subscriber in HSS
2025-11-08 15:25:33.914883,HSS_EVT_0000001160,310260646023278,mme-01.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,59,PROF_050,Home,234,SQN out of range - resync required
2025-11-08 15:26:03.914883,HSS_EVT_0000001161,310260396564290,mme-02.tmobile.net,Sync Failure,EPS-AKA,hss-06.tmobile.net,2001,False,False,22,PROF_044,Home,234,Database query timeout
2025-11-08 15:26:33.914883,HSS_EVT_0000001162,310260465186271,mme-04.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,30,PROF_010,Home,310260,Unknown subscriber in HSS
2025-11-08 15:27:03.914883,HSS_EVT_0000001163,310260598898066,mme-01.tmobile.net,Success,EPS-AKA,hss-04.tmobile.net,2001,False,False,18,PROF_030,Home,440,HSS overload condition
2025-11-08 15:27:33.914883,HSS_EVT_0000001164,310260638327779,mme-05.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,46,PROF_040,Roaming,310260,Invalid authentication vector
2025-11-08 15:28:03.914883,HSS_EVT_0000001165,310260320775461,mme-02.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,2001,False,False,7,PROF_030,Home,234,Invalid authentication vector
2025-11-08 15:28:33.914883,HSS_EVT_0000001166,310260223981077,mme-04.tmobile.net,Success,AKA,hss-08.tmobile.net,2001,False,False,21,PROF_038,Home,234,Invalid authentication vector
2025-11-08 15:29:03.914883,HSS_EVT_0000001167,310260125616307,mme-05.tmobile.net,Success,EPS-AKA,hss-05.tmobile.net,2001,False,False,24,PROF_009,Home,310490,Subscriber profile retrieved
2025-11-08 15:29:33.914883,HSS_EVT_0000001168,310260732431422,mme-01.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,2001,False,False,0,PROF_008,Home,234,Database query timeout
2025-11-08 15:30:03.914883,HSS_EVT_0000001169,310260701581414,mme-01.tmobile.net,Failure,EPS-AKA,hss-07.tmobile.net,2001,False,False,33,PROF_018,Home,310260,SQN out of range - resync required
2025-11-08 15:30:33.914883,HSS_EVT_0000001170,310260617844225,mme-04.tmobile.net,Failure,EPS-AKA,hss-01.tmobile.net,2001,False,False,55,PROF_036,Home,262,Unknown subscriber in HSS
2025-11-08 15:31:03.914883,HSS_EVT_0000001171,310260585474228,mme-05.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,41,PROF_006,Home,440,SQN out of range - resync required
2025-11-08 15:31:33.914883,HSS_EVT_0000001172,310260753517903,mme-05.tmobile.net,Success,EPS-AKA,hss-03.tmobile.net,2001,False,False,8,PROF_006,Home,440,Database query timeout
2025-11-08 15:32:03.914883,HSS_EVT_0000001173,310260266137184,mme-03.tmobile.net,Success,SIM,hss-04.tmobile.net,2001,False,False,18,PROF_016,Home,310260,Invalid authentication vector
2025-11-08 15:32:33.914883,HSS_EVT_0000001174,310260557200670,mme-01.tmobile.net,Success,AKA,hss-02.tmobile.net,2001,False,False,16,PROF_007,Home,262,Replication lag detected
2025-11-08 15:33:03.914883,HSS_EVT_0000001175,310260480378017,mme-03.tmobile.net,Success,AKA,hss-07.tmobile.net,5065,False,False,25,PROF_009,Home,310260,Authentication successful
2025-11-08 15:33:33.914883,HSS_EVT_0000001176,310260260705292,mme-02.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,32,PROF_038,Home,234,Unknown subscriber in HSS
2025-11-08 15:34:03.914883,HSS_EVT_0000001177,310260426141297,mme-03.tmobile.net,Success,AKA,hss-03.tmobile.net,2001,False,False,16,PROF_012,Home,310490,HSS overload condition
2025-11-08 15:34:33.914883,HSS_EVT_0000001178,310260360417465,mme-03.tmobile.net,Success,EPS-AKA,hss-07.tmobile.net,2001,False,False,14,PROF_043,Home,310490,Database query timeout
2025-11-08 15:35:03.914883,HSS_EVT_0000001179,310260826687898,mme-04.tmobile.net,Success,AKA,hss-05.tmobile.net,2001,False,False,39,PROF_042,Home,262,Replication lag detected
2025-11-08 15:35:33.914883,HSS_EVT_0000001180,310260101217694,mme-05.tmobile.net,Success,AKA,hss-01.tmobile.net,2001,False,False,14,PROF_047,Home,310260,SQN out of range - resync required
2025-11-08 15:36:03.914883,HSS_EVT_0000001181,310260855572563,mme-01.tmobile.net,Success,EPS-AKA,hss-04.tmobile.net,2001,False,False,97,PROF_040,Home,310260,Unknown subscriber in HSS
2025-11-08 15:36:33.914883,HSS_EVT_0000001182,310260404013516,mme-05.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,2001,False,False,39,PROF_009,Home,262,Subscriber profile retrieved
2025-11-08 15:37:03.914883,HSS_EVT_0000001183,310260368659789,mme-04.tmobile.net,Success,EPS-AKA,hss-05.tmobile.net,2001,False,False,9,PROF_012,Home,310260,Invalid authentication vector
2025-11-08 15:37:33.914883,HSS_EVT_0000001184,310260143924035,mme-05.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,14,PROF_032,Home,310260,Authentication successful
2025-11-08 15:38:03.914883,HSS_EVT_0000001185,310260940252429,mme-03.tmobile.net,Success,EPS-AKA,hss-08.tmobile.net,5001,False,False,8,PROF_031,Home,440,Subscriber profile retrieved
2025-11-08 15:38:33.914883,HSS_EVT_0000001186,310260812318419,mme-03.tmobile.net,Success,EPS-AKA,hss-07.tmobile.net,2001,False,False,18,PROF_015,Roaming,310260,Database query timeout
2025-11-08 15:39:03.914883,HSS_EVT_0000001187,310260845817124,mme-02.tmobile.net,Success,EPS-AKA,hss-05.tmobile.net,2001,False,False,37,PROF_037,Home,234,Authentication successful
2025-11-08 15:39:33.914883,HSS_EVT_0000001188,310260507175981,mme-01.tmobile.net,Success,AKA,hss-07.tmobile.net,2001,False,False,27,PROF_035,Roaming,310490,Invalid authentication vector
2025-11-08 15:40:03.914883,HSS_EVT_0000001189,310260927633074,mme-01.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,False,13,PROF_030,Home,310260,Invalid authentication vector
2025-11-08 15:40:33.914883,HSS_EVT_0000001190,310260791926641,mme-03.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,18,PROF_024,Home,310490,Invalid authentication vector
2025-11-08 15:41:03.914883,HSS_EVT_0000001191,310260657149945,mme-05.tmobile.net,Success,AKA,hss-01.tmobile.net,2001,False,False,31,PROF_027,Home,440,Unknown subscriber in HSS
2025-11-08 15:41:33.914883,HSS_EVT_0000001192,310260698816020,mme-04.tmobile.net,Success,EPS-AKA,hss-03.tmobile.net,2001,False,False,11,PROF_004,Home,310260,Subscriber profile retrieved
2025-11-08 15:42:03.914883,HSS_EVT_0000001193,310260314706153,mme-01.tmobile.net,Success,AKA,hss-02.tmobile.net,2001,False,False,44,PROF_034,Home,310260,Invalid authentication vector
2025-11-08 15:42:33.914883,HSS_EVT_0000001194,310260554201282,mme-03.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,38,PROF_017,Home,310490,Replication lag detected
2025-11-08 15:43:03.914883,HSS_EVT_0000001195,310260853249299,mme-05.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,17,PROF_027,Home,440,HSS overload condition
2025-11-08 15:43:33.914883,HSS_EVT_0000001196,310260262609833,mme-02.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,97,PROF_016,Home,310260,Subscriber profile retrieved
2025-11-08 15:44:03.914883,HSS_EVT_0000001197,310260711992085,mme-04.tmobile.net,Success,SIM,hss-04.tmobile.net,2001,False,False,35,PROF_041,Home,262,Authentication successful
2025-11-08 15:44:33.914883,HSS_EVT_0000001198,310260360776154,mme-03.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,26,PROF_017,Home,440,SQN out of range - resync required
2025-11-08 15:45:03.914883,HSS_EVT_0000001199,310260404880471,mme-02.tmobile.net,Success,SIM,hss-02.tmobile.net,2001,False,False,11,PROF_041,Home,440,HSS overload condition
2025-11-08 15:45:33.914883,HSS_EVT_0000001200,310260443958948,mme-01.tmobile.net,Success,EPS-AKA,hss-04.tmobile.net,2001,False,False,4,PROF_027,Roaming,310260,Authentication successful
2025-11-08 15:46:03.914883,HSS_EVT_0000001201,310260385931614,mme-03.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,24,PROF_046,Roaming,234,Unknown subscriber in HSS
2025-11-08 15:46:33.914883,HSS_EVT_0000001202,310260669569203,mme-04.tmobile.net,Failure,EPS-AKA,hss-03.tmobile.net,2001,False,False,12,PROF_026,Roaming,310490,Authentication successful
2025-11-08 15:47:03.914883,HSS_EVT_0000001203,310260751495961,mme-04.tmobile.net,Success,EPS-AKA,hss-06.tmobile.net,2001,False,True,103,PROF_026,Home,440,Authentication successful
2025-11-08 15:47:33.914883,HSS_EVT_0000001204,310260268183026,mme-01.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,29,PROF_014,Home,440,Replication lag detected
2025-11-08 15:48:03.914883,HSS_EVT_0000001205,310260845769848,mme-01.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,28,PROF_015,Home,234,Replication lag detected
2025-11-08 15:48:33.914883,HSS_EVT_0000001206,310260993007386,mme-04.tmobile.net,Success,AKA,hss-06.tmobile.net,2001,False,False,38,PROF_041,Home,234,Replication lag detected
2025-11-08 15:49:03.914883,HSS_EVT_0000001207,310260238334849,mme-02.tmobile.net,Success,EPS-AKA,hss-02.tmobile.net,2001,False,False,36,PROF_042,Home,440,Invalid authentication vector
2025-11-08 15:49:33.914883,HSS_EVT_0000001208,310260385702682,mme-05.tmobile.net,Success,EPS-AKA,hss-01.tmobile.net,2001,False,False,56,PROF_049,Roaming,310260,HSS overload condition
2025-11-08 15:50:03.914883,HSS_EVT_0000001209,310260552669373,mme-03.tmobile.net,Success,EPS-AKA,hss-05.tmobile.net,2001,False,False,35,PROF_003,Home,440,Authentication successful
