@timestamp,metric_id,mme_host,link_type,peer_node,messages_per_second,error_rate,congestion_level,sctp_associations,sctp_retransmissions,link_status,cpu_utilization,memory_utilization,active_subscribers
2025-11-05 08:45:33.914883,METRIC_0000001240,mme-02.tmobile.net,S6a,peer-08.tmobile.net,498,0.011192298864640546,None,25,5,Up,75.37607212796054,85.46852210517251,153683
2025-11-05 08:47:03.914883,METRIC_0000001241,mme-02.tmobile.net,S6a,peer-08.tmobile.net,477,0.011456671650683295,None,12,1,Up,76.70092637060428,74.17836287134307,282097
2025-11-05 08:48:33.914883,METRIC_0000001242,mme-01.tmobile.net,S6a,peer-03.tmobile.net,500,0.00802083463917406,None,18,1,Up,48.927732779061294,70.4481316712063,44667
2025-11-05 08:50:03.914883,METRIC_0000001243,mme-01.tmobile.net,S1-MME,peer-09.tmobile.net,503,0.011361760302560035,None,19,2,Up,81.00330601254633,62.719220448415015,490935
2025-11-05 08:51:33.914883,METRIC_0000001244,mme-04.tmobile.net,S1-MME,peer-17.tmobile.net,493,0.04156255852874458,Low,21,3,Up,66.53770433207342,81.02715281304307,433057
2025-11-05 08:53:03.914883,METRIC_0000001245,mme-03.tmobile.net,S6a,peer-09.tmobile.net,523,0.010836084201024136,None,24,2,Up,57.3828984952642,70.31326692776113,428820
2025-11-05 08:54:33.914883,METRIC_0000001246,mme-05.tmobile.net,S1-MME,peer-10.tmobile.net,500,0.008147227532824165,None,37,0,Up,35.637636447258785,65.5840964187725,179366
2025-11-05 08:56:03.914883,METRIC_0000001247,mme-04.tmobile.net,SGs,peer-15.tmobile.net,493,0.01814044935037288,None,49,3,Up,15.82880034267966,64.198954921927,347595
2025-11-05 08:57:33.914883,METRIC_0000001248,mme-03.tmobile.net,S1-MME,peer-17.tmobile.net,518,0.007857700646811443,High,16,1,Up,40.29595392930885,67.72656507597718,266951
2025-11-05 08:59:03.914883,METRIC_0000001249,mme-03.tmobile.net,S1-MME,peer-19.tmobile.net,507,0.022691632759328485,None,42,3,Up,58.58126727763585,73.23887541230158,184936
2025-11-05 09:00:33.914883,METRIC_0000001250,mme-05.tmobile.net,S6a,peer-19.tmobile.net,481,0.01659154355375692,None,48,0,Up,44.205422321308305,90.04359862540923,275676
2025-11-05 09:02:03.914883,METRIC_0000001251,mme-05.tmobile.net,S1-MME,peer-12.tmobile.net,527,0.008208322694684505,None,41,1,Up,79.80956429686881,90.11992949693114,359087
2025-11-05 09:03:33.914883,METRIC_0000001252,mme-05.tmobile.net,S1-MME,peer-13.tmobile.net,535,0.00022314570410595223,None,26,3,Up,74.5064461058977,81.50701200527638,193694
2025-11-05 09:05:03.914883,METRIC_0000001253,mme-03.tmobile.net,S10,peer-15.tmobile.net,504,0.0002940428419686474,None,11,2,Up,70.24393152789065,95.72474604430494,166217
2025-11-05 09:06:33.914883,METRIC_0000001254,mme-01.tmobile.net,S6a,peer-14.tmobile.net,509,0.0030113579131920113,Low,40,3,Up,72.85340985808303,77.5636668629954,471832
2025-11-05 09:08:03.914883,METRIC_0000001255,mme-01.tmobile.net,S6a,peer-20.tmobile.net,519,0.010987612506868149,None,27,2,Up,64.41651530067377,94.64441050939779,160695
2025-11-05 09:09:33.914883,METRIC_0000001256,mme-01.tmobile.net,S6a,peer-19.tmobile.net,472,0.004140278996617761,None,42,4,Up,79.19842454321712,95.39054850246876,348751
2025-11-05 09:11:03.914883,METRIC_0000001257,mme-03.tmobile.net,S1-MME,peer-03.tmobile.net,516,0.00460742246939137,None,11,3,Up,60.03880982326202,90.90342726325062,188056
2025-11-05 09:12:33.914883,METRIC_0000001258,mme-02.tmobile.net,S1-MME,peer-06.tmobile.net,542,0.020917763767336738,Medium,28,3,Up,69.62014294041211,78.34653669365915,417138
2025-11-05 09:14:03.914883,METRIC_0000001259,mme-05.tmobile.net,S1-MME,peer-04.tmobile.net,503,0.004470016163433421,None,36,2,Up,55.550421791224416,88.91234954998488,460752
2025-11-05 09:15:33.914883,METRIC_0000001260,mme-05.tmobile.net,S1-MME,peer-19.tmobile.net,507,0.0004273284453415664,None,46,0,Up,73.28663157864143,76.6515925996289,497479
2025-11-05 09:17:03.914883,METRIC_0000001261,mme-05.tmobile.net,SGs,peer-09.tmobile.net,520,0.011309650251872586,None,34,2,Up,59.633921872062835,64.677107288743,144773
2025-11-05 09:18:33.914883,METRIC_0000001262,mme-01.tmobile.net,S1-MME,peer-04.tmobile.net,488,0.004902093995239427,None,42,1,Up,88.62671441117203,87.68294544046303,255613
2025-11-05 09:20:03.914883,METRIC_0000001263,mme-04.tmobile.net,S6a,peer-14.tmobile.net,515,0.010118709546189118,High,42,0,Up,41.619942541248605,87.23475519193563,303830
2025-11-05 09:21:33.914883,METRIC_0000001264,mme-03.tmobile.net,S1-MME,peer-09.tmobile.net,496,0.006048048533581944,None,6,4,Up,75.03235023502181,87.80798825715073,372860
2025-11-05 09:23:03.914883,METRIC_0000001265,mme-05.tmobile.net,S6a,peer-06.tmobile.net,482,0.013489203871126797,None,41,2,Up,26.88047737330154,55.00225376077344,435163
2025-11-05 09:24:33.914883,METRIC_0000001266,mme-04.tmobile.net,S1-MME,peer-09.tmobile.net,496,0.01402548121117617,None,29,0,Up,43.756617665866855,76.93397394228359,10209
2025-11-05 09:26:03.914883,METRIC_0000001267,mme-04.tmobile.net,S6a,peer-12.tmobile.net,539,0.004390796270988979,None,46,3,Up,75.14026725518893,76.00990692416924,433328
2025-11-05 09:27:33.914883,METRIC_0000001268,mme-01.tmobile.net,S6a,peer-16.tmobile.net,506,0.002473608962985101,None,31,1,Up,92.79701654442798,86.02816401994545,98805
2025-11-05 09:29:03.914883,METRIC_0000001269,mme-02.tmobile.net,S6a,peer-20.tmobile.net,514,0.021856770901072926,None,15,4,Up,76.66253780852993,88.1528810728495,282431
2025-11-05 09:30:33.914883,METRIC_0000001270,mme-02.tmobile.net,S11,peer-15.tmobile.net,494,0.001143535772530083,None,22,1,Up,67.90560720910618,68.99779716375348,59906
2025-11-05 09:32:03.914883,METRIC_0000001271,mme-01.tmobile.net,S1-MME,peer-09.tmobile.net,457,0.03288218247204433,None,11,2,Up,70.31053780955673,83.16020489885845,217774
2025-11-05 09:33:33.914883,METRIC_0000001272,mme-04.tmobile.net,S11,peer-03.tmobile.net,467,0.0028250496304913068,None,10,1,Up,38.5661109133958,75.65069454806141,251777
2025-11-05 09:35:03.914883,METRIC_0000001273,mme-02.tmobile.net,SGs,peer-09.tmobile.net,484,0.0014013487273109079,None,25,0,Up,58.48641887293444,39.936433499960486,171735
2025-11-05 09:36:33.914883,METRIC_0000001274,mme-04.tmobile.net,S1-MME,peer-05.tmobile.net,512,0.003950274559795187,Medium,10,2,Up,55.29514000218072,94.61746871718634,117508
2025-11-05 09:38:03.914883,METRIC_0000001275,mme-05.tmobile.net,S1-MME,peer-02.tmobile.net,520,0.003870952110986502,None,19,0,Degraded,85.34079911085745,92.34686299564207,139601
2025-11-05 09:39:33.914883,METRIC_0000001276,mme-03.tmobile.net,SGs,peer-04.tmobile.net,543,0.030314099035922682,None,31,4,Up,39.54224365652726,60.9191598040924,104009
2025-11-05 09:41:03.914883,METRIC_0000001277,mme-05.tmobile.net,S6a,peer-18.tmobile.net,485,0.001980766130762996,Low,35,2,Up,77.05740433818893,78.68314529648201,24589
2025-11-05 09:42:33.914883,METRIC_0000001278,mme-04.tmobile.net,S1-MME,peer-14.tmobile.net,487,0.012987274196645965,Low,9,1,Up,72.39130194032113,90.94857971909462,202248
2025-11-05 09:44:03.914883,METRIC_0000001279,mme-02.tmobile.net,S11,peer-17.tmobile.net,499,0.0068457160428869865,High,19,0,Up,72.49316156537193,78.34950773727691,231239
2025-11-05 09:45:33.914883,METRIC_0000001280,mme-03.tmobile.net,S10,peer-05.tmobile.net,505,0.009494556841627717,None,44,1,Up,45.46507499882572,74.3238259487349,477777
2025-11-05 09:47:03.914883,METRIC_0000001281,mme-04.tmobile.net,S11,peer-16.tmobile.net,507,0.008591585612855631,None,17,1,Up,45.53936859553851,56.144981220405256,321893
2025-11-05 09:48:33.914883,METRIC_0000001282,mme-03.tmobile.net,S10,peer-04.tmobile.net,519,0.00023553155543130049,None,43,2,Up,45.32663579079028,79.65577367945609,343637
2025-11-05 09:50:03.914883,METRIC_0000001283,mme-03.tmobile.net,S1-MME,peer-04.tmobile.net,478,0.000729674252146153,None,6,1,Up,79.78622395658364,86.59373652172178,16900
2025-11-05 09:51:33.914883,METRIC_0000001284,mme-02.tmobile.net,S6a,peer-15.tmobile.net,538,0.013443526933920794,None,21,0,Up,83.2368381753855,61.95578644044931,419280
2025-11-05 09:53:03.914883,METRIC_0000001285,mme-04.tmobile.net,S6a,peer-11.tmobile.net,502,0.002952179032306413,None,9,3,Up,51.456657492931676,90.64336262273368,291093
2025-11-05 09:54:33.914883,METRIC_0000001286,mme-01.tmobile.net,S6a,peer-19.tmobile.net,533,0.0008161791808397144,None,43,3,Up,74.7954307138505,77.11553418705998,55452
2025-11-05 09:56:03.914883,METRIC_0000001287,mme-04.tmobile.net,S1-MME,peer-13.tmobile.net,526,0.004708942433141224,None,32,0,Up,53.9741019346114,79.36803859135445,161962
2025-11-05 09:57:33.914883,METRIC_0000001288,mme-05.tmobile.net,S6a,peer-03.tmobile.net,479,0.020476905461240653,None,26,3,Up,79.95965701204119,57.89389000873633,397456
2025-11-05 09:59:03.914883,METRIC_0000001289,mme-02.tmobile.net,S6a,peer-07.tmobile.net,512,0.022576779711258276,None,35,2,Up,61.158800446179306,91.26011603193032,319793
2025-11-05 10:00:33.914883,METRIC_0000001290,mme-01.tmobile.net,S1-MME,peer-19.tmobile.net,541,0.010673476313210344,Low,35,1,Up,29.512603827178076,49.25158969449359,428170
2025-11-05 10:02:03.914883,METRIC_0000001291,mme-03.tmobile.net,S1-MME,peer-02.tmobile.net,486,0.0028914185660738377,Medium,21,2,Up,56.89834756023902,56.79590036914932,237310
2025-11-05 10:03:33.914883,METRIC_0000001292,mme-05.tmobile.net,S11,peer-18.tmobile.net,451,0.0010745893737980083,None,48,4,Up,50.86865712492589,68.79895716697129,440341
2025-11-05 10:05:03.914883,METRIC_0000001293,mme-04.tmobile.net,S11,peer-05.tmobile.net,502,0.021284732134900605,None,18,1,Up,43.95772979515375,88.78078445346867,400485
2025-11-05 10:06:33.914883,METRIC_0000001294,mme-02.tmobile.net,S1-MME,peer-17.tmobile.net,473,0.03385805348589067,None,22,2,Degraded,70.95052375583354,66.41701018395096,191454
2025-11-05 10:08:03.914883,METRIC_0000001295,mme-02.tmobile.net,S10,peer-07.tmobile.net,493,0.007289309428633857,None,18,4,Up,85.41074846894053,47.62774820968047,405583
2025-11-05 10:09:33.914883,METRIC_0000001296,mme-01.tmobile.net,S11,peer-03.tmobile.net,529,0.0047194201728947265,None,17,1,Up,58.59350889114112,87.39377452438653,349178
2025-11-05 10:11:03.914883,METRIC_0000001297,mme-03.tmobile.net,S1-MME,peer-15.tmobile.net,458,0.00678893450533462,None,31,1,Up,88.15158640978761,78.64803555897012,494165
2025-11-05 10:12:33.914883,METRIC_0000001298,mme-05.tmobile.net,S1-MME,peer-08.tmobile.net,497,0.011806330014772574,None,34,2,Up,49.63493822851584,66.4930198480093,119677
2025-11-05 10:14:03.914883,METRIC_0000001299,mme-01.tmobile.net,S6a,peer-15.tmobile.net,490,0.0005639808561075198,None,45,4,Up,49.82826821838444,60.76964485818069,69593
2025-11-05 10:15:33.914883,METRIC_0000001300,mme-05.tmobile.net,S6a,peer-04.tmobile.net,476,0.0041268291116127445,Low,26,2,Up,65.79414362100813,82.27517291117672,416379
2025-11-05 10:17:03.914883,METRIC_0000001301,mme-02.tmobile.net,S11,peer-13.tmobile.net,470,0.0071329531033579585,None,42,2,Up,69.20077337800565,94.19932343836403,84063
2025-11-05 10:18:33.914883,METRIC_0000001302,mme-03.tmobile.net,S11,peer-06.tmobile.net,491,0.009917888201839786,None,20,3,Up,51.03645939025727,82.72706505133172,133617
2025-11-05 10:20:03.914883,METRIC_0000001303,mme-04.tmobile.net,S1-MME,peer-16.tmobile.net,489,0.006794066159441268,Medium,39,2,Degraded,74.85904440196872,48.213183319148094,265421
2025-11-05 10:21:33.914883,METRIC_0000001304,mme-04.tmobile.net,S6a,peer-05.tmobile.net,476,0.031745121344097134,None,28,1,Degraded,54.567489995580466,68.6138653315692,397972
2025-11-05 10:23:03.914883,METRIC_0000001305,mme-03.tmobile.net,S6a,peer-16.tmobile.net,498,0.008983612611392215,None,44,2,Up,60.51466145425003,82.67118162381172,12116
2025-11-05 10:24:33.914883,METRIC_0000001306,mme-02.tmobile.net,S11,peer-06.tmobile.net,482,0.03136284251502054,None,43,2,Up,87.62103440900465,73.83647720603616,203273
2025-11-05 10:26:03.914883,METRIC_0000001307,mme-05.tmobile.net,SGs,peer-02.tmobile.net,502,0.0230212527859237,None,39,1,Up,67.98360858937956,60.20165866968951,244311
2025-11-05 10:27:33.914883,METRIC_0000001308,mme-04.tmobile.net,S1-MME,peer-04.tmobile.net,520,0.005471106568258775,Low,24,0,Up,74.74596332689522,76.02089513881394,114723
2025-11-05 10:29:03.914883,METRIC_0000001309,mme-05.tmobile.net,S1-MME,peer-18.tmobile.net,505,0.055843394332710176,Medium,26,3,Degraded,67.76477112154924,54.09981864749612,265733
2025-11-05 10:30:33.914883,METRIC_0000001310,mme-04.tmobile.net,S1-MME,peer-01.tmobile.net,477,0.0015569288974594667,Medium,35,5,Up,72.85395073356976,66.22242804131024,55093
2025-11-05 10:32:03.914883,METRIC_0000001311,mme-01.tmobile.net,S1-MME,peer-07.tmobile.net,528,0.019283232082126178,None,39,1,Up,35.352577395961276,40.54929085261895,194028
2025-11-05 10:33:33.914883,METRIC_0000001312,mme-04.tmobile.net,S6a,peer-01.tmobile.net,515,0.016301040666768712,None,11,4,Degraded,34.55305849813828,55.340636927950015,303822
2025-11-05 10:35:03.914883,METRIC_0000001313,mme-05.tmobile.net,SGs,peer-20.tmobile.net,518,0.010505411471512835,None,15,0,Up,54.138139573007685,72.34011872066553,204780
2025-11-05 10:36:33.914883,METRIC_0000001314,mme-04.tmobile.net,S6a,peer-13.tmobile.net,494,0.014800546462421144,Low,25,1,Up,60.3326124370333,91.92272871528365,161067
2025-11-05 10:38:03.914883,METRIC_0000001315,mme-01.tmobile.net,S6a,peer-17.tmobile.net,517,0.0023717487701725667,Low,48,2,Up,45.66884539031454,57.18166790932795,30245
2025-11-05 10:39:33.914883,METRIC_0000001316,mme-05.tmobile.net,S1-MME,peer-16.tmobile.net,526,0.006920765068031872,Low,37,3,Up,66.04599959235917,94.05349569473877,120385
2025-11-05 10:41:03.914883,METRIC_0000001317,mme-03.tmobile.net,S1-MME,peer-13.tmobile.net,495,0.0014034359427326207,None,6,0,Up,77.34807609935326,60.453028961509624,101579
2025-11-05 10:42:33.914883,METRIC_0000001318,mme-01.tmobile.net,S1-MME,peer-19.tmobile.net,528,0.004804188041128758,None,44,2,Up,57.700335378487644,71.76463714708812,115747
2025-11-05 10:44:03.914883,METRIC_0000001319,mme-05.tmobile.net,S6a,peer-20.tmobile.net,480,0.001837070569178487,Low,6,3,Up,53.96251140685915,84.94051709666934,389949
2025-11-05 10:45:33.914883,METRIC_0000001320,mme-04.tmobile.net,S6a,peer-03.tmobile.net,512,0.007777135177045032,Low,49,0,Up,61.5288931379017,52.65817042184806,175910
2025-11-05 10:47:03.914883,METRIC_0000001321,mme-05.tmobile.net,S6a,peer-10.tmobile.net,484,0.006187333717493949,None,25,6,Degraded,17.51539502190411,87.74352717802101,210264
2025-11-05 10:48:33.914883,METRIC_0000001322,mme-04.tmobile.net,S6a,peer-07.tmobile.net,498,0.006508324988576892,None,27,4,Up,51.54792370692736,97.82426513366893,429811
2025-11-05 10:50:03.914883,METRIC_0000001323,mme-03.tmobile.net,S11,peer-10.tmobile.net,487,0.006385335024672908,Low,5,5,Up,43.169996524425606,76.88039355029572,340901
2025-11-05 10:51:33.914883,METRIC_0000001324,mme-01.tmobile.net,SGs,peer-04.tmobile.net,510,0.0030144111288851324,None,46,5,Up,70.1045707474881,70.25213891784571,203129
2025-11-05 10:53:03.914883,METRIC_0000001325,mme-02.tmobile.net,S6a,peer-07.tmobile.net,498,0.015234510568657851,None,6,3,Up,45.34398536969811,75.95259108793778,453798
2025-11-05 10:54:33.914883,METRIC_0000001326,mme-04.tmobile.net,S11,peer-14.tmobile.net,521,0.03659458874892055,None,19,2,Up,32.04697643316555,85.74451385367887,244971
2025-11-05 10:56:03.914883,METRIC_0000001327,mme-02.tmobile.net,S1-MME,peer-12.tmobile.net,525,0.0075815789751496054,None,8,2,Up,82.1397117923069,73.43031357944739,429692
2025-11-05 10:57:33.914883,METRIC_0000001328,mme-02.tmobile.net,S1-MME,peer-05.tmobile.net,520,0.004529469120884384,None,35,3,Up,47.31435278408797,73.75652839615344,172203
2025-11-05 10:59:03.914883,METRIC_0000001329,mme-05.tmobile.net,S6a,peer-06.tmobile.net,505,0.005392237102397718,None,38,4,Up,32.95493192655158,81.74305679645394,240805
2025-11-05 11:00:33.914883,METRIC_0000001330,mme-05.tmobile.net,S6a,peer-15.tmobile.net,530,0.03886143825376236,None,40,1,Up,79.52077237208579,89.83669814519754,427452
2025-11-05 11:02:03.914883,METRIC_0000001331,mme-05.tmobile.net,S1-MME,peer-15.tmobile.net,502,0.01430585600256543,None,36,5,Up,75.7512144439902,70.25297391321442,349133
2025-11-05 11:03:33.914883,METRIC_0000001332,mme-05.tmobile.net,S1-MME,peer-04.tmobile.net,491,0.008320317684454154,None,12,0,Up,71.18325063532359,77.9650490431711,275601
2025-11-05 11:05:03.914883,METRIC_0000001333,mme-03.tmobile.net,S1-MME,peer-04.tmobile.net,502,0.008073672130836417,None,18,0,Up,59.999944790691885,80.77121399322273,96481
2025-11-05 11:06:33.914883,METRIC_0000001334,mme-02.tmobile.net,SGs,peer-01.tmobile.net,478,0.00739092697056384,None,38,4,Up,74.86117712635475,48.89295867785866,190277
2025-11-05 11:08:03.914883,METRIC_0000001335,mme-05.tmobile.net,S1-MME,peer-07.tmobile.net,467,0.02177152368150107,None,6,1,Up,57.592760224805296,92.69201873828072,240677
2025-11-05 11:09:33.914883,METRIC_0000001336,mme-04.tmobile.net,S1-MME,peer-01.tmobile.net,523,0.022440820431388005,None,34,6,Up,43.07761878356469,76.48747214009872,458424
2025-11-05 11:11:03.914883,METRIC_0000001337,mme-03.tmobile.net,S10,peer-10.tmobile.net,504,0.010917322212805466,None,7,1,Up,68.49457704200088,94.30611253378231,467249
2025-11-05 11:12:33.914883,METRIC_0000001338,mme-04.tmobile.net,S6a,peer-07.tmobile.net,516,0.020953882229575463,None,8,3,Degraded,62.33111024507579,88.14145692143775,460578
2025-11-05 11:14:03.914883,METRIC_0000001339,mme-02.tmobile.net,S1-MME,peer-02.tmobile.net,507,0.004266583531182494,Critical,7,2,Up,39.21867270209929,64.0459502555908,390115
2025-11-05 11:15:33.914883,METRIC_0000001340,mme-04.tmobile.net,SGs,peer-07.tmobile.net,468,0.0045269385331477745,None,17,3,Up,67.91394286569331,42.76708854780756,188496
2025-11-05 11:17:03.914883,METRIC_0000001341,mme-04.tmobile.net,S1-MME,peer-17.tmobile.net,513,0.00019078990120975582,None,33,2,Up,90.67141200978178,84.1773524954748,423528
2025-11-05 11:18:33.914883,METRIC_0000001342,mme-03.tmobile.net,S10,peer-20.tmobile.net,465,0.0002745226797338506,None,8,2,Up,63.44802981049275,88.94989678474651,114868
2025-11-05 11:20:03.914883,METRIC_0000001343,mme-05.tmobile.net,S11,peer-10.tmobile.net,495,0.001625526840968187,None,29,1,Up,45.36801519726332,46.17409357364794,234858
2025-11-05 11:21:33.914883,METRIC_0000001344,mme-02.tmobile.net,S11,peer-16.tmobile.net,529,0.04004355318736494,High,10,2,Up,71.66427448603436,74.08603955670198,116515
2025-11-05 11:23:03.914883,METRIC_0000001345,mme-01.tmobile.net,S6a,peer-15.tmobile.net,525,0.007472595504327273,None,43,1,Up,68.03492907570111,89.91518897328814,63988
2025-11-05 11:24:33.914883,METRIC_0000001346,mme-05.tmobile.net,S6a,peer-16.tmobile.net,487,0.010092649731581298,None,16,2,Up,85.2637481169294,69.03874307806686,87986
2025-11-05 11:26:03.914883,METRIC_0000001347,mme-04.tmobile.net,SGs,peer-15.tmobile.net,537,0.0074122721724347125,None,26,4,Up,51.64347419508286,69.88374749451593,169890
2025-11-05 11:27:33.914883,METRIC_0000001348,mme-04.tmobile.net,S1-MME,peer-19.tmobile.net,515,0.01629962833091945,None,18,3,Up,13.883267563494355,66.07786586160682,408519
2025-11-05 11:29:03.914883,METRIC_0000001349,mme-05.tmobile.net,S1-MME,peer-05.tmobile.net,502,0.0049613639421153015,Low,38,1,Up,80.55960788025189,67.52651852899322,67344
2025-11-05 11:30:33.914883,METRIC_0000001350,mme-01.tmobile.net,S6a,peer-01.tmobile.net,500,0.016443352035412567,None,20,2,Up,46.32192941395562,71.20977036182553,482065
2025-11-05 11:32:03.914883,METRIC_0000001351,mme-05.tmobile.net,S1-MME,peer-11.tmobile.net,504,0.002793634153332874,None,11,3,Up,56.140526164456396,54.13923392903362,129338
2025-11-05 11:33:33.914883,METRIC_0000001352,mme-01.tmobile.net,S1-MME,peer-03.tmobile.net,489,0.010917746505282364,None,15,4,Up,74.86095093608942,77.12156064498646,180474
2025-11-05 11:35:03.914883,METRIC_0000001353,mme-05.tmobile.net,S1-MME,peer-03.tmobile.net,506,0.008798168232096682,Critical,45,2,Up,52.317496254011985,83.97468019457608,176385
2025-11-05 11:36:33.914883,METRIC_0000001354,mme-01.tmobile.net,S10,peer-18.tmobile.net,521,0.00710955159909342,None,43,2,Up,90.23955661737138,78.11413581946978,369164
2025-11-05 11:38:03.914883,METRIC_0000001355,mme-05.tmobile.net,S11,peer-17.tmobile.net,525,0.0014628749756118108,Medium,14,1,Up,80.27579395014372,82.05768198894012,417683
2025-11-05 11:39:33.914883,METRIC_0000001356,mme-05.tmobile.net,S6a,peer-05.tmobile.net,481,0.0039081801528097985,None,35,2,Up,57.06155760763174,73.29669683472189,349999
2025-11-05 11:41:03.914883,METRIC_0000001357,mme-01.tmobile.net,S1-MME,peer-06.tmobile.net,468,0.018383952567006222,None,11,2,Up,59.53856968334171,65.8538287433109,492178
2025-11-05 11:42:33.914883,METRIC_0000001358,mme-02.tmobile.net,SGs,peer-03.tmobile.net,498,0.00237697300471611,None,46,4,Up,24.90288466099463,78.86210380095335,449355
2025-11-05 11:44:03.914883,METRIC_0000001359,mme-03.tmobile.net,S1-MME,peer-12.tmobile.net,500,0.00626624702084151,None,23,2,Up,67.448833502652,88.9147875340576,168771
2025-11-05 11:45:33.914883,METRIC_0000001360,mme-02.tmobile.net,S1-MME,peer-01.tmobile.net,481,0.014135940245734013,Medium,8,2,Up,63.81786244695588,65.6407760511171,192842
2025-11-05 11:47:03.914883,METRIC_0000001361,mme-04.tmobile.net,S1-MME,peer-04.tmobile.net,487,0.0008401323617302438,Low,29,1,Up,80.11946445972193,68.8605995468269,140815
2025-11-05 11:48:33.914883,METRIC_0000001362,mme-01.tmobile.net,S1-MME,peer-15.tmobile.net,488,0.004386377643221019,None,29,2,Up,57.313166425960475,61.81459157784113,348909
2025-11-05 11:50:03.914883,METRIC_0000001363,mme-03.tmobile.net,S1-MME,peer-06.tmobile.net,505,0.010729596921664331,Medium,6,1,Up,89.33800970702193,81.86782398807959,333209
2025-11-05 11:51:33.914883,METRIC_0000001364,mme-04.tmobile.net,S1-MME,peer-09.tmobile.net,502,0.00039879467358132364,None,10,1,Up,51.66218051843225,69.39688756329213,239264
2025-11-05 11:53:03.914883,METRIC_0000001365,mme-03.tmobile.net,S6a,peer-02.tmobile.net,443,0.008797872340884682,Low,40,3,Down,91.68749497913657,87.29000401895983,323103
2025-11-05 11:54:33.914883,METRIC_0000001366,mme-05.tmobile.net,S1-MME,peer-12.tmobile.net,485,0.022477941069776453,None,8,3,Up,71.80688283583424,82.3140594970912,177693
2025-11-05 11:56:03.914883,METRIC_0000001367,mme-01.tmobile.net,S1-MME,peer-02.tmobile.net,520,0.006321883760709528,None,36,3,Up,81.25096327585283,78.80960045560983,161031
2025-11-05 11:57:33.914883,METRIC_0000001368,mme-05.tmobile.net,S10,peer-18.tmobile.net,492,0.023289378433745088,Medium,9,4,Up,60.81506716507818,86.34635768357278,242594
2025-11-05 11:59:03.914883,METRIC_0000001369,mme-05.tmobile.net,S6a,peer-12.tmobile.net,478,0.006763146366830623,Low,46,2,Up,61.57516338851108,70.82386822430169,280893
2025-11-05 12:00:33.914883,METRIC_0000001370,mme-05.tmobile.net,SGs,peer-11.tmobile.net,492,0.0005050637591849307,None,46,2,Up,52.94740888411681,67.98200507372702,177358
2025-11-05 12:02:03.914883,METRIC_0000001371,mme-03.tmobile.net,S1-MME,peer-16.tmobile.net,472,0.006965014191565379,None,43,2,Up,71.1840459418138,91.33533041831396,154014
2025-11-05 12:03:33.914883,METRIC_0000001372,mme-02.tmobile.net,S10,peer-16.tmobile.net,489,0.024319675786963958,None,46,4,Up,76.86724827683875,56.61130833793905,102851
2025-11-05 12:05:03.914883,METRIC_0000001373,mme-02.tmobile.net,S10,peer-03.tmobile.net,525,0.024620092296118168,None,24,2,Up,81.97304034503902,76.69803775563261,374802
2025-11-05 12:06:33.914883,METRIC_0000001374,mme-04.tmobile.net,S11,peer-14.tmobile.net,518,0.011768364269514777,None,16,2,Up,67.81651962447557,78.8238253938724,237655
2025-11-05 12:08:03.914883,METRIC_0000001375,mme-03.tmobile.net,S1-MME,peer-17.tmobile.net,481,0.02373463802612965,None,48,2,Up,72.32969196946578,75.45360568912034,142995
2025-11-05 12:09:33.914883,METRIC_0000001376,mme-03.tmobile.net,S6a,peer-20.tmobile.net,476,0.012237767095466782,None,21,1,Up,34.25587202674505,80.37738912145362,471207
2025-11-05 12:11:03.914883,METRIC_0000001377,mme-04.tmobile.net,S1-MME,peer-18.tmobile.net,495,0.005853645312376599,None,23,0,Up,73.26044524419426,93.7623654828732,89161
2025-11-05 12:12:33.914883,METRIC_0000001378,mme-01.tmobile.net,S11,peer-12.tmobile.net,495,0.008410421385586756,Low,7,1,Up,37.38753106857302,69.93419551785601,351617
2025-11-05 12:14:03.914883,METRIC_0000001379,mme-04.tmobile.net,S1-MME,peer-14.tmobile.net,521,0.006945469566656343,Low,30,3,Up,74.84487114718962,67.85633654705354,481510
2025-11-05 12:15:33.914883,METRIC_0000001380,mme-03.tmobile.net,S11,peer-12.tmobile.net,524,0.016422054486686384,None,25,0,Up,82.049040697859,57.877938882172316,97128
2025-11-05 12:17:03.914883,METRIC_0000001381,mme-03.tmobile.net,S11,peer-14.tmobile.net,485,0.004855059578541672,None,28,4,Up,82.10757497968302,90.39727166365837,198188
2025-11-05 12:18:33.914883,METRIC_0000001382,mme-05.tmobile.net,S11,peer-05.tmobile.net,528,0.0036009520808872727,Low,39,3,Up,56.494449672044624,54.28640416997853,490061
2025-11-05 12:20:03.914883,METRIC_0000001383,mme-05.tmobile.net,S11,peer-06.tmobile.net,529,0.0007080155506142081,Low,32,0,Up,67.14438811063965,62.296902601004334,250219
2025-11-05 12:21:33.914883,METRIC_0000001384,mme-05.tmobile.net,S1-MME,peer-13.tmobile.net,522,0.011940907161587997,Low,30,3,Up,66.55993768255446,54.41909997824591,50134
2025-11-05 12:23:03.914883,METRIC_0000001385,mme-04.tmobile.net,S11,peer-07.tmobile.net,476,0.0028840218457964286,None,15,3,Up,70.4093108938782,35.734919603781485,462863
2025-11-05 12:24:33.914883,METRIC_0000001386,mme-03.tmobile.net,S11,peer-20.tmobile.net,500,0.021224418605028404,High,43,1,Up,55.94026334944555,74.43066095995957,361586
