@timestamp,cell_id,metric_name,ml.anomaly_score,actual_value,typical_value,deviation_pct,anomaly_severity,detection_rule,region
2025-10-31 22:13:01.452193,CELL-000069,rrc_connection_success_rate,27.81578010254413,136.6350406159088,68.70300331933718,14.381552112549297,Info,Time Series Forecast,Mid-Atlantic
2025-10-31 22:23:01.452193,CELL-000027,latency,61.031480026403386,131.15116556354815,110.2822531554915,32.584204297074855,Critical,Threshold Deviation,West
2025-10-31 22:33:01.452193,CELL-000041,latency,8.524162238826472,92.35969884446138,68.40639823669228,71.28276416591676,Low,Threshold Deviation,South Central
2025-10-31 22:43:01.452193,CELL-000069,prb_utilization_dl,41.96404821802297,127.32943845448204,67.38612220505422,-20.987959517604967,Low,Threshold Deviation,Mountain
2025-10-31 22:53:01.452193,CELL-000085,prb_utilization_dl,88.93884857388701,147.46157879938065,62.76144046278287,-3.3527395834438165,Medium,Population Analysis,Mountain
2025-10-31 23:03:01.452193,CELL-000035,session_drop_rate,4.733871121497679,135.80405394685624,115.21819038385182,-28.469123204827383,Low,Trend Analysis,Midwest
2025-10-31 23:13:01.452193,CELL-000111,latency,96.7671920986572,69.3627196284574,95.06490076509847,-31.871634784752388,Critical,Multi-Metric Correlation,Central
2025-10-31 23:23:01.452193,CELL-000003,session_drop_rate,42.15554960438392,70.77415507609709,108.05228425050862,5.668581490736568,Info,Multi-Metric Correlation,Southeast
2025-10-31 23:33:01.452193,CELL-000107,prb_utilization_dl,95.16753131933179,113.64132056228135,105.33387924996791,64.77739825522946,Critical,Time Series Forecast,Northwest
2025-10-31 23:43:01.452193,CELL-000146,rrc_connection_success_rate,62.51558289013474,64.90863897936693,84.85971519273538,-44.64574560126796,Medium,Threshold Deviation,Southwest
2025-10-31 23:53:01.452193,CELL-000032,call_drop_rate,39.02416325064431,71.97401059152556,84.04019491056253,18.523286329348135,Low,Population Analysis,Pacific
2025-11-01 00:03:01.452193,CELL-000137,rsrp,68.23168556764149,112.13679969553138,77.16002506505869,61.00959825988988,Medium,Threshold Deviation,Southeast
2025-11-01 00:13:01.452193,CELL-000077,latency,89.78486620714294,51.27336338837364,63.96189513177014,58.73664321336185,Low,Population Analysis,Atlantic
2025-11-01 00:23:01.452193,CELL-000148,call_drop_rate,52.924205690329664,94.85064631094005,96.17095288337298,15.519004893194335,Medium,Time Series Forecast,Pacific
2025-11-01 00:33:01.452193,CELL-000140,session_drop_rate,89.49792765124795,138.01957836726137,94.60876406981835,-9.133369524518812,High,Seasonal Pattern,Midwest
2025-11-01 00:43:01.452193,CELL-000102,rsrp,71.10481964223754,74.26791989716439,105.51568966089302,-16.019434546171894,Medium,Time Series Forecast,Midwest
2025-11-01 00:53:01.452193,CELL-000034,call_drop_rate,80.83301416795469,55.69776231980272,68.03628573740974,51.2538286380104,Info,Multi-Metric Correlation,Mountain
2025-11-01 01:03:01.452193,CELL-000090,latency,45.201406684959764,112.55913180185189,82.65776231263466,59.66208439714792,Low,Population Analysis,Mountain
2025-11-01 01:13:01.452193,CELL-000001,rrc_connection_success_rate,13.994310767943452,102.61950179693453,73.33311964321886,56.85745208302295,Medium,Multi-Metric Correlation,Atlantic
2025-11-01 01:23:01.452193,CELL-000056,handover_success_rate,34.38281186736266,81.6671112731732,92.51394996144472,70.4941792550374,Low,Time Series Forecast,Great Lakes
2025-11-01 01:33:01.452193,CELL-000101,sinr,41.76865903716626,94.83499761621752,89.60989900542232,-4.183219211653153,Medium,Trend Analysis,Midwest
2025-11-01 01:43:01.452193,CELL-000012,handover_success_rate,31.975724021911034,64.82206602180617,73.4508846076442,53.85161112069497,Critical,Population Analysis,Pacific
2025-11-01 01:53:01.452193,CELL-000137,sinr,38.68290443981913,139.44645714328658,67.97792654959302,32.715218244581884,Medium,Time Series Forecast,Midwest
2025-11-01 02:03:01.452193,CELL-000088,latency,52.13872861227149,97.26133653624406,73.57286606814544,-46.34141715998505,Critical,Seasonal Pattern,Great Lakes
2025-11-01 02:13:01.452193,CELL-000120,session_drop_rate,5.292788985769903,94.01859466570438,70.05509648497068,-43.04441914894176,Medium,Threshold Deviation,Atlantic
2025-11-01 02:23:01.452193,CELL-000081,rrc_connection_success_rate,56.99735166135332,82.80088203179443,114.509935403373,63.9334545329469,Low,Time Series Forecast,Southwest
2025-11-01 02:33:01.452193,CELL-000106,sinr,12.972510586714492,101.00460323172032,100.33395275771467,-10.597853963789744,Medium,Time Series Forecast,Northeast
2025-11-01 02:43:01.452193,CELL-000111,prb_utilization_dl,21.29140980354721,72.999789860817,74.36208769874025,-35.27259311471917,Info,Seasonal Pattern,North Central
2025-11-01 02:53:01.452193,CELL-000129,prb_utilization_dl,23.237807401814734,132.80161307702707,101.59232423622811,-42.85437042255586,Low,Population Analysis,Northeast
2025-11-01 03:03:01.452193,CELL-000087,call_drop_rate,91.9864776349512,131.15028324380972,108.62016476094055,-29.37341495769327,Info,Population Analysis,Northeast
2025-11-01 03:13:01.452193,CELL-000057,sinr,21.803308174671187,131.85079392787824,63.960858202859285,57.756272414269404,Info,Population Analysis,North Central
2025-11-01 03:23:01.452193,CELL-000118,rsrp,33.36435734360417,92.51026426467362,83.65455216620536,-30.617549392684936,Low,Population Analysis,Midwest
2025-11-01 03:33:01.452193,CELL-000138,session_drop_rate,94.76682744271548,120.76074181309596,85.56074083745,11.137531376583512,Info,Time Series Forecast,Gulf
2025-11-01 03:43:01.452193,CELL-000028,prb_utilization_dl,32.191412789322115,143.1930069509953,91.22138740495502,43.21834129025834,Low,Time Series Forecast,Southeast
2025-11-01 03:53:01.452193,CELL-000106,call_drop_rate,56.419747368982634,142.63388216950227,98.53056141146104,-2.25876384184986,Info,Trend Analysis,Gulf
2025-11-01 04:03:01.452193,CELL-000048,rsrp,45.24352140909098,124.848031656511,101.55534266231763,26.00396093311308,Low,Population Analysis,North Central
2025-11-01 04:13:01.452193,CELL-000144,session_drop_rate,65.47834855061645,135.17559780427882,106.88422550812274,25.940104795988166,Medium,Trend Analysis,Central
2025-11-01 04:23:01.452193,CELL-000128,prb_utilization_dl,51.63288481408562,104.09986014437004,90.31053403629926,44.064933365476634,Info,Time Series Forecast,Midwest
2025-11-01 04:33:01.452193,CELL-000009,call_drop_rate,10.615425627860564,88.52533112650197,69.92451915276436,69.5732428015196,Low,Time Series Forecast,North Central
2025-11-01 04:43:01.452193,CELL-000067,rsrp,16.722364199316107,86.52866079612856,64.52238957656554,-48.4932773006732,Low,Seasonal Pattern,Central
2025-11-01 04:53:01.452193,CELL-000100,rrc_connection_success_rate,46.02497769447578,63.70020433022864,63.89069425762878,-39.40768602250024,Low,Multi-Metric Correlation,Gulf
2025-11-01 05:03:01.452193,CELL-000149,session_drop_rate,79.25001277704791,109.56398985581835,116.5955782105051,44.11885542852239,Medium,Trend Analysis,Mid-Atlantic
2025-11-01 05:13:01.452193,CELL-000041,call_drop_rate,22.37732985452745,125.6658630898172,87.6651828899679,25.075436301844455,Low,Trend Analysis,Atlantic
2025-11-01 05:23:01.452193,CELL-000058,rsrp,1.6780790644780552,117.03159354913635,74.68681970276442,-4.590914748973837,Info,Threshold Deviation,Pacific
2025-11-01 05:33:01.452193,CELL-000010,prb_utilization_dl,56.38107345593883,116.80006188673472,73.07099211261922,42.091432933558245,Medium,Multi-Metric Correlation,Northeast
2025-11-01 05:43:01.452193,CELL-000053,latency,75.50234746719333,51.08590656837194,114.18326455270096,72.25289588375583,High,Threshold Deviation,Mountain
2025-11-01 05:53:01.452193,CELL-000097,session_drop_rate,60.91108387807837,123.64976751658105,99.50066888372479,27.964649047325352,Medium,Trend Analysis,Gulf
2025-11-01 06:03:01.452193,CELL-000082,session_drop_rate,38.25437895248538,138.22111303764112,92.38268221633628,-46.21602287705025,Info,Multi-Metric Correlation,Gulf
2025-11-01 06:13:01.452193,CELL-000023,prb_utilization_dl,4.74032355201075,55.20679564515398,102.52428523827453,-6.830631132412755,Low,Seasonal Pattern,Gulf
2025-11-01 06:23:01.452193,CELL-000113,session_drop_rate,3.7222117586292236,129.87225021735173,84.13821749204857,13.94300995946632,Low,Time Series Forecast,Central
2025-11-01 06:33:01.452193,CELL-000039,rrc_connection_success_rate,15.870958536819902,136.27611765036417,60.20377429440122,-7.743205154559911,Low,Multi-Metric Correlation,West
2025-11-01 06:43:01.452193,CELL-000139,handover_success_rate,76.30083910185179,126.36792555499092,106.7029987577264,-35.8131377058939,Medium,Seasonal Pattern,North Central
2025-11-01 06:53:01.452193,CELL-000045,call_drop_rate,68.3903399876351,125.8991277577978,89.90826692040089,-24.262645583015647,Medium,Multi-Metric Correlation,Northwest
2025-11-01 07:03:01.452193,CELL-000143,session_drop_rate,20.969387939765983,93.05956388784477,60.54473461537284,8.989507341062463,Medium,Trend Analysis,Atlantic
2025-11-01 07:13:01.452193,CELL-000143,call_drop_rate,12.225765893923713,110.14498689454923,119.66146256387029,42.92139109067189,Low,Population Analysis,Midwest
2025-11-01 07:23:01.452193,CELL-000021,sinr,26.43129595611481,68.85109679884475,95.39476360776654,36.33471958462067,High,Threshold Deviation,Northwest
2025-11-01 07:33:01.452193,CELL-000113,call_drop_rate,23.23998902463017,82.61709229968805,78.31420254822619,61.2294655469134,Low,Multi-Metric Correlation,West
2025-11-01 07:43:01.452193,CELL-000043,latency,42.56758155937461,70.22120445938428,89.9102014635183,-30.082090542659227,Medium,Seasonal Pattern,Southwest
2025-11-01 07:53:01.452193,CELL-000026,prb_utilization_dl,15.491645577342439,118.63031185284343,81.35319280554319,-28.280748308315967,Info,Multi-Metric Correlation,Northwest
2025-11-01 08:03:01.452193,CELL-000094,rsrp,19.577345340311282,80.88027394499251,107.44770269104937,59.10186759975899,Info,Multi-Metric Correlation,Mid-Atlantic
2025-11-01 08:13:01.452193,CELL-000114,rrc_connection_success_rate,45.569578938605815,102.2267641108523,95.44450052282794,20.107933340400276,Low,Seasonal Pattern,Mountain
2025-11-01 08:23:01.452193,CELL-000036,latency,32.8324470160145,86.78327910780568,115.79419778327694,77.72921430226599,Info,Threshold Deviation,Pacific
2025-11-01 08:33:01.452193,CELL-000025,session_drop_rate,40.70189292287889,106.2249810697985,78.08200386472724,-21.449965078989866,Low,Multi-Metric Correlation,West
2025-11-01 08:43:01.452193,CELL-000091,latency,31.446539587820798,85.66737029736554,75.84531511096611,31.11848767216709,Info,Threshold Deviation,Mountain
2025-11-01 08:53:01.452193,CELL-000088,sinr,44.48958099636855,108.70361342879848,86.56656653374083,48.962439015011526,High,Time Series Forecast,Mid-Atlantic
2025-11-01 09:03:01.452193,CELL-000068,rrc_connection_success_rate,77.79104049460037,76.16884890033678,78.4902979158017,-40.93429009733884,Medium,Seasonal Pattern,Mountain
2025-11-01 09:13:01.452193,CELL-000001,latency,17.630270625593504,114.69205983016411,95.75907586624761,-33.672121852229175,Medium,Trend Analysis,Southeast
2025-11-01 09:23:01.452193,CELL-000101,prb_utilization_dl,17.26942723692583,129.26896608174815,86.54209105397975,49.72028690852442,Medium,Time Series Forecast,Gulf
2025-11-01 09:33:01.452193,CELL-000135,rrc_connection_success_rate,69.51209642879769,89.97877796110065,117.19369825844055,76.93725433231494,Low,Time Series Forecast,South Central
2025-11-01 09:43:01.452193,CELL-000024,prb_utilization_dl,75.42136606208709,96.14018389353036,118.5302019565528,-22.353814985948013,Medium,Trend Analysis,South Central
2025-11-01 09:53:01.452193,CELL-000127,rrc_connection_success_rate,51.35908223945119,147.62873337697485,70.80657615770193,17.798872741101448,High,Threshold Deviation,Southeast
2025-11-01 10:03:01.452193,CELL-000093,rrc_connection_success_rate,96.98431937191216,84.74792812186682,93.51187274116717,-15.921090999877883,Medium,Seasonal Pattern,Atlantic
2025-11-01 10:13:01.452193,CELL-000123,rsrp,7.144091976752964,106.28392343172874,83.05389874122767,0.3710828458849491,Medium,Threshold Deviation,Southeast
2025-11-01 10:23:01.452193,CELL-000108,session_drop_rate,81.54513667887389,91.34686562065654,94.98529175224567,31.420377213478435,Low,Multi-Metric Correlation,South Central
2025-11-01 10:33:01.452193,CELL-000097,handover_success_rate,29.21199004845716,147.59442408464716,85.63490833948354,36.02630441314534,Low,Time Series Forecast,Southwest
2025-11-01 10:43:01.452193,CELL-000080,prb_utilization_dl,70.8059529101889,71.85502928444035,63.84610499996313,-48.397151480830956,Info,Population Analysis,Northeast
2025-11-01 10:53:01.452193,CELL-000150,call_drop_rate,52.9311224141366,75.62584583408153,90.01516559319646,-31.086013347488123,Critical,Time Series Forecast,Midwest
2025-11-01 11:03:01.452193,CELL-000003,call_drop_rate,60.31331182344643,129.23234168046397,76.19782851320498,49.95531119152746,Info,Multi-Metric Correlation,Gulf
2025-11-01 11:13:01.452193,CELL-000027,rsrp,2.3704298037068527,77.73868873061467,74.1776781190528,-17.043317026262137,Low,Threshold Deviation,Southeast
2025-11-01 11:23:01.452193,CELL-000075,handover_success_rate,64.71769407558544,90.431788835168,108.88468889098951,1.7531721629936414,High,Time Series Forecast,Atlantic
2025-11-01 11:33:01.452193,CELL-000081,session_drop_rate,17.72732848349753,51.491868464955424,83.53546322178383,12.892413795594091,Low,Multi-Metric Correlation,West
2025-11-01 11:43:01.452193,CELL-000010,handover_success_rate,57.559036395050555,117.28795689972817,113.40131428999759,-10.624869306726627,Low,Time Series Forecast,West
2025-11-01 11:53:01.452193,CELL-000062,call_drop_rate,50.29246596210406,116.55051361135918,79.78819853818555,9.656807577782079,Low,Time Series Forecast,Northwest
2025-11-01 12:03:01.452193,CELL-000068,rrc_connection_success_rate,95.13878965918268,64.26010906599303,85.10885113343141,-1.4346791433726092,Low,Time Series Forecast,Northwest
2025-11-01 12:13:01.452193,CELL-000027,session_drop_rate,40.08731494176243,96.30421770183433,78.79869397955697,-12.17163220343783,Low,Threshold Deviation,Gulf
2025-11-01 12:23:01.452193,CELL-000124,rrc_connection_success_rate,53.42783269232295,137.76103439968992,102.81287847358611,-49.83528521606598,Info,Time Series Forecast,Gulf
2025-11-01 12:33:01.452193,CELL-000131,call_drop_rate,78.34089265641518,119.53110601009715,98.96862662805795,-7.666319939445573,Info,Seasonal Pattern,Mid-Atlantic
2025-11-01 12:43:01.452193,CELL-000005,rsrp,9.364898358137562,64.9045899463214,63.05821331602008,11.958234493645651,Low,Trend Analysis,North Central
2025-11-01 12:53:01.452193,CELL-000005,prb_utilization_dl,99.0505763480476,110.61655565681797,86.37334637098051,63.77097064292221,Info,Time Series Forecast,Great Lakes
2025-11-01 13:03:01.452193,CELL-000105,latency,41.62123967832102,136.3880484444155,107.7862605317206,22.17502044298002,Medium,Population Analysis,Southwest
2025-11-01 13:13:01.452193,CELL-000024,latency,25.31956822417516,135.7224936498647,110.32072640301514,33.90406522655258,Info,Trend Analysis,Pacific
2025-11-01 13:23:01.452193,CELL-000009,sinr,62.16775469935561,125.73864441661247,115.51054682394681,-1.6746256576824814,Info,Trend Analysis,Mountain
2025-11-01 13:33:01.452193,CELL-000112,rsrp,55.71069512776992,72.2705462876992,92.4317418493112,45.97101367657198,Info,Population Analysis,North Central
2025-11-01 13:43:01.452193,CELL-000050,call_drop_rate,72.56909421233944,117.86659652031511,91.3441728663861,10.686101639053446,Critical,Trend Analysis,Atlantic
2025-11-01 13:53:01.452193,CELL-000030,prb_utilization_dl,28.346027685094043,142.26520367339046,99.38855427611814,10.403839846981116,Medium,Population Analysis,Great Lakes
2025-11-01 14:03:01.452193,CELL-000104,rrc_connection_success_rate,41.508041383019545,106.3399638444152,81.66260006487393,34.24945818430092,Critical,Population Analysis,Midwest
2025-11-01 14:13:01.452193,CELL-000011,sinr,81.38657264101496,107.67568773120324,62.41427664396378,-12.519112087931257,Medium,Threshold Deviation,Great Lakes
2025-11-01 14:23:01.452193,CELL-000121,prb_utilization_dl,0.9142167158294412,88.85057855127837,86.05026522502433,54.878980987305006,Info,Population Analysis,Mountain
2025-11-01 14:33:01.452193,CELL-000143,call_drop_rate,42.927372161365774,117.6341799109889,72.52631794718272,73.9096845757095,Low,Population Analysis,Great Lakes
2025-11-01 14:43:01.452193,CELL-000119,call_drop_rate,63.01346272222765,108.44681819956043,114.38322841956611,57.09077259085045,Low,Population Analysis,Northeast
2025-11-01 14:53:01.452193,CELL-000101,rsrp,98.5397594480364,102.53990733255358,76.74113243451188,22.1607699756529,High,Trend Analysis,South Central
2025-11-01 15:03:01.452193,CELL-000148,call_drop_rate,48.01643642330313,91.08592294905647,96.1636817651473,-24.646260894350924,Medium,Population Analysis,Southwest
2025-11-01 15:13:01.452193,CELL-000146,handover_success_rate,34.654711217799516,138.27016776492067,106.80089612773367,-12.752395382182431,Low,Population Analysis,Central
2025-11-01 15:23:01.452193,CELL-000132,call_drop_rate,7.8803116665186135,98.8423835886653,91.96123525890901,20.251749998496255,Medium,Trend Analysis,Northwest
2025-11-01 15:33:01.452193,CELL-000067,rrc_connection_success_rate,98.55554029796107,129.52705774079178,94.62137095048057,37.62806022018101,Low,Seasonal Pattern,Great Lakes
2025-11-01 15:43:01.452193,CELL-000042,rsrp,71.14238114691376,134.52481213838084,114.98860677090319,-46.25786938372444,High,Time Series Forecast,Southeast
2025-11-01 15:53:01.452193,CELL-000069,call_drop_rate,82.93102431233613,76.91975853688423,114.52739322487075,14.094533998831121,Medium,Multi-Metric Correlation,Southwest
2025-11-01 16:03:01.452193,CELL-000064,prb_utilization_dl,2.14859092021914,75.26847564516707,61.345497276134566,-35.8831324152947,Low,Seasonal Pattern,Atlantic
2025-11-01 16:13:01.452193,CELL-000033,rsrp,74.7972138102862,63.66062298167894,74.991445453472,-39.45297107804947,High,Threshold Deviation,Atlantic
2025-11-01 16:23:01.452193,CELL-000058,prb_utilization_dl,57.336868178369556,120.26704428580932,69.67626521473773,25.219305422436992,Info,Trend Analysis,Northeast
2025-11-01 16:33:01.452193,CELL-000006,sinr,8.110567816021398,88.56839159067202,118.72773675383193,22.34482815838197,Info,Threshold Deviation,Southeast
2025-11-01 16:43:01.452193,CELL-000059,handover_success_rate,41.0024336473909,145.5532400794735,73.79730105773916,2.2175407632161304,Medium,Time Series Forecast,Mid-Atlantic
2025-11-01 16:53:01.452193,CELL-000072,rsrp,3.005759172090816,116.22397133210443,96.01777903034069,23.354655510495487,Info,Seasonal Pattern,Pacific
2025-11-01 17:03:01.452193,CELL-000063,rsrp,73.13174806364164,77.56976364391839,90.09355643698954,-38.711152321683386,High,Time Series Forecast,Northeast
2025-11-01 17:13:01.452193,CELL-000015,handover_success_rate,49.0637817745369,122.71784254895894,61.25598998137931,-20.211091391265903,High,Seasonal Pattern,Gulf
2025-11-01 17:23:01.452193,CELL-000099,rsrp,80.92833548542743,110.69242750530941,86.95862783559646,63.52450535843376,Low,Time Series Forecast,Great Lakes
2025-11-01 17:33:01.452193,CELL-000011,handover_success_rate,1.2196120665542542,76.74507846199428,70.55257539790682,-44.99702730527888,High,Multi-Metric Correlation,Atlantic
2025-11-01 17:43:01.452193,CELL-000100,session_drop_rate,23.710545059607202,96.94029442168983,101.25860676463927,-2.9889836805366454,Medium,Time Series Forecast,Mid-Atlantic
2025-11-01 17:53:01.452193,CELL-000043,prb_utilization_dl,68.34697306556603,82.75946996558268,85.29529111371264,-4.982659883459798,Info,Multi-Metric Correlation,Northwest
2025-11-01 18:03:01.452193,CELL-000030,handover_success_rate,98.66382100107286,132.21743283236637,74.80910686834098,-24.295537876137026,Medium,Seasonal Pattern,North Central
2025-11-01 18:13:01.452193,CELL-000149,handover_success_rate,90.93935381493486,133.34143344825824,85.550650740356,-13.115878037543688,Info,Threshold Deviation,Southeast
2025-11-01 18:23:01.452193,CELL-000045,rsrp,93.4479375081347,72.67258318753758,113.98598795451385,41.290930575634015,Low,Multi-Metric Correlation,South Central
2025-11-01 18:33:01.452193,CELL-000130,rsrp,34.245734361138545,124.43762427057126,73.8580755972081,-6.508446891439901,Medium,Multi-Metric Correlation,South Central
2025-11-01 18:43:01.452193,CELL-000043,sinr,50.410395444945934,123.04601024236102,73.88687045557312,-34.526739288587635,Medium,Seasonal Pattern,Southwest
2025-11-01 18:53:01.452193,CELL-000115,sinr,71.58272542537075,56.89583183537717,62.08023457206723,-16.74874806949952,Medium,Seasonal Pattern,Pacific
2025-11-01 19:03:01.452193,CELL-000139,latency,42.19903380437612,59.826772437067454,60.90424288968902,57.27848974383034,High,Seasonal Pattern,West
2025-11-01 19:13:01.452193,CELL-000137,handover_success_rate,34.35437564658994,72.79345085260265,103.6260983216977,-34.390259194171044,Medium,Threshold Deviation,South Central
2025-11-01 19:23:01.452193,CELL-000090,call_drop_rate,76.24610772731431,116.67288172864988,112.42453049029382,-43.706925405685794,Info,Population Analysis,Gulf
2025-11-01 19:33:01.452193,CELL-000045,rrc_connection_success_rate,79.3932510546853,68.19676820429197,98.54871097008413,-34.877763689232665,Medium,Population Analysis,Southwest
2025-11-01 19:43:01.452193,CELL-000115,call_drop_rate,89.3665545789147,117.17149539121552,66.0159085737427,1.6165580374959587,Low,Time Series Forecast,Pacific
2025-11-01 19:53:01.452193,CELL-000019,rsrp,91.53956056140096,103.16496446013636,95.47163032571561,72.58379541683564,Medium,Seasonal Pattern,Southeast
2025-11-01 20:03:01.452193,CELL-000120,call_drop_rate,47.190444826666614,60.42262079657754,113.63038052882533,-44.66236460489081,Low,Population Analysis,Central
2025-11-01 20:13:01.452193,CELL-000135,session_drop_rate,65.83281172975532,144.8853149919881,89.66366202701708,21.580838415473334,Medium,Trend Analysis,North Central
2025-11-01 20:23:01.452193,CELL-000021,rrc_connection_success_rate,53.80796266366927,120.03042524838811,60.521751813285604,-2.5397567868577218,Info,Multi-Metric Correlation,North Central
2025-11-01 20:33:01.452193,CELL-000073,rsrp,77.16618195811206,131.3800984862731,107.48444015540585,71.2165228414156,High,Seasonal Pattern,Southwest
2025-11-01 20:43:01.452193,CELL-000087,rrc_connection_success_rate,56.341173327758064,71.2979817547293,74.82997899610758,19.012162235533065,Medium,Population Analysis,Pacific
2025-11-01 20:53:01.452193,CELL-000032,latency,70.69022552670428,72.32344559150934,74.81408288219757,17.795901850820663,High,Time Series Forecast,Southwest
2025-11-01 21:03:01.452193,CELL-000012,rrc_connection_success_rate,26.468046586969717,142.972433078247,67.93372973129347,76.78370577713811,Info,Seasonal Pattern,Mid-Atlantic
2025-11-01 21:13:01.452193,CELL-000130,session_drop_rate,38.59472592733433,136.51293426546317,75.95842766330358,59.11371799788567,Medium,Threshold Deviation,Northeast
2025-11-01 21:23:01.452193,CELL-000026,latency,92.852015008789,135.90928229202882,72.58192730782376,6.008749677610683,Low,Threshold Deviation,Mountain
2025-11-01 21:33:01.452193,CELL-000046,prb_utilization_dl,57.20971280534908,83.7027519693949,119.63735864488658,-21.95432613084438,Medium,Seasonal Pattern,Atlantic
2025-11-01 21:43:01.452193,CELL-000071,prb_utilization_dl,89.23006767330152,141.92266973186034,101.89947682178276,51.32155188134364,High,Population Analysis,Central
2025-11-01 21:53:01.452193,CELL-000148,prb_utilization_dl,89.70379287941323,67.41679774595163,114.43331941556129,8.328179320241757,Info,Threshold Deviation,Southeast
2025-11-01 22:03:01.452193,CELL-000149,sinr,93.99653093339158,79.03437812381326,77.73618302105079,79.10868336404475,Low,Trend Analysis,Northwest
2025-11-01 22:13:01.452193,CELL-000024,handover_success_rate,30.135637597098686,84.00351623848954,62.49381250658549,58.472746665659514,Low,Time Series Forecast,Gulf
2025-11-01 22:23:01.452193,CELL-000053,rrc_connection_success_rate,89.57374469103888,133.00828919372745,80.71847227688072,67.78762257039483,Info,Threshold Deviation,Central
2025-11-01 22:33:01.452193,CELL-000003,sinr,28.322323114516422,102.80130475345264,74.41848262265746,15.30050631053829,High,Population Analysis,Northwest
2025-11-01 22:43:01.452193,CELL-000067,prb_utilization_dl,7.4346033155989755,122.9334864460676,88.0783906107707,-13.408113054138257,High,Population Analysis,Pacific
2025-11-01 22:53:01.452193,CELL-000021,call_drop_rate,30.915986132269758,77.24372067007513,73.48526753810756,5.76101379775987,Info,Multi-Metric Correlation,Northwest
2025-11-01 23:03:01.452193,CELL-000121,handover_success_rate,5.59755658491794,68.91553863865063,115.28998723950649,-16.049682288693663,Info,Trend Analysis,Southeast
2025-11-01 23:13:01.452193,CELL-000054,rsrp,92.74236478207685,101.50573799424674,96.42236602491974,45.311852829691006,Medium,Trend Analysis,Southwest
2025-11-01 23:23:01.452193,CELL-000064,sinr,93.87460385441018,144.97200064482976,92.81085648668828,17.162344381830287,High,Threshold Deviation,Central
2025-11-01 23:33:01.452193,CELL-000003,session_drop_rate,96.23690644893185,133.85363981623723,67.013745583517,15.33358820304507,Low,Seasonal Pattern,Northeast
2025-11-01 23:43:01.452193,CELL-000054,rsrp,15.37956844620525,131.97601894515586,96.25099070944474,-6.840373527371185,Low,Trend Analysis,West
2025-11-01 23:53:01.452193,CELL-000077,latency,87.65181676186093,74.99039836057308,119.9685326876956,77.12058541949047,Medium,Threshold Deviation,Midwest
2025-11-02 00:03:01.452193,CELL-000010,sinr,30.108600647792095,129.47555393892506,98.74541607264746,59.9359235673593,Low,Multi-Metric Correlation,Southeast
2025-11-02 00:13:01.452193,CELL-000100,sinr,69.10369072261427,55.28063694993397,60.58589701323404,-37.82376309016226,Medium,Trend Analysis,Northeast
2025-11-02 00:23:01.452193,CELL-000105,prb_utilization_dl,64.41139590835607,55.69554851000552,60.4680608034891,78.7371130170533,Medium,Threshold Deviation,Southeast
2025-11-02 00:33:01.452193,CELL-000026,prb_utilization_dl,81.45850581759521,91.72682251457125,107.52855148260292,-0.8553205875306791,Low,Threshold Deviation,Northwest
2025-11-02 00:43:01.452193,CELL-000022,latency,30.552208088362008,68.79263913502317,97.62460618273846,51.33929490373674,Low,Seasonal Pattern,Mountain
2025-11-02 00:53:01.452193,CELL-000008,call_drop_rate,69.1513125608083,131.74400096153062,93.44453125685934,16.233361167099076,Info,Time Series Forecast,Southwest
2025-11-02 01:03:01.452193,CELL-000077,latency,54.26557355315171,50.31471206396392,97.82981822636037,2.3026631256209473,Critical,Seasonal Pattern,North Central
2025-11-02 01:13:01.452193,CELL-000070,handover_success_rate,24.696687989867762,148.38757991359148,100.84394510901872,78.93625741736872,Medium,Trend Analysis,Mid-Atlantic
2025-11-02 01:23:01.452193,CELL-000054,prb_utilization_dl,27.733635744576357,133.9685020900215,119.4504700138054,20.892610581614633,Low,Seasonal Pattern,Mid-Atlantic
2025-11-02 01:33:01.452193,CELL-000014,prb_utilization_dl,89.35101987448445,119.31547153133938,81.23401305156544,29.500205623600248,Medium,Multi-Metric Correlation,Mid-Atlantic
2025-11-02 01:43:01.452193,CELL-000120,handover_success_rate,88.32631576659922,132.440454946246,105.31246782000326,57.33976844342382,Medium,Trend Analysis,Northwest
2025-11-02 01:53:01.452193,CELL-000031,prb_utilization_dl,4.738903926298965,70.42519241658466,103.10031956365631,45.33939887006621,Low,Multi-Metric Correlation,Mountain
2025-11-02 02:03:01.452193,CELL-000027,call_drop_rate,53.172068980295165,110.45398040003255,85.11578967603177,32.47425825659424,Critical,Threshold Deviation,Mid-Atlantic
2025-11-02 02:13:01.452193,CELL-000025,latency,79.57722094095332,57.12159517690417,84.6021003207712,18.524222918153114,High,Multi-Metric Correlation,Southwest
2025-11-02 02:23:01.452193,CELL-000075,latency,75.2110820054294,113.95063033549506,79.42918678301994,-19.321734733829775,Low,Multi-Metric Correlation,Mountain
2025-11-02 02:33:01.452193,CELL-000125,session_drop_rate,9.5902424133262,56.70901120971421,70.0403451900797,6.439734136313131,Low,Time Series Forecast,West
2025-11-02 02:43:01.452193,CELL-000014,call_drop_rate,36.68395626948352,126.45132943978093,70.45849387142876,46.08142645925443,Low,Seasonal Pattern,Northwest
2025-11-02 02:53:01.452193,CELL-000030,sinr,71.35074070396647,140.43692485104665,68.42694939783325,19.166603851655577,Medium,Threshold Deviation,Northwest
