event_id,user_id,content_id,event_type,watch_duration_seconds,completion_percentage,skipped,dismissed,rating_given,interaction_context,@timestamp
EVT-0000003450,USER-0000828,CONTENT-001410,stop,277,0.7244015644209382,False,False,0,Recommendation,2025-11-12 20:54:25.715540
EVT-0000003451,USER-0003375,CONTENT-000885,pause,2646,0.4892877604094736,False,False,0,Browse,2025-11-12 20:54:32.715540
EVT-0000003452,USER-0002940,CONTENT-001870,rate,113,0.8551839339629888,False,False,4,Watchlist,2025-11-12 20:54:39.715540
EVT-0000003453,USER-0000489,CONTENT-001393,skip,54,0.03976510404327904,True,False,0,Recommendation,2025-11-12 20:54:46.715540
EVT-0000003454,USER-0001468,CONTENT-001803,complete,4234,0.8105337882604207,False,False,0,Browse,2025-11-12 20:54:53.715540
EVT-0000003455,USER-0000935,CONTENT-001854,complete,1495,0.8090720893422109,False,False,0,Search,2025-11-12 20:55:00.715540
EVT-0000003456,USER-0000746,CONTENT-001926,skip,145,0.2803402633464878,True,False,0,Search,2025-11-12 20:55:07.715540
EVT-0000003457,USER-0000557,CONTENT-000446,play,2626,0.26439757462647256,False,False,0,Search,2025-11-12 20:55:14.715540
EVT-0000003458,USER-0003461,CONTENT-001304,stop,6688,0.5517166540853384,False,False,0,Browse,2025-11-12 20:55:21.715540
EVT-0000003459,USER-0002685,CONTENT-000709,stop,7081,0.650544182458548,False,False,0,Browse,2025-11-12 20:55:28.715540
EVT-0000003460,USER-0001716,CONTENT-000077,skip,55,0.017462313502794778,True,False,0,Browse,2025-11-12 20:55:35.715540
EVT-0000003461,USER-0004313,CONTENT-000832,play,5517,0.2780491943650189,False,False,0,Recommendation,2025-11-12 20:55:42.715540
EVT-0000003462,USER-0003919,CONTENT-000648,complete,1936,0.8140785068383132,False,False,0,Continue watching,2025-11-12 20:55:49.715540
EVT-0000003463,USER-0003329,CONTENT-001426,skip,33,0.003526740036007192,True,False,0,Browse,2025-11-12 20:55:56.715540
EVT-0000003464,USER-0003001,CONTENT-000452,play,2482,0.18827836544960022,False,False,0,Browse,2025-11-12 20:56:03.715540
EVT-0000003465,USER-0001469,CONTENT-000378,dismiss,89,0.29551636528777137,False,True,0,Recommendation,2025-11-12 20:56:10.715540
EVT-0000003466,USER-0004444,CONTENT-000598,stop,3066,0.11798917764121182,False,False,0,Recommendation,2025-11-12 20:56:17.715540
EVT-0000003467,USER-0001023,CONTENT-000746,play,5877,0.5656333616149948,False,False,0,Recommendation,2025-11-12 20:56:24.715540
EVT-0000003468,USER-0001184,CONTENT-001855,stop,2827,0.8629831427015353,False,False,0,Search,2025-11-12 20:56:31.715540
EVT-0000003469,USER-0003878,CONTENT-000904,stop,5756,0.5417711738144122,False,False,0,Browse,2025-11-12 20:56:38.715540
EVT-0000003470,USER-0000573,CONTENT-001663,play,3923,0.8201513602731154,False,False,0,Browse,2025-11-12 20:56:45.715540
EVT-0000003471,USER-0003606,CONTENT-001491,play,894,0.34515846143265994,False,False,0,Recommendation,2025-11-12 20:56:52.715540
EVT-0000003472,USER-0000301,CONTENT-000894,pause,4551,0.6400759841147096,False,False,0,Browse,2025-11-12 20:56:59.715540
EVT-0000003473,USER-0004205,CONTENT-001015,stop,2390,0.4247791677263899,False,False,0,Search,2025-11-12 20:57:06.715540
EVT-0000003474,USER-0001708,CONTENT-001256,complete,4517,0.9483223813560423,False,False,0,Watchlist,2025-11-12 20:57:13.715540
EVT-0000003475,USER-0000536,CONTENT-000201,play,6083,0.7744040183182958,False,False,0,Recommendation,2025-11-12 20:57:20.715540
EVT-0000003476,USER-0000865,CONTENT-001829,complete,5812,0.7685754726392869,False,False,0,Browse,2025-11-12 20:57:27.715540
EVT-0000003477,USER-0003948,CONTENT-001039,stop,635,0.3368712135291932,False,False,0,Browse,2025-11-12 20:57:34.715540
EVT-0000003478,USER-0000149,CONTENT-000930,play,3214,0.3579350217206825,False,False,0,Recommendation,2025-11-12 20:57:41.715540
EVT-0000003479,USER-0002648,CONTENT-000241,complete,4974,0.8208871338571039,False,False,0,Continue watching,2025-11-12 20:57:48.715540
EVT-0000003480,USER-0000953,CONTENT-001424,complete,5856,0.864231007103668,False,False,0,Recommendation,2025-11-12 20:57:55.715540
EVT-0000003481,USER-0003105,CONTENT-001365,rate,75,0.5145780494338966,False,False,1,Search,2025-11-12 20:58:02.715540
EVT-0000003482,USER-0002614,CONTENT-001843,skip,68,0.17700269189246484,True,False,0,Browse,2025-11-12 20:58:09.715540
EVT-0000003483,USER-0001265,CONTENT-001736,pause,5415,0.37277785652431716,False,False,0,Browse,2025-11-12 20:58:16.715540
EVT-0000003484,USER-0003419,CONTENT-001489,skip,25,0.21891062211956133,True,False,0,Recommendation,2025-11-12 20:58:23.715540
EVT-0000003485,USER-0004225,CONTENT-001351,complete,1788,0.8460716079273016,False,False,0,Recommendation,2025-11-12 20:58:30.715540
EVT-0000003486,USER-0004825,CONTENT-000986,pause,1594,0.1700245162444799,False,False,0,Browse,2025-11-12 20:58:37.715540
EVT-0000003487,USER-0004510,CONTENT-001708,stop,739,0.6816501529611527,False,False,0,Browse,2025-11-12 20:58:44.715540
EVT-0000003488,USER-0003699,CONTENT-001394,complete,2949,0.7987803173925135,False,False,0,Search,2025-11-12 20:58:51.715540
EVT-0000003489,USER-0001310,CONTENT-001177,stop,3702,0.6333199076089588,False,False,0,Recommendation,2025-11-12 20:58:58.715540
EVT-0000003490,USER-0004424,CONTENT-000229,play,1279,0.6887890723586212,False,False,0,Search,2025-11-12 20:59:05.715540
EVT-0000003491,USER-0004995,CONTENT-000602,complete,4796,0.8307865530170547,False,False,0,Search,2025-11-12 20:59:12.715540
EVT-0000003492,USER-0000188,CONTENT-000743,pause,1959,0.2481061309103204,False,False,0,Recommendation,2025-11-12 20:59:19.715540
EVT-0000003493,USER-0001098,CONTENT-000579,complete,2059,0.9783334143250447,False,False,0,Recommendation,2025-11-12 20:59:26.715540
EVT-0000003494,USER-0000867,CONTENT-001906,complete,1986,0.7294868911784986,False,False,0,Recommendation,2025-11-12 20:59:33.715540
EVT-0000003495,USER-0002403,CONTENT-000021,play,4381,0.26351949480862713,False,False,0,Recommendation,2025-11-12 20:59:40.715540
EVT-0000003496,USER-0003950,CONTENT-001386,dismiss,215,0.592838110975471,False,True,0,Recommendation,2025-11-12 20:59:47.715540
EVT-0000003497,USER-0000087,CONTENT-000717,play,1388,0.5108793145653185,False,False,0,Browse,2025-11-12 20:59:54.715540
EVT-0000003498,USER-0000820,CONTENT-000237,pause,6300,0.4765366334420194,False,False,0,Recommendation,2025-11-12 21:00:01.715540
EVT-0000003499,USER-0003977,CONTENT-001847,complete,5364,0.9943153037496687,False,False,0,Continue watching,2025-11-12 21:00:08.715540
EVT-0000003500,USER-0002774,CONTENT-001477,play,1868,0.880273532302841,False,False,0,Search,2025-11-12 21:00:15.715540
EVT-0000003501,USER-0001270,CONTENT-001502,stop,2635,0.4915122476734947,False,False,0,Recommendation,2025-11-12 21:00:22.715540
EVT-0000003502,USER-0000066,CONTENT-001390,dismiss,29,0.7072863395396387,False,True,0,Browse,2025-11-12 21:00:29.715540
EVT-0000003503,USER-0004462,CONTENT-000917,dismiss,108,0.12418486110960743,False,True,0,Watchlist,2025-11-12 21:00:36.715540
EVT-0000003504,USER-0000612,CONTENT-000907,stop,3228,0.36437724536109733,False,False,0,Recommendation,2025-11-12 21:00:43.715540
EVT-0000003505,USER-0000091,CONTENT-000793,pause,3524,0.8958864438427258,False,False,0,Continue watching,2025-11-12 21:00:50.715540
EVT-0000003506,USER-0002980,CONTENT-001063,play,1141,0.5027814634827352,False,False,0,Recommendation,2025-11-12 21:00:57.715540
EVT-0000003507,USER-0003559,CONTENT-001022,play,2278,0.45506993205739593,False,False,0,Browse,2025-11-12 21:01:04.715540
EVT-0000003508,USER-0000305,CONTENT-000870,skip,232,0.043683818508240026,True,False,0,Search,2025-11-12 21:01:11.715540
EVT-0000003509,USER-0002501,CONTENT-000298,play,83,0.510018401954723,False,False,0,Browse,2025-11-12 21:01:18.715540
EVT-0000003510,USER-0001569,CONTENT-001050,complete,553,0.8576436990507469,False,False,0,Watchlist,2025-11-12 21:01:25.715540
EVT-0000003511,USER-0003636,CONTENT-000807,dismiss,86,0.2674400052272207,False,True,0,Search,2025-11-12 21:01:32.715540
EVT-0000003512,USER-0003893,CONTENT-000547,stop,5095,0.8734442730849622,False,False,0,Recommendation,2025-11-12 21:01:39.715540
EVT-0000003513,USER-0000791,CONTENT-000567,complete,4992,0.9853522568558493,False,False,0,Recommendation,2025-11-12 21:01:46.715540
EVT-0000003514,USER-0003261,CONTENT-000243,stop,3340,0.1479260900326887,False,False,0,Continue watching,2025-11-12 21:01:53.715540
EVT-0000003515,USER-0004321,CONTENT-000246,play,2481,0.1598073818564002,False,False,0,Search,2025-11-12 21:02:00.715540
EVT-0000003516,USER-0002456,CONTENT-001314,stop,3366,0.1601692434033673,False,False,0,Browse,2025-11-12 21:02:07.715540
EVT-0000003517,USER-0004081,CONTENT-001535,pause,5941,0.8330571142579593,False,False,0,Browse,2025-11-12 21:02:14.715540
EVT-0000003518,USER-0004722,CONTENT-000906,stop,4732,0.565610333845134,False,False,0,Search,2025-11-12 21:02:21.715540
EVT-0000003519,USER-0001482,CONTENT-001340,skip,201,0.16664349791692767,True,False,0,Browse,2025-11-12 21:02:28.715540
EVT-0000003520,USER-0000563,CONTENT-000301,pause,5758,0.6444017659112418,False,False,0,Browse,2025-11-12 21:02:35.715540
EVT-0000003521,USER-0001771,CONTENT-000611,play,2666,0.5887108522391659,False,False,0,Recommendation,2025-11-12 21:02:42.715540
EVT-0000003522,USER-0003363,CONTENT-000713,pause,5735,0.39650772332282025,False,False,0,Continue watching,2025-11-12 21:02:49.715540
EVT-0000003523,USER-0000641,CONTENT-001512,complete,1008,0.7912711091217238,False,False,0,Watchlist,2025-11-12 21:02:56.715540
EVT-0000003524,USER-0000729,CONTENT-000397,play,3587,0.5058123257237153,False,False,0,Browse,2025-11-12 21:03:03.715540
EVT-0000003525,USER-0003897,CONTENT-001749,rate,77,0.44826617157771287,False,False,5,Search,2025-11-12 21:03:10.715540
EVT-0000003526,USER-0004204,CONTENT-000990,play,451,0.6367850642794001,False,False,0,Recommendation,2025-11-12 21:03:17.715540
EVT-0000003527,USER-0004756,CONTENT-001019,skip,80,0.2419424353381693,True,False,0,Recommendation,2025-11-12 21:03:24.715540
EVT-0000003528,USER-0000934,CONTENT-000165,play,549,0.5545599318795249,False,False,0,Recommendation,2025-11-12 21:03:31.715540
EVT-0000003529,USER-0000837,CONTENT-001162,pause,6211,0.10674943118472263,False,False,0,Browse,2025-11-12 21:03:38.715540
EVT-0000003530,USER-0001737,CONTENT-000732,play,5563,0.7275916518652696,False,False,0,Browse,2025-11-12 21:03:45.715540
EVT-0000003531,USER-0002264,CONTENT-000085,rate,222,0.6200845307709937,False,False,4,Search,2025-11-12 21:03:52.715540
EVT-0000003532,USER-0002972,CONTENT-000847,pause,3855,0.5169256974472282,False,False,0,Search,2025-11-12 21:03:59.715540
EVT-0000003533,USER-0001246,CONTENT-001958,skip,224,0.033569327724297424,True,False,0,Recommendation,2025-11-12 21:04:06.715540
EVT-0000003534,USER-0004112,CONTENT-000917,pause,6208,0.5269375539315567,False,False,0,Search,2025-11-12 21:04:13.715540
EVT-0000003535,USER-0002733,CONTENT-001995,skip,160,0.12170625272916182,True,False,0,Recommendation,2025-11-12 21:04:20.715540
EVT-0000003536,USER-0003094,CONTENT-001218,pause,1511,0.5864609786770778,False,False,0,Recommendation,2025-11-12 21:04:27.715540
EVT-0000003537,USER-0001213,CONTENT-001172,stop,3262,0.6044190869274335,False,False,0,Recommendation,2025-11-12 21:04:34.715540
EVT-0000003538,USER-0003721,CONTENT-001686,play,1930,0.1970882963174371,False,False,0,Recommendation,2025-11-12 21:04:41.715540
EVT-0000003539,USER-0002800,CONTENT-001898,play,1411,0.8719095367495424,False,False,0,Recommendation,2025-11-12 21:04:48.715540
EVT-0000003540,USER-0004201,CONTENT-000792,rate,79,0.7520257969051148,False,False,1,Browse,2025-11-12 21:04:55.715540
EVT-0000003541,USER-0003627,CONTENT-001667,play,5218,0.7141130588713298,False,False,0,Watchlist,2025-11-12 21:05:02.715540
EVT-0000003542,USER-0000123,CONTENT-000866,stop,3461,0.28463311210295367,False,False,0,Recommendation,2025-11-12 21:05:09.715540
EVT-0000003543,USER-0001522,CONTENT-000091,play,128,0.38780944521333177,False,False,0,Continue watching,2025-11-12 21:05:16.715540
EVT-0000003544,USER-0002852,CONTENT-000738,complete,5069,0.7432352779497718,False,False,0,Browse,2025-11-12 21:05:23.715540
EVT-0000003545,USER-0004660,CONTENT-000234,play,6174,0.7389477491224031,False,False,0,Browse,2025-11-12 21:05:30.715540
EVT-0000003546,USER-0002487,CONTENT-001747,skip,40,0.1712108509956857,True,False,0,Browse,2025-11-12 21:05:37.715540
EVT-0000003547,USER-0000776,CONTENT-001653,complete,458,0.9989972287221813,False,False,0,Watchlist,2025-11-12 21:05:44.715540
EVT-0000003548,USER-0000902,CONTENT-000037,pause,2311,0.6634286789395671,False,False,0,Recommendation,2025-11-12 21:05:51.715540
EVT-0000003549,USER-0000271,CONTENT-000515,play,6216,0.8078775565456998,False,False,0,Recommendation,2025-11-12 21:05:58.715540
EVT-0000003550,USER-0001824,CONTENT-000684,stop,3129,0.45318665101797795,False,False,0,Watchlist,2025-11-12 21:06:05.715540
EVT-0000003551,USER-0002754,CONTENT-001399,stop,5040,0.87133145649747,False,False,0,Recommendation,2025-11-12 21:06:12.715540
EVT-0000003552,USER-0004922,CONTENT-000585,stop,3462,0.5457733881418613,False,False,0,Continue watching,2025-11-12 21:06:19.715540
EVT-0000003553,USER-0004514,CONTENT-000773,skip,19,0.26134882454730196,True,False,0,Recommendation,2025-11-12 21:06:26.715540
EVT-0000003554,USER-0004656,CONTENT-000236,stop,4912,0.1429302480922688,False,False,0,Browse,2025-11-12 21:06:33.715540
EVT-0000003555,USER-0002917,CONTENT-000691,pause,2093,0.23079972778160648,False,False,0,Recommendation,2025-11-12 21:06:40.715540
EVT-0000003556,USER-0002750,CONTENT-000823,stop,1394,0.7900836567653678,False,False,0,Browse,2025-11-12 21:06:47.715540
EVT-0000003557,USER-0003354,CONTENT-001862,complete,5498,0.8876824612206335,False,False,0,Watchlist,2025-11-12 21:06:54.715540
EVT-0000003558,USER-0003707,CONTENT-001634,play,6522,0.4533719039857096,False,False,0,Recommendation,2025-11-12 21:07:01.715540
EVT-0000003559,USER-0001405,CONTENT-001596,play,6962,0.49940132131208187,False,False,0,Browse,2025-11-12 21:07:08.715540
EVT-0000003560,USER-0003604,CONTENT-001632,play,5510,0.7004235247480562,False,False,0,Recommendation,2025-11-12 21:07:15.715540
EVT-0000003561,USER-0004315,CONTENT-001073,skip,193,0.16830842461057577,True,False,0,Search,2025-11-12 21:07:22.715540
EVT-0000003562,USER-0003618,CONTENT-000147,complete,1335,0.7062720685443749,False,False,0,Watchlist,2025-11-12 21:07:29.715540
EVT-0000003563,USER-0003585,CONTENT-001901,complete,535,0.8542336394799266,False,False,0,Recommendation,2025-11-12 21:07:36.715540
EVT-0000003564,USER-0004729,CONTENT-000790,stop,2994,0.6523380014062307,False,False,0,Recommendation,2025-11-12 21:07:43.715540
EVT-0000003565,USER-0001149,CONTENT-000142,rate,211,0.7872680471381797,False,False,5,Recommendation,2025-11-12 21:07:50.715540
EVT-0000003566,USER-0001387,CONTENT-000974,stop,1487,0.5220352901543776,False,False,0,Continue watching,2025-11-12 21:07:57.715540
EVT-0000003567,USER-0002202,CONTENT-000708,play,4445,0.47320423050829413,False,False,0,Recommendation,2025-11-12 21:08:04.715540
EVT-0000003568,USER-0003323,CONTENT-001179,play,3353,0.623406550347034,False,False,0,Watchlist,2025-11-12 21:08:11.715540
EVT-0000003569,USER-0002375,CONTENT-001853,dismiss,208,0.18031343372825478,False,True,0,Browse,2025-11-12 21:08:18.715540
EVT-0000003570,USER-0002108,CONTENT-000329,skip,206,0.29343833660645513,True,False,0,Browse,2025-11-12 21:08:25.715540
EVT-0000003571,USER-0004234,CONTENT-001096,stop,4090,0.8017324641123748,False,False,0,Browse,2025-11-12 21:08:32.715540
EVT-0000003572,USER-0004140,CONTENT-001433,play,2949,0.3178252367410158,False,False,0,Recommendation,2025-11-12 21:08:39.715540
EVT-0000003573,USER-0001377,CONTENT-001539,pause,4928,0.1705671004359986,False,False,0,Watchlist,2025-11-12 21:08:46.715540
EVT-0000003574,USER-0000628,CONTENT-001117,dismiss,255,0.6671848657757175,False,True,0,Browse,2025-11-12 21:08:53.715540
EVT-0000003575,USER-0001244,CONTENT-001691,dismiss,224,0.8024867237534626,False,True,0,Recommendation,2025-11-12 21:09:00.715540
EVT-0000003576,USER-0003727,CONTENT-001974,play,2273,0.6380227676224319,False,False,0,Browse,2025-11-12 21:09:07.715540
EVT-0000003577,USER-0000620,CONTENT-001235,complete,4838,0.9295524131921554,False,False,0,Browse,2025-11-12 21:09:14.715540
EVT-0000003578,USER-0003527,CONTENT-001348,play,5749,0.7765763918369843,False,False,0,Search,2025-11-12 21:09:21.715540
EVT-0000003579,USER-0003511,CONTENT-001527,play,3621,0.899535503279958,False,False,0,Search,2025-11-12 21:09:28.715540
EVT-0000003580,USER-0003644,CONTENT-000821,dismiss,189,0.3387773686006985,False,True,0,Search,2025-11-12 21:09:35.715540
EVT-0000003581,USER-0002171,CONTENT-001847,stop,1739,0.16294117960360766,False,False,0,Recommendation,2025-11-12 21:09:42.715540
EVT-0000003582,USER-0000553,CONTENT-001007,play,6478,0.6293923674903883,False,False,0,Search,2025-11-12 21:09:49.715540
EVT-0000003583,USER-0000058,CONTENT-000352,pause,3485,0.6586079697097734,False,False,0,Browse,2025-11-12 21:09:56.715540
EVT-0000003584,USER-0002086,CONTENT-000781,play,3864,0.8424963047384524,False,False,0,Recommendation,2025-11-12 21:10:03.715540
EVT-0000003585,USER-0000829,CONTENT-001979,stop,3075,0.32505572715569375,False,False,0,Recommendation,2025-11-12 21:10:10.715540
EVT-0000003586,USER-0004822,CONTENT-000698,stop,5501,0.18804371992102364,False,False,0,Recommendation,2025-11-12 21:10:17.715540
EVT-0000003587,USER-0001909,CONTENT-001530,stop,6600,0.43449630676358164,False,False,0,Browse,2025-11-12 21:10:24.715540
EVT-0000003588,USER-0003090,CONTENT-000307,pause,3554,0.4027078189759757,False,False,0,Browse,2025-11-12 21:10:31.715540
EVT-0000003589,USER-0000037,CONTENT-001115,skip,66,0.1471351004934052,True,False,0,Recommendation,2025-11-12 21:10:38.715540
EVT-0000003590,USER-0004499,CONTENT-001567,play,3991,0.6564669013366622,False,False,0,Watchlist,2025-11-12 21:10:45.715540
EVT-0000003591,USER-0000054,CONTENT-001043,skip,89,0.14712059782766948,True,False,0,Watchlist,2025-11-12 21:10:52.715540
EVT-0000003592,USER-0001483,CONTENT-000604,skip,212,0.156831187171807,True,False,0,Recommendation,2025-11-12 21:10:59.715540
EVT-0000003593,USER-0001737,CONTENT-001020,dismiss,162,0.19543401672735997,False,True,0,Continue watching,2025-11-12 21:11:06.715540
EVT-0000003594,USER-0000717,CONTENT-001989,play,6059,0.15785166988355695,False,False,0,Search,2025-11-12 21:11:13.715540
EVT-0000003595,USER-0003415,CONTENT-000894,play,3667,0.3419923149814887,False,False,0,Watchlist,2025-11-12 21:11:20.715540
EVT-0000003596,USER-0004028,CONTENT-001465,stop,5569,0.6216865970930099,False,False,0,Search,2025-11-12 21:11:27.715540
EVT-0000003597,USER-0001062,CONTENT-001243,complete,5957,0.7405960416848676,False,False,0,Browse,2025-11-12 21:11:34.715540
EVT-0000003598,USER-0001346,CONTENT-001544,play,4187,0.598523897248309,False,False,0,Watchlist,2025-11-12 21:11:41.715540
EVT-0000003599,USER-0002719,CONTENT-001696,play,106,0.37126178592824166,False,False,0,Search,2025-11-12 21:11:48.715540
EVT-0000003600,USER-0004394,CONTENT-001923,stop,677,0.8539421607900118,False,False,0,Recommendation,2025-11-12 21:11:55.715540
EVT-0000003601,USER-0004529,CONTENT-001306,play,1610,0.4380325707181923,False,False,0,Search,2025-11-12 21:12:02.715540
EVT-0000003602,USER-0002794,CONTENT-000244,dismiss,92,0.5536924518195044,False,True,0,Browse,2025-11-12 21:12:09.715540
EVT-0000003603,USER-0002860,CONTENT-001913,dismiss,146,0.45544291456483715,False,True,0,Recommendation,2025-11-12 21:12:16.715540
EVT-0000003604,USER-0003628,CONTENT-001112,rate,59,0.6744060658476987,False,False,1,Recommendation,2025-11-12 21:12:23.715540
EVT-0000003605,USER-0000479,CONTENT-001273,stop,4381,0.5019252317585244,False,False,0,Browse,2025-11-12 21:12:30.715540
EVT-0000003606,USER-0003849,CONTENT-000499,rate,78,0.5157996772088951,False,False,1,Recommendation,2025-11-12 21:12:37.715540
EVT-0000003607,USER-0004619,CONTENT-001459,play,6648,0.1570385321484416,False,False,0,Browse,2025-11-12 21:12:44.715540
EVT-0000003608,USER-0004889,CONTENT-000469,complete,772,0.7323312620803728,False,False,0,Search,2025-11-12 21:12:51.715540
EVT-0000003609,USER-0003188,CONTENT-001910,stop,2306,0.5149785431033694,False,False,0,Recommendation,2025-11-12 21:12:58.715540
EVT-0000003610,USER-0003644,CONTENT-000445,rate,40,0.7540704603323864,False,False,1,Browse,2025-11-12 21:13:05.715540
EVT-0000003611,USER-0003518,CONTENT-000100,rate,81,0.5317526363142718,False,False,1,Browse,2025-11-12 21:13:12.715540
EVT-0000003612,USER-0002130,CONTENT-001283,pause,5966,0.8977914096920654,False,False,0,Search,2025-11-12 21:13:19.715540
EVT-0000003613,USER-0000161,CONTENT-001914,pause,3410,0.569379839601969,False,False,0,Recommendation,2025-11-12 21:13:26.715540
EVT-0000003614,USER-0000739,CONTENT-000872,stop,5931,0.7552297710577541,False,False,0,Recommendation,2025-11-12 21:13:33.715540
EVT-0000003615,USER-0001869,CONTENT-000699,pause,6926,0.4210999556704602,False,False,0,Browse,2025-11-12 21:13:40.715540
EVT-0000003616,USER-0003229,CONTENT-001626,complete,6645,0.8060498305199576,False,False,0,Recommendation,2025-11-12 21:13:47.715540
EVT-0000003617,USER-0003495,CONTENT-001654,stop,1137,0.2415342934832177,False,False,0,Recommendation,2025-11-12 21:13:54.715540
EVT-0000003618,USER-0001880,CONTENT-001981,complete,5448,0.8755269704559268,False,False,0,Search,2025-11-12 21:14:01.715540
EVT-0000003619,USER-0004371,CONTENT-000935,complete,1132,0.970192879623829,False,False,0,Watchlist,2025-11-12 21:14:08.715540
EVT-0000003620,USER-0003929,CONTENT-001596,complete,6272,0.807474524972624,False,False,0,Browse,2025-11-12 21:14:15.715540
EVT-0000003621,USER-0003819,CONTENT-001867,play,2487,0.30771087068337766,False,False,0,Browse,2025-11-12 21:14:22.715540
EVT-0000003622,USER-0004934,CONTENT-001181,skip,19,0.042813630821264194,True,False,0,Search,2025-11-12 21:14:29.715540
EVT-0000003623,USER-0003751,CONTENT-000262,play,5551,0.1426962494084795,False,False,0,Search,2025-11-12 21:14:36.715540
EVT-0000003624,USER-0001324,CONTENT-000952,dismiss,212,0.41783958720447806,False,True,0,Recommendation,2025-11-12 21:14:43.715540
EVT-0000003625,USER-0002595,CONTENT-000651,play,4485,0.8097891642128564,False,False,0,Recommendation,2025-11-12 21:14:50.715540
EVT-0000003626,USER-0002201,CONTENT-000721,stop,4807,0.6583421329681426,False,False,0,Recommendation,2025-11-12 21:14:57.715540
EVT-0000003627,USER-0000118,CONTENT-001362,complete,3687,0.8480963451325173,False,False,0,Recommendation,2025-11-12 21:15:04.715540
EVT-0000003628,USER-0001570,CONTENT-001121,skip,127,0.1336791504926527,True,False,0,Search,2025-11-12 21:15:11.715540
EVT-0000003629,USER-0004321,CONTENT-001582,play,7125,0.2761470271327873,False,False,0,Search,2025-11-12 21:15:18.715540
EVT-0000003630,USER-0000516,CONTENT-000241,play,6520,0.11339932611042097,False,False,0,Continue watching,2025-11-12 21:15:25.715540
EVT-0000003631,USER-0000275,CONTENT-001554,complete,6490,0.9958890548950986,False,False,0,Recommendation,2025-11-12 21:15:32.715540
EVT-0000003632,USER-0002239,CONTENT-001566,complete,6652,0.793875018885061,False,False,0,Browse,2025-11-12 21:15:39.715540
EVT-0000003633,USER-0001006,CONTENT-000066,skip,206,0.04249749264249276,True,False,0,Search,2025-11-12 21:15:46.715540
EVT-0000003634,USER-0001516,CONTENT-001859,stop,204,0.89580648579761,False,False,0,Search,2025-11-12 21:15:53.715540
EVT-0000003635,USER-0000707,CONTENT-000866,skip,30,0.15706594611755048,True,False,0,Browse,2025-11-12 21:16:00.715540
EVT-0000003636,USER-0001852,CONTENT-000091,play,1374,0.47626406130731036,False,False,0,Search,2025-11-12 21:16:07.715540
EVT-0000003637,USER-0000931,CONTENT-000996,stop,3474,0.24727741991754018,False,False,0,Recommendation,2025-11-12 21:16:14.715540
EVT-0000003638,USER-0001030,CONTENT-001436,dismiss,287,0.6650337932382472,False,True,0,Watchlist,2025-11-12 21:16:21.715540
EVT-0000003639,USER-0002028,CONTENT-000089,skip,271,0.16956176545680768,True,False,0,Recommendation,2025-11-12 21:16:28.715540
EVT-0000003640,USER-0004879,CONTENT-000797,pause,3131,0.15097125365771716,False,False,0,Browse,2025-11-12 21:16:35.715540
EVT-0000003641,USER-0003214,CONTENT-000239,play,5417,0.7280012979636766,False,False,0,Recommendation,2025-11-12 21:16:42.715540
EVT-0000003642,USER-0004207,CONTENT-000500,pause,3815,0.7768587543962625,False,False,0,Browse,2025-11-12 21:16:49.715540
EVT-0000003643,USER-0003073,CONTENT-001943,play,6675,0.37344479535648545,False,False,0,Browse,2025-11-12 21:16:56.715540
EVT-0000003644,USER-0003727,CONTENT-000468,rate,291,0.2903516454716481,False,False,1,Search,2025-11-12 21:17:03.715540
EVT-0000003645,USER-0004329,CONTENT-000342,play,6574,0.8908380977608793,False,False,0,Watchlist,2025-11-12 21:17:10.715540
EVT-0000003646,USER-0004761,CONTENT-000613,play,5796,0.7921315704980347,False,False,0,Recommendation,2025-11-12 21:17:17.715540
EVT-0000003647,USER-0002231,CONTENT-001680,pause,5590,0.5719412474667437,False,False,0,Watchlist,2025-11-12 21:17:24.715540
EVT-0000003648,USER-0000375,CONTENT-000010,skip,238,0.27909275326633726,True,False,0,Recommendation,2025-11-12 21:17:31.715540
EVT-0000003649,USER-0002660,CONTENT-001786,pause,1391,0.8993883099786153,False,False,0,Search,2025-11-12 21:17:38.715540
EVT-0000003650,USER-0001856,CONTENT-001647,play,6616,0.7211363434934457,False,False,0,Browse,2025-11-12 21:17:45.715540
EVT-0000003651,USER-0004714,CONTENT-000116,pause,4993,0.8296413343146127,False,False,0,Recommendation,2025-11-12 21:17:52.715540
EVT-0000003652,USER-0001673,CONTENT-001565,stop,6747,0.7510078779972045,False,False,0,Browse,2025-11-12 21:17:59.715540
EVT-0000003653,USER-0000382,CONTENT-001355,skip,102,0.24797357663971248,True,False,0,Search,2025-11-12 21:18:06.715540
EVT-0000003654,USER-0000195,CONTENT-000637,stop,2944,0.5213874452471491,False,False,0,Search,2025-11-12 21:18:13.715540
EVT-0000003655,USER-0001509,CONTENT-000127,stop,2888,0.7727599241697775,False,False,0,Browse,2025-11-12 21:18:20.715540
EVT-0000003656,USER-0003288,CONTENT-000614,complete,4652,0.9380109924838947,False,False,0,Recommendation,2025-11-12 21:18:27.715540
EVT-0000003657,USER-0004312,CONTENT-000584,dismiss,133,0.7695988676998416,False,True,0,Recommendation,2025-11-12 21:18:34.715540
EVT-0000003658,USER-0003109,CONTENT-000080,stop,4976,0.5267087311751827,False,False,0,Search,2025-11-12 21:18:41.715540
EVT-0000003659,USER-0000282,CONTENT-000226,play,154,0.37119854277311737,False,False,0,Browse,2025-11-12 21:18:48.715540
