@timestamp,event_id,event_type,attack_type,source_network,source_ip,source_global_title,target_imsi_hash,blocked,severity,interface,attack_description
2025-11-11 06:18:16.938152,sec-0000473,Rate_Limit_Exceeded,DoS_Attack,roaming-partner-02,49.164.201.88,+2503463011599,imsi-380236,True,critical,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 06:21:16.938152,sec-0000474,Rogue_Network,DoS_Attack,international-roam,29.94.211.102,+28993580671,imsi-353796,True,critical,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 06:24:16.938152,sec-0000475,SS7_Attack,Fraud_Attempt,roaming-partner-02,27.66.50.195,+7209317751408,imsi-242678,True,critical,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 06:27:16.938152,sec-0000476,SS7_Attack,Location_Tracking,domestic-mvno,25.109.60.114,+9783658719176,imsi-936580,False,high,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 06:30:16.938152,sec-0000477,Rogue_Network,DoS_Attack,international-roam,107.144.93.230,+2749898486583,imsi-607109,True,high,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 06:33:16.938152,sec-0000478,Diameter_Attack,IMSI_Catching,roaming-partner-02,59.43.240.130,+1014225836538,imsi-551925,True,low,S1-MME,Rate limit exceeded for location update requests from single source network
2025-11-11 06:36:16.938152,sec-0000479,Rogue_Network,IMSI_Catching,international-roam,60.91.169.231,+4192964707749,imsi-627826,True,medium,S6a,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 06:39:16.938152,sec-0000480,SS7_Attack,Location_Tracking,international-roam,131.130.160.157,+936368371239,imsi-515759,True,low,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 06:42:16.938152,sec-0000481,Rogue_Network,SMS_Interception,international-roam,184.139.197.119,+2729319764110,imsi-410836,True,medium,S1-MME,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 06:45:16.938152,sec-0000482,Diameter_Attack,Scanning,domestic-mvno,145.148.160.189,+2731585967775,imsi-968812,True,high,S6a,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 06:48:16.938152,sec-0000483,Rogue_Network,DoS_Attack,roaming-partner-01,102.152.160.247,+7068169642302,imsi-133171,False,high,S1-MME,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 06:51:16.938152,sec-0000484,Rogue_Network,Fraud_Attempt,roaming-partner-02,107.214.80.196,+4687604436304,imsi-676857,True,high,S1-MME,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 06:54:16.938152,sec-0000485,Malformed_Message,Fraud_Attempt,international-roam,117.88.145.172,+874151001798,imsi-488431,True,medium,Diameter,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 06:57:16.938152,sec-0000486,Diameter_Attack,SMS_Interception,unknown-network,166.153.141.205,+5364760152950,imsi-631129,True,high,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 07:00:16.938152,sec-0000487,Diameter_Attack,DoS_Attack,domestic-mvno,61.84.100.224,+1871595076847,imsi-801077,True,low,S1-MME,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 07:03:16.938152,sec-0000488,SS7_Attack,Fraud_Attempt,unknown-network,199.175.206.42,+5322222963430,imsi-653814,True,medium,S1-MME,Rate limit exceeded for location update requests from single source network
2025-11-11 07:06:16.938152,sec-0000489,Rogue_Network,SMS_Interception,international-roam,87.123.69.178,+3221522673930,imsi-798269,True,medium,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 07:09:16.938152,sec-0000490,Rogue_Network,Fraud_Attempt,roaming-partner-01,125.137.82.5,+6181656852273,imsi-704381,True,low,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 07:12:16.938152,sec-0000491,Rogue_Network,SMS_Interception,international-roam,177.102.60.150,+2441927182749,imsi-985536,False,high,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 07:15:16.938152,sec-0000492,SS7_Attack,IMSI_Catching,roaming-partner-02,180.65.250.103,+3121254351782,imsi-360930,True,medium,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 07:18:16.938152,sec-0000493,Rogue_Network,Scanning,roaming-partner-01,114.168.184.101,+4727922052282,imsi-790898,False,critical,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 07:21:16.938152,sec-0000494,Diameter_Attack,Location_Tracking,international-roam,192.127.203.93,+5081856042686,imsi-987807,True,medium,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 07:24:16.938152,sec-0000495,Malformed_Message,Scanning,roaming-partner-01,187.230.32.244,+1642237617824,imsi-312957,True,medium,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 07:27:16.938152,sec-0000496,Diameter_Attack,Location_Tracking,domestic-mvno,148.186.228.102,+1829891869129,imsi-658111,False,critical,S6a,Rate limit exceeded for location update requests from single source network
2025-11-11 07:30:16.938152,sec-0000497,Rate_Limit_Exceeded,Fraud_Attempt,domestic-mvno,196.169.27.99,+7895645314917,imsi-426210,True,medium,S1-MME,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 07:33:16.938152,sec-0000498,Malformed_Message,Fraud_Attempt,roaming-partner-02,106.26.136.105,+9544688175164,imsi-573562,True,low,SS7,Rate limit exceeded for location update requests from single source network
2025-11-11 07:36:16.938152,sec-0000499,Diameter_Attack,Location_Tracking,roaming-partner-02,105.104.131.169,+1966571386973,imsi-582408,True,high,Diameter,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 07:39:16.938152,sec-0000500,Rogue_Network,DoS_Attack,international-roam,105.148.176.139,+7274959879355,imsi-601007,True,critical,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 07:42:16.938152,sec-0000501,Malformed_Message,IMSI_Catching,roaming-partner-02,154.66.86.28,+5114122111780,imsi-148756,True,medium,S1-MME,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 07:45:16.938152,sec-0000502,Diameter_Attack,Location_Tracking,unknown-network,39.46.32.185,+4012239199193,imsi-597767,True,medium,S1-MME,Rate limit exceeded for location update requests from single source network
2025-11-11 07:48:16.938152,sec-0000503,Diameter_Attack,IMSI_Catching,roaming-partner-02,154.96.85.180,+4764771377758,imsi-519867,True,medium,S6a,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 07:51:16.938152,sec-0000504,Rogue_Network,DoS_Attack,domestic-mvno,75.20.158.107,+2878017482116,imsi-580883,True,medium,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 07:54:16.938152,sec-0000505,Rogue_Network,Fraud_Attempt,roaming-partner-01,81.37.149.144,+2834925309973,imsi-830542,True,medium,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 07:57:16.938152,sec-0000506,Malformed_Message,Location_Tracking,roaming-partner-01,23.202.209.177,+871492399209,imsi-429189,True,medium,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 08:00:16.938152,sec-0000507,Rogue_Network,Fraud_Attempt,roaming-partner-01,40.150.212.193,+9531040947500,imsi-514885,False,critical,S6a,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 08:03:16.938152,sec-0000508,Rogue_Network,Location_Tracking,unknown-network,10.246.20.222,+9621103982007,imsi-774825,True,medium,Diameter,Rate limit exceeded for location update requests from single source network
2025-11-11 08:06:16.938152,sec-0000509,Malformed_Message,Fraud_Attempt,roaming-partner-01,15.120.116.102,+1933693043561,imsi-647371,True,high,SS7,Rate limit exceeded for location update requests from single source network
2025-11-11 08:09:16.938152,sec-0000510,Diameter_Attack,DoS_Attack,roaming-partner-01,179.154.171.116,+1434692519333,imsi-820163,False,medium,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 08:12:16.938152,sec-0000511,SS7_Attack,Fraud_Attempt,international-roam,128.254.161.240,+6385834900530,imsi-936411,True,medium,S6a,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 08:15:16.938152,sec-0000512,SS7_Attack,DoS_Attack,international-roam,68.140.179.233,+911434547002,imsi-701271,True,low,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 08:18:16.938152,sec-0000513,SS7_Attack,Location_Tracking,roaming-partner-02,167.21.240.212,+8883902156673,imsi-118529,True,medium,S6a,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 08:21:16.938152,sec-0000514,SS7_Attack,DoS_Attack,domestic-mvno,160.252.17.97,+7704501739888,imsi-322104,True,high,Diameter,Rate limit exceeded for location update requests from single source network
2025-11-11 08:24:16.938152,sec-0000515,Malformed_Message,Location_Tracking,roaming-partner-02,196.199.197.164,+1637335681500,imsi-821110,True,high,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 08:27:16.938152,sec-0000516,Rogue_Network,Fraud_Attempt,international-roam,142.56.206.225,+9692642244126,imsi-173521,True,medium,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 08:30:16.938152,sec-0000517,SS7_Attack,SMS_Interception,domestic-mvno,19.14.226.58,+9062519303522,imsi-607070,True,medium,S1-MME,Rate limit exceeded for location update requests from single source network
2025-11-11 08:33:16.938152,sec-0000518,Malformed_Message,Location_Tracking,roaming-partner-01,121.12.152.116,+9275600290535,imsi-768362,True,low,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 08:36:16.938152,sec-0000519,Rate_Limit_Exceeded,DoS_Attack,roaming-partner-02,71.183.88.69,+5828322187747,imsi-863527,True,low,S6a,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 08:39:16.938152,sec-0000520,Diameter_Attack,Fraud_Attempt,international-roam,18.13.19.96,+4439058532068,imsi-984884,True,medium,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 08:42:16.938152,sec-0000521,Rogue_Network,Location_Tracking,domestic-mvno,13.93.152.9,+4051103684623,imsi-790831,True,high,S6a,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 08:45:16.938152,sec-0000522,Rate_Limit_Exceeded,DoS_Attack,roaming-partner-02,95.187.192.215,+443885813205,imsi-451686,True,high,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 08:48:16.938152,sec-0000523,Rate_Limit_Exceeded,Fraud_Attempt,roaming-partner-02,105.178.51.210,+6692549379336,imsi-253260,True,medium,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 08:51:16.938152,sec-0000524,Rogue_Network,Fraud_Attempt,roaming-partner-02,111.168.145.68,+3471253244115,imsi-596516,True,high,Diameter,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 08:54:16.938152,sec-0000525,Rogue_Network,IMSI_Catching,unknown-network,135.78.134.30,+2582904857126,imsi-679285,True,medium,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 08:57:16.938152,sec-0000526,Rate_Limit_Exceeded,Fraud_Attempt,roaming-partner-01,44.127.30.188,+2353270495494,imsi-768859,False,low,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 09:00:16.938152,sec-0000527,Malformed_Message,Location_Tracking,domestic-mvno,113.199.165.227,+668709374632,imsi-485423,True,low,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 09:03:16.938152,sec-0000528,SS7_Attack,IMSI_Catching,international-roam,65.69.72.231,+1313827751532,imsi-900676,False,high,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 09:06:16.938152,sec-0000529,Rate_Limit_Exceeded,Scanning,roaming-partner-02,84.28.207.29,+1677508922761,imsi-996766,True,high,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 09:09:16.938152,sec-0000530,Rogue_Network,SMS_Interception,international-roam,108.3.164.79,+3214342184059,imsi-356128,True,high,SS7,Rate limit exceeded for location update requests from single source network
2025-11-11 09:12:16.938152,sec-0000531,Diameter_Attack,Fraud_Attempt,international-roam,151.77.166.222,+6156236458057,imsi-308295,True,medium,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 09:15:16.938152,sec-0000532,SS7_Attack,IMSI_Catching,roaming-partner-02,150.98.74.107,+5906641059779,imsi-695209,True,medium,S1-MME,Rate limit exceeded for location update requests from single source network
2025-11-11 09:18:16.938152,sec-0000533,Diameter_Attack,Location_Tracking,domestic-mvno,16.48.20.46,+9506529073726,imsi-980880,True,medium,Diameter,Rate limit exceeded for location update requests from single source network
2025-11-11 09:21:16.938152,sec-0000534,Malformed_Message,SMS_Interception,international-roam,117.99.65.41,+8282096275580,imsi-473974,False,low,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 09:24:16.938152,sec-0000535,Diameter_Attack,IMSI_Catching,roaming-partner-01,188.112.142.127,+8795516131710,imsi-758180,True,medium,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 09:27:16.938152,sec-0000536,Rogue_Network,SMS_Interception,domestic-mvno,55.131.3.42,+7522412445534,imsi-585595,True,critical,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 09:30:16.938152,sec-0000537,SS7_Attack,SMS_Interception,international-roam,81.168.96.177,+6069797984547,imsi-790562,True,low,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 09:33:16.938152,sec-0000538,SS7_Attack,IMSI_Catching,unknown-network,18.224.145.15,+6029971691544,imsi-727130,True,low,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 09:36:16.938152,sec-0000539,SS7_Attack,DoS_Attack,roaming-partner-01,139.62.75.165,+4702520457413,imsi-335613,True,low,SS7,Rate limit exceeded for location update requests from single source network
2025-11-11 09:39:16.938152,sec-0000540,Rate_Limit_Exceeded,SMS_Interception,international-roam,197.67.92.21,+5572652342091,imsi-426244,False,medium,S6a,Rate limit exceeded for location update requests from single source network
2025-11-11 09:42:16.938152,sec-0000541,SS7_Attack,DoS_Attack,domestic-mvno,171.209.134.39,+2822245689827,imsi-108018,True,low,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 09:45:16.938152,sec-0000542,Rogue_Network,SMS_Interception,roaming-partner-02,186.141.60.41,+6449061966778,imsi-631900,True,high,S1-MME,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 09:48:16.938152,sec-0000543,Diameter_Attack,IMSI_Catching,international-roam,183.22.36.56,+1235669907448,imsi-725254,True,medium,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 09:51:16.938152,sec-0000544,SS7_Attack,SMS_Interception,roaming-partner-02,15.192.81.231,+2014596832818,imsi-509455,True,medium,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 09:54:16.938152,sec-0000545,SS7_Attack,Location_Tracking,domestic-mvno,138.168.40.9,+8343715522184,imsi-830476,True,high,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 09:57:16.938152,sec-0000546,Malformed_Message,IMSI_Catching,international-roam,28.203.231.159,+5573476597610,imsi-194899,True,low,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 10:00:16.938152,sec-0000547,SS7_Attack,Fraud_Attempt,roaming-partner-02,166.208.107.5,+961623551720,imsi-607215,True,medium,S1-MME,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 10:03:16.938152,sec-0000548,Diameter_Attack,Scanning,roaming-partner-02,172.30.133.50,+7936805023107,imsi-971337,True,high,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 10:06:16.938152,sec-0000549,Rate_Limit_Exceeded,Scanning,international-roam,38.54.135.183,+4303557167778,imsi-801430,True,medium,SS7,Rate limit exceeded for location update requests from single source network
2025-11-11 10:09:16.938152,sec-0000550,Diameter_Attack,IMSI_Catching,roaming-partner-02,29.159.72.166,+9489071935055,imsi-712634,True,high,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 10:12:16.938152,sec-0000551,Diameter_Attack,IMSI_Catching,unknown-network,82.196.109.248,+7016188655033,imsi-911937,True,medium,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 10:15:16.938152,sec-0000552,Diameter_Attack,Fraud_Attempt,roaming-partner-02,108.126.110.14,+6815543501868,imsi-761515,True,medium,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 10:18:16.938152,sec-0000553,Rogue_Network,Fraud_Attempt,unknown-network,77.10.188.237,+1234479196620,imsi-771701,True,critical,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 10:21:16.938152,sec-0000554,Rate_Limit_Exceeded,IMSI_Catching,domestic-mvno,98.241.51.218,+6087940738844,imsi-570349,True,medium,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 10:24:16.938152,sec-0000555,Rate_Limit_Exceeded,Location_Tracking,international-roam,72.192.72.154,+3459101758910,imsi-191453,True,low,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 10:27:16.938152,sec-0000556,Diameter_Attack,Location_Tracking,international-roam,67.133.52.168,+7721815912228,imsi-117379,False,medium,S1-MME,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 10:30:16.938152,sec-0000557,Malformed_Message,Scanning,roaming-partner-01,130.186.137.50,+5472827875323,imsi-607598,True,high,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 10:33:16.938152,sec-0000558,Diameter_Attack,IMSI_Catching,unknown-network,187.127.209.57,+6148665839045,imsi-662705,True,medium,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 10:36:16.938152,sec-0000559,SS7_Attack,IMSI_Catching,roaming-partner-01,152.93.185.81,+3841408104176,imsi-368363,False,high,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 10:39:16.938152,sec-0000560,Rate_Limit_Exceeded,SMS_Interception,international-roam,73.31.187.215,+5822418135020,imsi-365374,True,high,S1-MME,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 10:42:16.938152,sec-0000561,SS7_Attack,Fraud_Attempt,international-roam,118.157.223.191,+8526022815392,imsi-406189,True,medium,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 10:45:16.938152,sec-0000562,Malformed_Message,Location_Tracking,roaming-partner-01,90.232.43.162,+1846134863915,imsi-233757,True,medium,S1-MME,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 10:48:16.938152,sec-0000563,SS7_Attack,IMSI_Catching,roaming-partner-01,15.247.32.20,+7566132013337,imsi-784951,True,high,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 10:51:16.938152,sec-0000564,Diameter_Attack,Location_Tracking,unknown-network,105.127.153.187,+8516815004361,imsi-338424,True,medium,S1-MME,Rate limit exceeded for location update requests from single source network
2025-11-11 10:54:16.938152,sec-0000565,Diameter_Attack,DoS_Attack,roaming-partner-02,182.146.253.121,+6552064473324,imsi-891466,True,medium,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 10:57:16.938152,sec-0000566,Malformed_Message,Fraud_Attempt,unknown-network,158.42.122.87,+914587116698,imsi-964947,True,medium,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 11:00:16.938152,sec-0000567,Rate_Limit_Exceeded,IMSI_Catching,domestic-mvno,188.145.129.134,+1887599522290,imsi-301719,True,high,S1-MME,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 11:03:16.938152,sec-0000568,Rate_Limit_Exceeded,DoS_Attack,roaming-partner-02,53.15.136.152,+3081884818549,imsi-836743,True,medium,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 11:06:16.938152,sec-0000569,SS7_Attack,SMS_Interception,roaming-partner-01,96.36.173.201,+2103220424022,imsi-497420,True,critical,S6a,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 11:09:16.938152,sec-0000570,Rate_Limit_Exceeded,DoS_Attack,domestic-mvno,196.162.252.119,+8851936632846,imsi-557867,False,medium,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 11:12:16.938152,sec-0000571,Diameter_Attack,Scanning,domestic-mvno,35.143.7.99,+9802485223084,imsi-854485,True,medium,S1-MME,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 11:15:16.938152,sec-0000572,SS7_Attack,DoS_Attack,roaming-partner-01,55.29.91.222,+6151051335344,imsi-393482,True,medium,S1-MME,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 11:18:16.938152,sec-0000573,SS7_Attack,SMS_Interception,domestic-mvno,81.56.181.157,+4301077844215,imsi-667257,True,medium,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 11:21:16.938152,sec-0000574,SS7_Attack,DoS_Attack,roaming-partner-01,149.2.83.230,+5257963012820,imsi-958505,True,critical,S1-MME,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 11:24:16.938152,sec-0000575,Malformed_Message,SMS_Interception,roaming-partner-01,22.126.67.221,+6136649515921,imsi-315823,True,medium,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 11:27:16.938152,sec-0000576,Malformed_Message,IMSI_Catching,roaming-partner-01,100.151.211.52,+2853848600000,imsi-321070,True,high,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 11:30:16.938152,sec-0000577,Rate_Limit_Exceeded,Location_Tracking,international-roam,30.184.192.13,+7753345545836,imsi-447889,True,medium,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 11:33:16.938152,sec-0000578,SS7_Attack,IMSI_Catching,unknown-network,93.163.119.99,+3363072687578,imsi-449784,True,medium,S6a,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 11:36:16.938152,sec-0000579,SS7_Attack,DoS_Attack,domestic-mvno,107.45.223.205,+5352289042980,imsi-444724,True,medium,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 11:39:16.938152,sec-0000580,SS7_Attack,IMSI_Catching,unknown-network,134.230.96.249,+6947315492350,imsi-703350,True,low,S6a,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 11:42:16.938152,sec-0000581,SS7_Attack,SMS_Interception,unknown-network,75.17.106.42,+4673006277576,imsi-343848,True,medium,S1-MME,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 11:45:16.938152,sec-0000582,Diameter_Attack,IMSI_Catching,domestic-mvno,91.54.114.176,+9696568517395,imsi-414300,True,low,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 11:48:16.938152,sec-0000583,SS7_Attack,SMS_Interception,roaming-partner-01,59.124.138.20,+9281267286841,imsi-630742,True,medium,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 11:51:16.938152,sec-0000584,Malformed_Message,IMSI_Catching,roaming-partner-02,18.184.11.241,+6567218351943,imsi-661503,True,high,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 11:54:16.938152,sec-0000585,Rogue_Network,IMSI_Catching,unknown-network,58.115.164.104,+8912636079355,imsi-398357,True,medium,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 11:57:16.938152,sec-0000586,Rate_Limit_Exceeded,Location_Tracking,domestic-mvno,129.223.1.84,+2103876167592,imsi-105401,True,high,S1-MME,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 12:00:16.938152,sec-0000587,SS7_Attack,IMSI_Catching,international-roam,148.181.233.192,+8876599642467,imsi-417344,False,high,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 12:03:16.938152,sec-0000588,SS7_Attack,SMS_Interception,international-roam,68.230.246.113,+6789749330316,imsi-505962,False,low,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-11 12:06:16.938152,sec-0000589,Diameter_Attack,SMS_Interception,roaming-partner-02,167.157.118.118,+4918033185506,imsi-533435,True,high,S6a,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 12:09:16.938152,sec-0000590,Diameter_Attack,IMSI_Catching,roaming-partner-02,52.193.61.18,+9205514613363,imsi-943323,True,critical,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 12:12:16.938152,sec-0000591,Rate_Limit_Exceeded,IMSI_Catching,domestic-mvno,198.110.196.215,+9428541571072,imsi-697479,False,medium,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 12:15:16.938152,sec-0000592,Rogue_Network,IMSI_Catching,unknown-network,65.3.197.94,+1225166990024,imsi-535342,True,low,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 12:18:16.938152,sec-0000593,Diameter_Attack,SMS_Interception,domestic-mvno,30.222.146.240,+5144711877350,imsi-724077,False,medium,Diameter,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-11 12:21:16.938152,sec-0000594,SS7_Attack,Fraud_Attempt,roaming-partner-01,66.112.200.198,+6994391684114,imsi-914653,True,low,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 12:24:16.938152,sec-0000595,SS7_Attack,Scanning,roaming-partner-01,152.131.183.153,+9167175912023,imsi-458254,True,medium,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 12:27:16.938152,sec-0000596,Malformed_Message,Fraud_Attempt,roaming-partner-02,143.116.12.244,+1652933327570,imsi-216621,True,low,S1-MME,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 12:30:16.938152,sec-0000597,SS7_Attack,Fraud_Attempt,international-roam,71.155.110.196,+99874420094,imsi-920497,True,medium,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 12:33:16.938152,sec-0000598,SS7_Attack,SMS_Interception,unknown-network,71.105.73.146,+2725279909700,imsi-532868,True,low,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 12:36:16.938152,sec-0000599,Diameter_Attack,IMSI_Catching,roaming-partner-02,38.76.150.184,+6652531827362,imsi-832155,False,low,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-11 12:39:16.938152,sec-0000600,Malformed_Message,IMSI_Catching,unknown-network,161.181.50.167,+3596230145858,imsi-484745,True,medium,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-11 12:42:16.938152,sec-0000601,Diameter_Attack,DoS_Attack,roaming-partner-01,120.16.71.118,+7348850637929,imsi-221444,False,high,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-11 12:45:16.938152,sec-0000602,Rate_Limit_Exceeded,IMSI_Catching,international-roam,186.212.67.101,+5474630383020,imsi-360804,True,high,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-11 12:48:16.938152,sec-0000603,Rate_Limit_Exceeded,Location_Tracking,unknown-network,136.10.152.107,+8833549530431,imsi-335297,True,medium,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-11 12:51:16.938152,sec-0000604,SS7_Attack,Location_Tracking,roaming-partner-01,105.93.243.203,+13322917141,imsi-986627,True,low,SS7,Rate limit exceeded for location update requests from single source network
2025-11-11 12:54:16.938152,sec-0000605,SS7_Attack,Fraud_Attempt,domestic-mvno,118.100.88.141,+6195326823172,imsi-186928,True,critical,SS7,Rate limit exceeded for location update requests from single source network
2025-11-11 12:57:16.938152,sec-0000606,Rate_Limit_Exceeded,SMS_Interception,roaming-partner-02,144.97.232.21,+6474988386666,imsi-403415,True,critical,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
