@timestamp,session_id,imsi_hash,mme_host,cell_id,tracking_area_code,session_type,apn,qci,session_duration_seconds,data_volume_mb,session_result,customer_segment
2025-11-11 16:28:31.952802,sess-0000002193,imsi-326361,mme-so-28,cell-00381,tac-0005,data,internet,8,638,85.95395261676224,normal_release,seg-05
2025-11-11 16:29:06.952802,sess-0000002194,imsi-826294,mme-no-47,cell-00428,tac-0036,data,internet,5,15699,9.861552810476942,normal_release,seg-01
2025-11-11 16:29:41.952802,sess-0000002195,imsi-147492,mme-no-33,cell-00364,tac-0091,voice,internet,7,215,2.7152483617786944,normal_release,seg-08
2025-11-11 16:30:16.952802,sess-0000002196,imsi-773969,mme-so-10,cell-00138,tac-0082,voice,mms,8,283,41.399742754632975,normal_release,seg-02
2025-11-11 16:30:51.952802,sess-0000002197,imsi-558890,mme-no-49,cell-00040,tac-0072,sms,internet,7,55,2.015361957881147,normal_release,seg-10
2025-11-11 16:31:26.952802,sess-0000002198,imsi-993731,mme-no-25,cell-00123,tac-0050,voice,internet,6,112,7.6786772663451295,normal_release,seg-09
2025-11-11 16:32:01.952802,sess-0000002199,imsi-941288,mme-so-35,cell-00350,tac-0030,data,ims,6,40,8.158428924527202,normal_release,seg-02
2025-11-11 16:32:36.952802,sess-0000002200,imsi-806717,mme-so-03,cell-00032,tac-0038,data,ims,9,230,13.736934928725999,normal_release,seg-05
2025-11-11 16:33:11.952802,sess-0000002201,imsi-964049,mme-ce-41,cell-00124,tac-0002,voice,internet,8,531,352.5842915830448,normal_release,seg-03
2025-11-11 16:33:46.952802,sess-0000002202,imsi-553869,mme-ce-44,cell-00334,tac-0098,data,internet,7,65,18.327896471681203,normal_release,seg-02
2025-11-11 16:34:21.952802,sess-0000002203,imsi-204751,mme-ce-24,cell-00329,tac-0034,data,internet,5,24,7.762719517930532,normal_release,seg-10
2025-11-11 16:34:56.952802,sess-0000002204,imsi-472700,mme-no-31,cell-00070,tac-0070,data,internet,7,916,3.2312066659668575,normal_release,seg-08
2025-11-11 16:35:31.952802,sess-0000002205,imsi-505960,mme-so-50,cell-00347,tac-0040,mms,wap,9,61,46.575325840922766,normal_release,seg-09
2025-11-11 16:36:06.952802,sess-0000002206,imsi-124148,mme-no-01,cell-00323,tac-0090,sms,internet,7,1286,12.952790731053751,normal_release,seg-08
2025-11-11 16:36:41.952802,sess-0000002207,imsi-725060,mme-so-10,cell-00059,tac-0010,data,internet,7,1190,5.0970771618381105,normal_release,seg-03
2025-11-11 16:37:16.952802,sess-0000002208,imsi-520630,mme-no-13,cell-00095,tac-0054,voice,internet,6,272,0.3347922468865012,handoff_drop,seg-04
2025-11-11 16:37:51.952802,sess-0000002209,imsi-118992,mme-so-36,cell-00183,tac-0029,data,mms,5,22,1610.761418594553,normal_release,seg-08
2025-11-11 16:38:26.952802,sess-0000002210,imsi-909979,mme-so-05,cell-00298,tac-0039,voice,internet,8,253,4.422644316941902,normal_release,seg-07
2025-11-11 16:39:01.952802,sess-0000002211,imsi-737209,mme-no-33,cell-00161,tac-0061,data,ims,7,40,10.416680947294417,normal_release,seg-02
2025-11-11 16:39:36.952802,sess-0000002212,imsi-728018,mme-no-06,cell-00362,tac-0094,data,mms,6,113,2.051270433820677,normal_release,seg-07
2025-11-11 16:40:11.952802,sess-0000002213,imsi-868663,mme-so-18,cell-00499,tac-0005,data,internet,7,409,1.2503965398766848,normal_release,seg-08
2025-11-11 16:40:46.952802,sess-0000002214,imsi-123990,mme-so-10,cell-00420,tac-0030,voice,wap,5,13,30.83086374245074,normal_release,seg-02
2025-11-11 16:41:21.952802,sess-0000002215,imsi-751521,mme-so-32,cell-00100,tac-0014,data,internet,8,119,2.192046240732121,normal_release,seg-02
2025-11-11 16:41:56.952802,sess-0000002216,imsi-442823,mme-no-16,cell-00269,tac-0097,voice,internet,5,402,358.0109366609285,normal_release,seg-04
2025-11-11 16:42:31.952802,sess-0000002217,imsi-186548,mme-no-38,cell-00331,tac-0049,data,internet,6,1267,15.089840530921949,abnormal_release,seg-05
2025-11-11 16:43:06.952802,sess-0000002218,imsi-479131,mme-so-35,cell-00249,tac-0076,data,internet,8,465,2.528697387655422,normal_release,seg-05
2025-11-11 16:43:41.952802,sess-0000002219,imsi-972529,mme-so-02,cell-00400,tac-0053,data,internet,9,619,5.314888437944338,normal_release,seg-03
2025-11-11 16:44:16.952802,sess-0000002220,imsi-118399,mme-no-13,cell-00372,tac-0099,ims,mms,7,197,1.8178156566071673,normal_release,seg-04
2025-11-11 16:44:51.952802,sess-0000002221,imsi-284164,mme-no-40,cell-00053,tac-0030,data,internet,6,556,6.04566426433359,normal_release,seg-01
2025-11-11 16:45:26.952802,sess-0000002222,imsi-139147,mme-no-40,cell-00372,tac-0082,data,internet,8,14076,7.5583675805794375,timeout,seg-06
2025-11-11 16:46:01.952802,sess-0000002223,imsi-701434,mme-no-15,cell-00108,tac-0032,data,ims,5,63,1.6872290449740814,normal_release,seg-08
2025-11-11 16:46:36.952802,sess-0000002224,imsi-805118,mme-no-13,cell-00490,tac-0077,data,wap,9,445,1.079337063174716,normal_release,seg-02
2025-11-11 16:47:11.952802,sess-0000002225,imsi-756329,mme-no-04,cell-00343,tac-0083,data,internet,7,206,6.681173730105233,normal_release,seg-10
2025-11-11 16:47:46.952802,sess-0000002226,imsi-450518,mme-no-08,cell-00197,tac-0097,data,internet,5,4125,11.607245295824253,timeout,seg-02
2025-11-11 16:48:21.952802,sess-0000002227,imsi-719748,mme-so-18,cell-00448,tac-0045,data,ims,5,639,7.619223829104225,normal_release,seg-06
2025-11-11 16:48:56.952802,sess-0000002228,imsi-296379,mme-no-38,cell-00239,tac-0017,data,mms,9,79,9.300224964029598,timeout,seg-09
2025-11-11 16:49:31.952802,sess-0000002229,imsi-966955,mme-so-50,cell-00120,tac-0059,voice,internet,9,163,16.518688291464557,normal_release,seg-09
2025-11-11 16:50:06.952802,sess-0000002230,imsi-602406,mme-ce-44,cell-00484,tac-0011,data,internet,9,100,0.21190865755559063,normal_release,seg-07
2025-11-11 16:50:41.952802,sess-0000002231,imsi-961690,mme-no-39,cell-00391,tac-0038,data,internet,7,195,2.53698840640566,normal_release,seg-07
2025-11-11 16:51:16.952802,sess-0000002232,imsi-375188,mme-so-23,cell-00296,tac-0006,data,internet,5,219,0.9882006240415904,normal_release,seg-04
2025-11-11 16:51:51.952802,sess-0000002233,imsi-142848,mme-no-01,cell-00250,tac-0043,data,ims,9,625,17.860277891082482,normal_release,seg-10
2025-11-11 16:52:26.952802,sess-0000002234,imsi-314542,mme-no-13,cell-00046,tac-0100,data,internet,8,67,158.0096531988976,normal_release,seg-07
2025-11-11 16:53:01.952802,sess-0000002235,imsi-426688,mme-so-03,cell-00209,tac-0078,data,enterprise.apn,6,31,3.337396615174044,normal_release,seg-05
2025-11-11 16:53:36.952802,sess-0000002236,imsi-863080,mme-no-16,cell-00357,tac-0062,data,wap,8,111,467.8753135987223,normal_release,seg-09
2025-11-11 16:54:11.952802,sess-0000002237,imsi-765219,mme-ce-20,cell-00391,tac-0060,data,ims,9,50,337.07627567523355,normal_release,seg-03
2025-11-11 16:54:46.952802,sess-0000002238,imsi-459744,mme-so-11,cell-00338,tac-0022,data,enterprise.apn,7,128,3.783710774680303,normal_release,seg-07
2025-11-11 16:55:21.952802,sess-0000002239,imsi-552458,mme-no-07,cell-00374,tac-0037,data,ims,5,4936,1445.2865786884272,abnormal_release,seg-05
2025-11-11 16:55:56.952802,sess-0000002240,imsi-757203,mme-no-40,cell-00412,tac-0016,data,internet,5,29440,3.854800111426346,normal_release,seg-02
2025-11-11 16:56:31.952802,sess-0000002241,imsi-172054,mme-ce-41,cell-00084,tac-0015,data,internet,8,1862,10.704494817367125,normal_release,seg-08
2025-11-11 16:57:06.952802,sess-0000002242,imsi-384549,mme-no-49,cell-00086,tac-0076,data,mms,8,764,7.9099538882317075,normal_release,seg-08
2025-11-11 16:57:41.952802,sess-0000002243,imsi-949972,mme-so-32,cell-00349,tac-0048,voice,wap,7,1095,43.94256247511318,normal_release,seg-04
2025-11-11 16:58:16.952802,sess-0000002244,imsi-291784,mme-no-29,cell-00263,tac-0071,data,internet,9,65,0.18536394402976358,normal_release,seg-06
2025-11-11 16:58:51.952802,sess-0000002245,imsi-425110,mme-so-05,cell-00453,tac-0042,mms,mms,8,104,25.416894906288018,normal_release,seg-07
2025-11-11 16:59:26.952802,sess-0000002246,imsi-243323,mme-ce-24,cell-00402,tac-0032,voice,internet,7,421,29.08819997710161,handoff_drop,seg-06
2025-11-11 17:00:01.952802,sess-0000002247,imsi-667597,mme-no-45,cell-00395,tac-0077,data,internet,9,74,17.62775098506633,normal_release,seg-08
2025-11-11 17:00:36.952802,sess-0000002248,imsi-172893,mme-so-32,cell-00225,tac-0036,data,wap,8,168,31.004929713620115,normal_release,seg-03
2025-11-11 17:01:11.952802,sess-0000002249,imsi-329408,mme-so-43,cell-00058,tac-0093,data,internet,6,587,10.718856840265614,normal_release,seg-08
2025-11-11 17:01:46.952802,sess-0000002250,imsi-817501,mme-no-27,cell-00235,tac-0028,voice,internet,9,1716,18.03706041189682,normal_release,seg-01
2025-11-11 17:02:21.952802,sess-0000002251,imsi-332693,mme-no-31,cell-00323,tac-0095,voice,internet,8,231,46.31795182826619,normal_release,seg-03
2025-11-11 17:02:56.952802,sess-0000002252,imsi-883474,mme-so-14,cell-00155,tac-0045,data,ims,6,99,10.615390128799831,normal_release,seg-05
2025-11-11 17:03:31.952802,sess-0000002253,imsi-351214,mme-so-35,cell-00292,tac-0072,voice,ims,9,1439,30.884432614748174,normal_release,seg-02
2025-11-11 17:04:06.952802,sess-0000002254,imsi-515795,mme-no-49,cell-00019,tac-0035,mms,internet,6,4635,2.0468805225584457,normal_release,seg-09
2025-11-11 17:04:41.952802,sess-0000002255,imsi-764682,mme-so-10,cell-00443,tac-0053,data,internet,8,55,4.519132834835774,abnormal_release,seg-06
2025-11-11 17:05:16.952802,sess-0000002256,imsi-157864,mme-no-37,cell-00097,tac-0058,data,internet,8,1041,12.27799289309589,normal_release,seg-07
2025-11-11 17:05:51.952802,sess-0000002257,imsi-728690,mme-no-47,cell-00031,tac-0088,data,enterprise.apn,9,2435,0.3896367745885133,normal_release,seg-06
2025-11-11 17:06:26.952802,sess-0000002258,imsi-210075,mme-so-30,cell-00273,tac-0037,voice,enterprise.apn,9,207,0.7790775843704695,normal_release,seg-03
2025-11-11 17:07:01.952802,sess-0000002259,imsi-997220,mme-ce-46,cell-00303,tac-0002,data,internet,7,1337,46.72255756778589,normal_release,seg-08
2025-11-11 17:07:36.952802,sess-0000002260,imsi-186103,mme-so-28,cell-00161,tac-0046,voice,ims,6,237,36.31563752024821,normal_release,seg-01
2025-11-11 17:08:11.952802,sess-0000002261,imsi-677485,mme-no-33,cell-00131,tac-0014,data,wap,8,305,49.97433902446644,normal_release,seg-01
2025-11-11 17:08:46.952802,sess-0000002262,imsi-478472,mme-ce-26,cell-00364,tac-0096,data,internet,8,145,22.07809224438328,normal_release,seg-05
2025-11-11 17:09:21.952802,sess-0000002263,imsi-731560,mme-no-06,cell-00474,tac-0054,voice,wap,6,796,46.25668301137437,normal_release,seg-08
2025-11-11 17:09:56.952802,sess-0000002264,imsi-909588,mme-no-49,cell-00498,tac-0032,data,internet,7,15,24.034666645721654,abnormal_release,seg-06
2025-11-11 17:10:31.952802,sess-0000002265,imsi-442261,mme-ce-41,cell-00447,tac-0044,data,internet,7,102,31.718293267944187,normal_release,seg-05
2025-11-11 17:11:06.952802,sess-0000002266,imsi-122020,mme-so-32,cell-00078,tac-0062,voice,mms,5,876,7.944631402596669,normal_release,seg-04
2025-11-11 17:11:41.952802,sess-0000002267,imsi-678812,mme-no-17,cell-00016,tac-0040,data,ims,7,4305,7.8757104766874075,normal_release,seg-07
2025-11-11 17:12:16.952802,sess-0000002268,imsi-343548,mme-no-45,cell-00223,tac-0094,data,ims,9,129,18.85311572961883,normal_release,seg-01
2025-11-11 17:12:51.952802,sess-0000002269,imsi-632383,mme-no-34,cell-00493,tac-0092,sms,enterprise.apn,8,37,13.129649786582393,normal_release,seg-04
2025-11-11 17:13:26.952802,sess-0000002270,imsi-395836,mme-no-29,cell-00274,tac-0030,voice,enterprise.apn,5,154,226.75052011666196,normal_release,seg-08
2025-11-11 17:14:01.952802,sess-0000002271,imsi-223539,mme-so-32,cell-00300,tac-0008,data,ims,6,345,24.01230054241356,normal_release,seg-07
2025-11-11 17:14:36.952802,sess-0000002272,imsi-204083,mme-no-13,cell-00098,tac-0020,data,internet,9,4519,186.8964186604212,normal_release,seg-02
2025-11-11 17:15:11.952802,sess-0000002273,imsi-361382,mme-so-43,cell-00300,tac-0006,sms,internet,5,509,13.581325526539151,normal_release,seg-10
2025-11-11 17:15:46.952802,sess-0000002274,imsi-447489,mme-so-09,cell-00114,tac-0050,mms,ims,7,39,2.6966294826215833,normal_release,seg-03
2025-11-11 17:16:21.952802,sess-0000002275,imsi-662272,mme-ce-46,cell-00105,tac-0038,voice,internet,7,4195,167.70899938922096,normal_release,seg-07
2025-11-11 17:16:56.952802,sess-0000002276,imsi-495227,mme-no-37,cell-00149,tac-0087,data,internet,8,5848,10.347345488431783,normal_release,seg-06
2025-11-11 17:17:31.952802,sess-0000002277,imsi-185517,mme-no-06,cell-00374,tac-0009,voice,internet,8,32,16.050482052861124,normal_release,seg-05
2025-11-11 17:18:06.952802,sess-0000002278,imsi-439617,mme-so-10,cell-00173,tac-0028,voice,internet,9,262,0.6062033728941261,normal_release,seg-07
2025-11-11 17:18:41.952802,sess-0000002279,imsi-683949,mme-no-07,cell-00080,tac-0019,sms,internet,8,289,186.0208305349569,normal_release,seg-04
2025-11-11 17:19:16.952802,sess-0000002280,imsi-337271,mme-no-16,cell-00309,tac-0028,data,internet,9,87,28.86211814414715,normal_release,seg-09
2025-11-11 17:19:51.952802,sess-0000002281,imsi-812334,mme-so-05,cell-00301,tac-0055,voice,ims,7,312,0.4167668190203588,normal_release,seg-02
2025-11-11 17:20:26.952802,sess-0000002282,imsi-565062,mme-no-01,cell-00363,tac-0052,data,internet,6,564,1.396428950895835,timeout,seg-04
2025-11-11 17:21:01.952802,sess-0000002283,imsi-189805,mme-no-22,cell-00223,tac-0033,voice,internet,6,2026,3.454461733661284,normal_release,seg-09
2025-11-11 17:21:36.952802,sess-0000002284,imsi-994900,mme-no-17,cell-00004,tac-0068,mms,internet,5,1578,279.3570282970117,abnormal_release,seg-02
2025-11-11 17:22:11.952802,sess-0000002285,imsi-550009,mme-so-50,cell-00300,tac-0036,data,enterprise.apn,6,1034,3.5998727501098635,normal_release,seg-05
2025-11-11 17:22:46.952802,sess-0000002286,imsi-543449,mme-ce-19,cell-00224,tac-0067,ims,internet,5,642,24.113468095688663,normal_release,seg-06
2025-11-11 17:23:21.952802,sess-0000002287,imsi-631343,mme-no-49,cell-00340,tac-0060,data,internet,7,2477,41.13740824535007,normal_release,seg-07
2025-11-11 17:23:56.952802,sess-0000002288,imsi-589144,mme-ce-21,cell-00491,tac-0024,data,internet,5,292,4.597640504265007,normal_release,seg-09
2025-11-11 17:24:31.952802,sess-0000002289,imsi-934862,mme-so-36,cell-00406,tac-0078,data,enterprise.apn,9,240,1.393833756927929,normal_release,seg-04
2025-11-11 17:25:06.952802,sess-0000002290,imsi-312890,mme-so-32,cell-00305,tac-0089,data,internet,7,96,28.308735052996933,normal_release,seg-04
2025-11-11 17:25:41.952802,sess-0000002291,imsi-473602,mme-so-14,cell-00062,tac-0100,data,internet,9,783,60.57337313742622,abnormal_release,seg-08
2025-11-11 17:26:16.952802,sess-0000002292,imsi-458691,mme-no-12,cell-00255,tac-0057,data,internet,8,184,7.951873277290954,abnormal_release,seg-10
2025-11-11 17:26:51.952802,sess-0000002293,imsi-700606,mme-so-09,cell-00236,tac-0060,mms,ims,5,3746,8.751344637675329,normal_release,seg-01
2025-11-11 17:27:26.952802,sess-0000002294,imsi-808526,mme-ce-19,cell-00208,tac-0042,data,internet,6,150,14.521276315714632,normal_release,seg-07
2025-11-11 17:28:01.952802,sess-0000002295,imsi-789060,mme-so-18,cell-00295,tac-0067,data,ims,6,65,8.616891975990848,normal_release,seg-05
2025-11-11 17:28:36.952802,sess-0000002296,imsi-649733,mme-ce-41,cell-00360,tac-0056,voice,ims,9,99,2.1888975929364656,normal_release,seg-07
2025-11-11 17:29:11.952802,sess-0000002297,imsi-380515,mme-so-30,cell-00312,tac-0076,data,wap,7,130,13.97327374471447,normal_release,seg-05
2025-11-11 17:29:46.952802,sess-0000002298,imsi-423952,mme-no-13,cell-00394,tac-0025,data,ims,8,314,3.261338211138733,normal_release,seg-09
2025-11-11 17:30:21.952802,sess-0000002299,imsi-205998,mme-no-07,cell-00398,tac-0076,ims,mms,7,196,62.34153384545468,normal_release,seg-09
2025-11-11 17:30:56.952802,sess-0000002300,imsi-179134,mme-so-50,cell-00061,tac-0039,voice,internet,9,471,11.974786886700187,normal_release,seg-02
2025-11-11 17:31:31.952802,sess-0000002301,imsi-695815,mme-so-23,cell-00396,tac-0064,voice,internet,5,1085,0.9669178258182564,normal_release,seg-03
2025-11-11 17:32:06.952802,sess-0000002302,imsi-101187,mme-no-15,cell-00334,tac-0081,data,internet,7,180,23.31934724772674,normal_release,seg-05
2025-11-11 17:32:41.952802,sess-0000002303,imsi-299299,mme-so-14,cell-00059,tac-0097,voice,ims,5,4929,19.72672415756414,normal_release,seg-02
2025-11-11 17:33:16.952802,sess-0000002304,imsi-222296,mme-so-50,cell-00052,tac-0033,data,enterprise.apn,7,5,431.00766786519927,normal_release,seg-10
2025-11-11 17:33:51.952802,sess-0000002305,imsi-720355,mme-no-15,cell-00402,tac-0062,voice,enterprise.apn,5,75,4.336728499764688,normal_release,seg-04
2025-11-11 17:34:26.952802,sess-0000002306,imsi-383620,mme-so-11,cell-00372,tac-0002,voice,enterprise.apn,8,243,46.88592137555555,normal_release,seg-06
2025-11-11 17:35:01.952802,sess-0000002307,imsi-687275,mme-no-13,cell-00070,tac-0038,data,enterprise.apn,9,23,0.9487527138437045,normal_release,seg-02
2025-11-11 17:35:36.952802,sess-0000002308,imsi-392497,mme-so-28,cell-00040,tac-0077,data,enterprise.apn,8,625,3.2448018184375402,normal_release,seg-05
2025-11-11 17:36:11.952802,sess-0000002309,imsi-706303,mme-ce-21,cell-00295,tac-0068,voice,ims,7,45,1.323941555505245,abnormal_release,seg-04
2025-11-11 17:36:46.952802,sess-0000002310,imsi-527231,mme-so-14,cell-00431,tac-0053,data,internet,7,61,6.776096641955821,normal_release,seg-06
2025-11-11 17:37:21.952802,sess-0000002311,imsi-248828,mme-no-33,cell-00085,tac-0058,data,internet,5,1480,11.884672312570089,abnormal_release,seg-08
2025-11-11 17:37:56.952802,sess-0000002312,imsi-741690,mme-no-40,cell-00257,tac-0009,sms,mms,8,218,74.66771244425645,normal_release,seg-02
2025-11-11 17:38:31.952802,sess-0000002313,imsi-475995,mme-so-18,cell-00125,tac-0036,data,wap,8,441,17.577354928405086,normal_release,seg-01
2025-11-11 17:39:06.952802,sess-0000002314,imsi-350314,mme-no-12,cell-00477,tac-0078,data,wap,6,578,1.0764257147728973,normal_release,seg-02
2025-11-11 17:39:41.952802,sess-0000002315,imsi-314991,mme-so-43,cell-00271,tac-0058,voice,mms,6,352,1.4477348403151395,normal_release,seg-03
2025-11-11 17:40:16.952802,sess-0000002316,imsi-945490,mme-so-11,cell-00241,tac-0063,sms,internet,7,239,16.794038981884874,normal_release,seg-02
2025-11-11 17:40:51.952802,sess-0000002317,imsi-646344,mme-so-10,cell-00491,tac-0065,voice,internet,8,3771,50.36467699111827,normal_release,seg-07
2025-11-11 17:41:26.952802,sess-0000002318,imsi-634238,mme-no-17,cell-00091,tac-0024,data,internet,8,714,11.252367359513013,normal_release,seg-10
2025-11-11 17:42:01.952802,sess-0000002319,imsi-910195,mme-no-49,cell-00451,tac-0088,voice,mms,6,9914,39.01842731378193,normal_release,seg-07
2025-11-11 17:42:36.952802,sess-0000002320,imsi-454349,mme-no-06,cell-00136,tac-0023,sms,internet,9,6598,1.2528065470408558,normal_release,seg-04
2025-11-11 17:43:11.952802,sess-0000002321,imsi-984773,mme-no-45,cell-00075,tac-0017,voice,mms,8,103,38.021893424144544,normal_release,seg-09
2025-11-11 17:43:46.952802,sess-0000002322,imsi-662854,mme-ce-41,cell-00042,tac-0024,sms,ims,5,278,4.615398405218112,normal_release,seg-06
2025-11-11 17:44:21.952802,sess-0000002323,imsi-374855,mme-no-06,cell-00284,tac-0039,ims,internet,6,52,84.86776611841293,normal_release,seg-01
2025-11-11 17:44:56.952802,sess-0000002324,imsi-659040,mme-no-39,cell-00084,tac-0054,data,ims,8,571,27.158060093331017,normal_release,seg-06
2025-11-11 17:45:31.952802,sess-0000002325,imsi-413861,mme-so-14,cell-00467,tac-0094,voice,internet,6,73,19.96071825478978,normal_release,seg-10
2025-11-11 17:46:06.952802,sess-0000002326,imsi-909849,mme-no-29,cell-00330,tac-0084,data,ims,6,48,3.1947231355668784,normal_release,seg-04
2025-11-11 17:46:41.952802,sess-0000002327,imsi-327453,mme-so-35,cell-00159,tac-0050,sms,enterprise.apn,5,506,3.994960323355801,abnormal_release,seg-06
2025-11-11 17:47:16.952802,sess-0000002328,imsi-483818,mme-so-23,cell-00026,tac-0042,data,internet,7,1310,14.716044627742912,normal_release,seg-08
2025-11-11 17:47:51.952802,sess-0000002329,imsi-773563,mme-so-50,cell-00254,tac-0085,data,wap,5,92,50.49719278707688,normal_release,seg-07
2025-11-11 17:48:26.952802,sess-0000002330,imsi-762808,mme-so-05,cell-00427,tac-0026,sms,internet,7,59,17.23345585153056,normal_release,seg-07
2025-11-11 17:49:01.952802,sess-0000002331,imsi-654754,mme-so-14,cell-00478,tac-0084,data,internet,8,45,19.265201690039472,normal_release,seg-07
2025-11-11 17:49:36.952802,sess-0000002332,imsi-325304,mme-ce-21,cell-00057,tac-0088,data,ims,9,605,30.938309636898556,normal_release,seg-05
2025-11-11 17:50:11.952802,sess-0000002333,imsi-693975,mme-no-22,cell-00456,tac-0005,mms,internet,5,1364,12.141346364701546,normal_release,seg-01
2025-11-11 17:50:46.952802,sess-0000002334,imsi-885875,mme-ce-46,cell-00200,tac-0046,data,wap,9,612,30.831620061412465,timeout,seg-09
2025-11-11 17:51:21.952802,sess-0000002335,imsi-368627,mme-so-43,cell-00008,tac-0072,sms,internet,6,2058,120.76008048295625,normal_release,seg-01
2025-11-11 17:51:56.952802,sess-0000002336,imsi-298826,mme-no-08,cell-00287,tac-0082,data,mms,9,15,98.78851893989712,normal_release,seg-09
2025-11-11 17:52:31.952802,sess-0000002337,imsi-587867,mme-ce-48,cell-00319,tac-0006,data,internet,9,465,4.809447441917475,normal_release,seg-07
2025-11-11 17:53:06.952802,sess-0000002338,imsi-135594,mme-so-30,cell-00202,tac-0047,data,internet,6,1134,2.4366103452339734,normal_release,seg-03
2025-11-11 17:53:41.952802,sess-0000002339,imsi-477695,mme-no-31,cell-00359,tac-0095,data,mms,5,632,1.0410046971364033,normal_release,seg-04
2025-11-11 17:54:16.952802,sess-0000002340,imsi-235244,mme-so-02,cell-00243,tac-0092,data,mms,9,415,198.68785016661346,normal_release,seg-07
2025-11-11 17:54:51.952802,sess-0000002341,imsi-259141,mme-so-02,cell-00034,tac-0091,voice,ims,7,6195,0.7546629094113553,normal_release,seg-04
2025-11-11 17:55:26.952802,sess-0000002342,imsi-568661,mme-so-43,cell-00058,tac-0066,voice,ims,7,66,15.926809629231315,normal_release,seg-03
2025-11-11 17:56:01.952802,sess-0000002343,imsi-254208,mme-ce-20,cell-00055,tac-0039,data,ims,5,982,0.6433618345155496,normal_release,seg-04
2025-11-11 17:56:36.952802,sess-0000002344,imsi-830895,mme-so-11,cell-00281,tac-0026,voice,internet,6,106,3.385628719403127,abnormal_release,seg-09
2025-11-11 17:57:11.952802,sess-0000002345,imsi-140752,mme-so-05,cell-00086,tac-0010,sms,internet,6,154,0.8211172882316895,normal_release,seg-04
2025-11-11 17:57:46.952802,sess-0000002346,imsi-258397,mme-so-05,cell-00231,tac-0006,data,internet,7,810,14.494070124005827,normal_release,seg-02
2025-11-11 17:58:21.952802,sess-0000002347,imsi-505896,mme-so-36,cell-00092,tac-0019,data,ims,6,36,362.4878267259571,normal_release,seg-09
2025-11-11 17:58:56.952802,sess-0000002348,imsi-638639,mme-so-09,cell-00328,tac-0030,data,wap,6,693,4.678545651342084,normal_release,seg-08
2025-11-11 17:59:31.952802,sess-0000002349,imsi-370647,mme-so-23,cell-00095,tac-0028,data,ims,9,971,0.20184344060075632,normal_release,seg-07
2025-11-11 18:00:06.952802,sess-0000002350,imsi-351524,mme-no-39,cell-00150,tac-0073,data,internet,6,65,1.8693122108357856,normal_release,seg-05
2025-11-11 18:00:41.952802,sess-0000002351,imsi-846139,mme-no-06,cell-00202,tac-0048,data,internet,6,155,1.2003143910689729,handoff_drop,seg-09
2025-11-11 18:01:16.952802,sess-0000002352,imsi-556897,mme-ce-46,cell-00451,tac-0027,sms,internet,5,120,77.82602840494079,normal_release,seg-10
2025-11-11 18:01:51.952802,sess-0000002353,imsi-169226,mme-no-04,cell-00486,tac-0029,data,ims,8,1124,0.16369107157568244,normal_release,seg-10
2025-11-11 18:02:26.952802,sess-0000002354,imsi-602902,mme-ce-19,cell-00389,tac-0001,data,ims,6,416,180.6134300621931,normal_release,seg-05
2025-11-11 18:03:01.952802,sess-0000002355,imsi-482038,mme-so-18,cell-00443,tac-0010,data,ims,6,31,3.865511391269336,normal_release,seg-02
2025-11-11 18:03:36.952802,sess-0000002356,imsi-971298,mme-no-07,cell-00422,tac-0061,data,ims,6,1697,0.5679600397335743,normal_release,seg-04
2025-11-11 18:04:11.952802,sess-0000002357,imsi-917321,mme-no-27,cell-00463,tac-0071,sms,ims,7,514,3.610084835051247,normal_release,seg-02
2025-11-11 18:04:46.952802,sess-0000002358,imsi-208895,mme-so-14,cell-00090,tac-0046,mms,internet,8,387,29.52375771284012,normal_release,seg-09
2025-11-11 18:05:21.952802,sess-0000002359,imsi-518630,mme-no-49,cell-00158,tac-0078,sms,wap,6,317,3.4524806537476165,normal_release,seg-04
2025-11-11 18:05:56.952802,sess-0000002360,imsi-155421,mme-so-09,cell-00111,tac-0061,voice,enterprise.apn,6,132,851.7495713423992,abnormal_release,seg-03
2025-11-11 18:06:31.952802,sess-0000002361,imsi-794330,mme-no-15,cell-00498,tac-0023,data,wap,8,173,32.5453330655776,normal_release,seg-07
2025-11-11 18:07:06.952802,sess-0000002362,imsi-614827,mme-no-39,cell-00455,tac-0095,voice,ims,8,90,183.96543931813676,normal_release,seg-03
2025-11-11 18:07:41.952802,sess-0000002363,imsi-694459,mme-ce-20,cell-00141,tac-0033,voice,enterprise.apn,9,115,8.052115861035418,normal_release,seg-02
2025-11-11 18:08:16.952802,sess-0000002364,imsi-149684,mme-no-13,cell-00163,tac-0038,voice,internet,7,586,2.176807358669432,normal_release,seg-03
2025-11-11 18:08:51.952802,sess-0000002365,imsi-361236,mme-ce-21,cell-00442,tac-0058,data,internet,9,382,25.388234946582642,normal_release,seg-08
2025-11-11 18:09:26.952802,sess-0000002366,imsi-608664,mme-so-28,cell-00138,tac-0018,data,wap,9,1093,27.287883847180343,normal_release,seg-02
2025-11-11 18:10:01.952802,sess-0000002367,imsi-745085,mme-no-06,cell-00128,tac-0053,data,enterprise.apn,8,324,30.376937113659018,normal_release,seg-02
2025-11-11 18:10:36.952802,sess-0000002368,imsi-167928,mme-so-28,cell-00204,tac-0077,mms,internet,8,519,83.2429188949813,handoff_drop,seg-05
2025-11-11 18:11:11.952802,sess-0000002369,imsi-887125,mme-no-08,cell-00193,tac-0055,data,internet,9,828,6.265201435122945,normal_release,seg-04
