@timestamp,cell_tower_id,call_dropped,call_attempt,handoff_event,subscriber_id,call_duration_seconds,signal_strength_dbm,network_type
2026-01-01 08:16:11.437902,CT-0002,false,true,INTER-FREQ,310260220241198,6,-114,5G-NR
2026-01-09 21:45:51.437902,CT-0009,true,true,INTER-RAT,310260896467297,23,-90,5G-NR
2026-01-04 06:48:36.437902,CT-0043,false,true,NONE,310260600210506,33,-98,LTE
2026-02-04 19:40:40.437902,CT-0019,false,true,NONE,310260377058912,41,-68,LTE
2026-01-01 07:36:15.437902,CT-0004,true,true,INTER-RAT,310260166700125,4,-104,5G-NR
2026-01-09 20:49:51.437902,CT-0002,false,true,INTER-RAT,310260228173798,6,-117,UMTS
2026-01-26 01:13:47.437902,CT-0033,false,false,NONE,310260382731573,44,-114,5G-NR
2025-12-11 07:32:13.437902,CT-0049,false,true,NONE,310260325087436,128,-64,5G-NR
2026-01-09 20:17:38.437902,CT-0007,false,true,INTER-FREQ,310260313090657,21,-92,LTE
2026-01-01 07:49:47.437902,CT-0036,true,true,INTER-RAT,310260877121692,2,-102,GSM
2025-12-16 14:34:35.437902,CT-0009,false,true,NONE,310260553643181,83,-54,LTE
2026-02-21 16:12:01.437902,CT-0033,false,true,NONE,310260272186780,58,-93,5G-NR
2026-01-05 17:16:24.437902,CT-0048,false,true,INTRA-FREQ,310260286014726,18,-111,LTE
2026-01-27 03:38:13.437902,CT-0013,false,true,INTRA-FREQ,310260884337679,34,-84,LTE
2025-12-29 19:30:34.437902,CT-0051,false,true,INTER-FREQ,310260487990040,453,-64,LTE
2026-02-22 20:53:48.437902,CT-0078,false,true,NONE,310260371154427,20,-110,5G-NR
2026-01-09 19:58:40.437902,CT-0028,true,true,INTER-RAT,310260608797619,8,-92,5G-NR
2026-02-11 20:54:24.437902,CT-0005,false,true,INTER-RAT,310260646833399,10,-92,5G-NR
2026-01-05 16:44:47.437902,CT-0064,false,true,NONE,310260516391883,60,-106,GSM
2025-12-27 12:59:30.437902,CT-0017,false,true,NONE,310260879560075,175,-87,5G-NR
2025-12-29 20:16:47.437902,CT-0021,false,true,NONE,310260713277057,41,-57,5G-NR
2026-01-09 21:43:22.437902,CT-0007,true,true,INTRA-FREQ,310260600210506,2,-113,5G-NR
2026-02-18 15:36:39.437902,CT-0027,true,true,INTER-RAT,310260436452128,13,-105,UMTS
2026-01-04 18:19:15.437902,CT-0035,false,true,NONE,310260628908612,48,-80,5G-NR
2026-02-06 04:30:51.437902,CT-0060,false,true,NONE,310260881705046,32,-79,LTE
2026-02-18 15:42:05.437902,CT-0030,true,true,INTER-RAT,310260243141896,9,-108,5G-NR
2026-03-02 09:22:55.437902,CT-0055,false,true,NONE,310260196197045,37,-59,LTE
2026-02-11 20:52:15.437902,CT-0014,false,true,INTER-RAT,310260863338098,6,-111,5G-NR
2026-03-01 09:26:05.437902,CT-0053,false,true,NONE,310260638601557,26,-74,UMTS
2026-02-19 21:32:49.437902,CT-0061,false,true,NONE,310260906059668,224,-107,5G-NR
2026-02-18 15:58:09.437902,CT-0027,true,true,INTER-FREQ,310260161112721,6,-110,5G-NR
2026-02-18 15:54:17.437902,CT-0024,true,true,INTRA-FREQ,310260592234556,6,-104,5G-NR
2026-01-01 07:37:27.437902,CT-0036,false,true,INTER-RAT,310260954981724,11,-118,LTE
2026-01-01 08:21:32.437902,CT-0001,false,true,INTRA-FREQ,310260555258193,3,-97,LTE
2026-02-11 21:04:01.437902,CT-0029,false,true,INTRA-FREQ,310260830146605,18,-90,UMTS
2026-01-01 07:46:38.437902,CT-0004,false,true,INTER-RAT,310260121328704,4,-97,UMTS
2026-02-05 06:07:52.437902,CT-0052,false,true,INTER-FREQ,310260900986289,171,-104,LTE
2026-02-18 16:06:15.437902,CT-0025,true,true,INTRA-FREQ,310260448281543,13,-107,LTE
2026-02-11 21:13:10.437902,CT-0032,true,true,INTER-FREQ,310260373752528,5,-116,LTE
2026-02-11 20:44:54.437902,CT-0029,true,true,INTRA-FREQ,310260757087056,6,-115,5G-NR
2026-02-18 16:05:06.437902,CT-0024,false,true,INTER-FREQ,310260518631502,5,-99,5G-NR
2026-03-10 14:06:57.437902,CT-0028,false,true,INTER-FREQ,310260474966389,56,-67,LTE
2026-03-10 07:31:31.437902,CT-0040,false,true,INTER-FREQ,310260804066138,192,-76,LTE
2026-01-01 08:07:57.437902,CT-0004,true,true,INTER-FREQ,310260869750838,4,-90,LTE
2026-02-11 21:04:22.437902,CT-0032,true,true,INTER-RAT,310260949758337,4,-101,LTE
2025-12-28 12:47:23.437902,CT-0053,false,true,INTER-FREQ,310260367086663,129,-107,5G-NR
2026-01-09 19:34:50.437902,CT-0028,false,true,INTER-RAT,310260325139354,11,-99,LTE
2026-03-01 05:12:05.437902,CT-0055,false,true,NONE,310260896467297,71,-75,GSM
2026-02-11 20:47:25.437902,CT-0014,true,true,INTER-FREQ,310260454948007,7,-115,5G-NR
2026-01-09 19:53:33.437902,CT-0007,false,true,INTER-FREQ,310260262783401,8,-92,LTE
2026-01-01 08:18:21.437902,CT-0002,false,true,INTER-FREQ,310260304233663,13,-96,LTE
2026-02-18 16:19:19.437902,CT-0030,false,true,INTER-FREQ,310260696542396,4,-104,5G-NR
2026-01-16 15:08:21.437902,CT-0058,false,true,NONE,310260881788003,76,-97,LTE
2026-02-11 20:59:56.437902,CT-0032,false,true,INTER-FREQ,310260562395233,18,-113,LTE
2026-01-09 20:36:10.437902,CT-0007,true,true,INTER-RAT,310260583242936,4,-113,LTE
2026-02-18 15:58:26.437902,CT-0023,true,true,INTER-FREQ,310260516391883,8,-92,LTE
2026-01-09 19:31:06.437902,CT-0031,true,true,INTRA-FREQ,310260922850432,11,-101,UMTS
2025-12-12 17:26:32.437902,CT-0062,false,true,NONE,310260594555621,17,-63,LTE
2026-02-18 15:30:14.437902,CT-0027,false,true,INTER-RAT,310260870186476,6,-109,LTE
2026-01-01 07:36:26.437902,CT-0036,true,true,INTER-FREQ,310260747664390,3,-109,5G-NR
2026-01-09 21:12:16.437902,CT-0009,true,true,INTER-RAT,310260826318053,6,-93,UMTS
2026-02-18 15:53:10.437902,CT-0025,true,true,INTER-RAT,310260182297981,17,-102,LTE
2026-01-09 21:10:09.437902,CT-0007,false,true,INTER-FREQ,310260601855793,14,-96,5G-NR
2026-02-18 15:45:53.437902,CT-0004,true,true,INTER-RAT,310260292804629,14,-111,LTE
2026-02-11 20:38:17.437902,CT-0032,false,true,INTER-RAT,310260192596358,4,-108,5G-NR
2026-03-10 09:41:58.437902,CT-0005,false,false,NONE,310260487990040,456,-73,LTE
2026-03-04 20:45:36.437902,CT-0077,false,true,INTRA-FREQ,310260697396599,85,-96,LTE
2026-01-09 21:52:14.437902,CT-0014,true,true,INTER-FREQ,310260471129704,9,-96,LTE
2026-02-18 15:48:33.437902,CT-0021,true,true,INTER-RAT,310260365122100,7,-95,LTE
2026-02-18 15:58:43.437902,CT-0006,true,true,INTER-FREQ,310260896467297,7,-113,LTE
2026-02-05 05:00:26.437902,CT-0072,false,true,INTER-FREQ,310260591121182,48,-51,LTE
2026-01-29 20:38:37.437902,CT-0037,false,false,INTER-FREQ,310260377058912,22,-91,5G-NR
2026-02-08 20:30:37.437902,CT-0020,false,true,INTRA-FREQ,310260666397410,86,-62,5G-NR
2025-12-22 20:31:01.437902,CT-0013,false,true,INTRA-FREQ,310260544397455,29,-73,5G-NR
2026-02-18 15:52:27.437902,CT-0021,false,true,INTER-FREQ,310260627082324,3,-95,LTE
2025-12-25 06:00:15.437902,CT-0003,false,true,NONE,310260970411728,29,-113,LTE
2026-01-09 21:05:50.437902,CT-0031,true,true,INTRA-FREQ,310260364499965,8,-104,5G-NR
2026-02-03 11:18:17.437902,CT-0054,false,true,NONE,310260976321563,34,-80,LTE
2026-02-03 17:52:01.437902,CT-0034,false,true,NONE,310260795519412,24,-106,5G-NR
2026-01-01 07:32:44.437902,CT-0040,false,true,INTER-FREQ,310260241682342,7,-103,UMTS
2026-02-11 21:11:23.437902,CT-0029,true,true,INTER-FREQ,310260521816551,11,-107,UMTS
2026-02-18 16:20:39.437902,CT-0038,false,true,INTER-FREQ,310260146945144,5,-112,LTE
2026-02-11 20:40:19.437902,CT-0005,false,true,INTER-RAT,310260556352711,6,-90,UMTS
2026-01-01 07:31:06.437902,CT-0001,true,true,INTER-FREQ,310260118143742,3,-104,LTE
2026-02-04 01:38:18.437902,CT-0029,false,true,INTER-FREQ,310260399793845,44,-116,5G-NR
2026-02-18 16:01:02.437902,CT-0038,true,true,INTER-FREQ,310260439794554,10,-101,LTE
2026-02-11 20:48:30.437902,CT-0014,false,true,INTER-FREQ,310260137815684,12,-113,LTE
2026-02-18 15:54:47.437902,CT-0021,false,true,INTER-FREQ,310260527798659,7,-112,5G-NR
2026-02-11 20:43:52.437902,CT-0032,true,true,INTER-RAT,310260220241198,15,-97,5G-NR
2026-01-01 08:02:26.437902,CT-0004,true,true,INTER-RAT,310260153999711,3,-99,LTE
2026-02-18 16:12:55.437902,CT-0025,false,true,INTER-FREQ,310260418459603,6,-111,UMTS
2026-02-11 20:20:45.437902,CT-0029,true,true,INTER-FREQ,310260494169466,4,-91,LTE
2026-01-08 23:09:13.437902,CT-0051,false,false,INTER-FREQ,310260604936680,36,-99,5G-NR
2026-02-18 15:29:22.437902,CT-0022,false,true,INTER-FREQ,310260466031748,4,-103,UMTS
2026-01-01 08:26:21.437902,CT-0001,false,true,INTER-RAT,310260957206151,13,-101,5G-NR
2026-01-11 01:34:12.437902,CT-0040,false,true,INTRA-FREQ,310260422054560,167,-53,LTE
2026-01-30 02:45:29.437902,CT-0069,false,true,INTER-FREQ,310260295324538,22,-63,LTE
2026-01-09 20:48:56.437902,CT-0031,false,true,INTRA-FREQ,310260480135444,6,-108,5G-NR
2026-02-11 20:29:48.437902,CT-0032,false,true,INTER-FREQ,310260414392507,4,-91,LTE
2026-02-03 00:42:13.437902,CT-0011,false,true,NONE,310260162647280,154,-83,LTE
2026-02-11 20:59:40.437902,CT-0032,false,true,INTER-FREQ,310260601855793,10,-115,5G-NR
2026-01-09 21:51:10.437902,CT-0009,false,true,INTRA-FREQ,310260826369819,7,-91,LTE
2026-02-11 21:09:55.437902,CT-0029,false,true,INTER-FREQ,310260962477257,4,-107,5G-NR
2026-01-08 18:40:02.437902,CT-0073,false,true,INTRA-FREQ,310260726611112,40,-66,LTE
2026-03-03 20:38:39.437902,CT-0001,false,true,NONE,310260594555621,67,-74,5G-NR
2026-01-01 08:03:19.437902,CT-0001,true,true,INTER-FREQ,310260817863390,11,-101,UMTS
2026-02-11 20:31:41.437902,CT-0005,false,true,INTRA-FREQ,310260571220506,9,-108,UMTS
2026-02-11 21:02:43.437902,CT-0005,false,true,INTER-FREQ,310260274629463,8,-112,GSM
2026-01-09 21:36:48.437902,CT-0047,false,true,NONE,310260666882634,120,-63,5G-NR
2026-02-18 15:52:17.437902,CT-0027,true,true,INTRA-FREQ,310260141406984,6,-110,LTE
2026-01-01 07:48:01.437902,CT-0001,true,true,INTER-RAT,310260646833399,9,-97,LTE
2026-02-01 13:08:36.437902,CT-0034,false,true,INTRA-FREQ,310260153999711,7,-59,LTE
2026-01-09 19:23:03.437902,CT-0014,true,true,INTER-FREQ,310260123778714,8,-117,5G-NR
2026-01-01 07:30:12.437902,CT-0004,true,true,INTER-RAT,310260784871409,5,-94,LTE
2026-03-10 15:00:07.437902,CT-0045,false,true,INTRA-FREQ,310260640645854,124,-52,LTE
2026-01-09 20:14:15.437902,CT-0002,false,true,INTER-RAT,310260679053745,12,-120,UMTS
2026-01-19 22:34:30.437902,CT-0035,false,true,NONE,310260438524825,37,-106,LTE
2026-01-01 07:59:25.437902,CT-0040,true,true,INTER-FREQ,310260475623442,8,-114,UMTS
2026-02-18 16:19:35.437902,CT-0027,true,true,INTER-RAT,310260798132132,9,-98,5G-NR
2026-02-11 21:16:53.437902,CT-0029,true,true,INTER-RAT,310260439794554,2,-109,LTE
2026-01-01 08:23:13.437902,CT-0036,true,true,INTER-RAT,310260892622223,7,-111,5G-NR
2026-01-01 08:10:13.437902,CT-0004,false,true,INTER-RAT,310260498605427,5,-94,UMTS
2025-12-12 14:30:12.437902,CT-0051,false,true,INTRA-FREQ,310260575223448,133,-67,UMTS
2026-02-11 20:57:29.437902,CT-0029,false,true,INTER-FREQ,310260406699024,3,-99,5G-NR
2026-02-18 15:32:16.437902,CT-0021,true,true,INTER-RAT,310260948881814,12,-107,LTE
2026-01-03 07:13:29.437902,CT-0039,false,true,INTER-FREQ,310260649534042,12,-70,LTE
2026-01-09 20:31:31.437902,CT-0007,true,true,INTRA-FREQ,310260599397539,5,-93,5G-NR
2026-02-20 21:05:10.437902,CT-0014,true,true,INTER-FREQ,310260794526317,29,-85,GSM
2026-02-11 21:01:35.437902,CT-0029,true,true,INTRA-FREQ,310260571907778,6,-114,UMTS
2026-02-18 16:01:52.437902,CT-0025,true,true,INTRA-FREQ,310260689171165,11,-97,5G-NR
2026-02-11 20:34:03.437902,CT-0029,false,true,INTER-FREQ,310260922850432,3,-120,LTE
2026-02-11 20:22:36.437902,CT-0032,false,true,INTRA-FREQ,310260608797619,4,-95,UMTS
2026-02-11 21:00:20.437902,CT-0005,true,true,INTER-RAT,310260365122100,5,-111,5G-NR
2026-01-01 08:10:18.437902,CT-0036,true,true,INTRA-FREQ,310260630590445,7,-108,UMTS
2026-02-25 13:30:23.437902,CT-0039,false,true,NONE,310260290333426,53,-81,LTE
2026-01-09 22:08:50.437902,CT-0031,true,true,INTER-RAT,310260410077738,7,-104,LTE
2026-01-25 01:02:55.437902,CT-0047,false,true,NONE,310260220241198,176,-95,LTE
2026-02-11 20:45:14.437902,CT-0014,true,true,INTER-FREQ,310260287427396,13,-98,LTE
2026-02-11 20:44:27.437902,CT-0005,true,true,INTER-FREQ,310260220855172,8,-119,LTE
2026-01-01 08:06:56.437902,CT-0002,false,true,INTRA-FREQ,310260987201245,11,-116,LTE
2026-02-11 20:41:29.437902,CT-0005,false,true,INTER-RAT,310260544705654,6,-115,LTE
2026-01-01 08:08:24.437902,CT-0001,false,true,INTER-RAT,310260235345922,4,-91,LTE
2026-02-11 20:55:03.437902,CT-0014,true,true,INTRA-FREQ,310260713277057,5,-107,UMTS
2026-02-25 05:55:18.437902,CT-0034,true,true,NONE,310260588637616,40,-83,5G-NR
2026-03-08 17:29:32.437902,CT-0050,false,true,NONE,310260666792951,68,-53,GSM
2026-01-09 22:08:31.437902,CT-0014,false,true,INTER-FREQ,310260574026030,7,-93,UMTS
2026-01-01 08:14:15.437902,CT-0004,false,true,INTER-FREQ,310260182508889,4,-108,GSM
2026-03-06 07:26:25.437902,CT-0067,false,true,NONE,310260516000230,37,-120,5G-NR
2026-02-11 20:54:08.437902,CT-0032,false,true,INTRA-FREQ,310260567422552,24,-107,LTE
2026-02-22 13:29:18.437902,CT-0058,false,false,INTER-FREQ,310260722908425,22,-68,LTE
2026-01-06 16:52:22.437902,CT-0052,false,true,INTRA-FREQ,310260371778971,32,-82,UMTS
2026-02-23 02:04:16.437902,CT-0033,false,true,NONE,310260162647280,189,-103,LTE
2026-02-18 15:30:58.437902,CT-0038,true,true,INTER-RAT,310260584613158,8,-104,5G-NR
2025-12-24 05:29:36.437902,CT-0059,false,true,NONE,310260627082324,13,-101,LTE
2026-01-01 08:01:55.437902,CT-0004,true,true,INTER-FREQ,310260313090657,10,-120,5G-NR
2026-02-11 20:23:13.437902,CT-0029,true,true,INTER-FREQ,310260881139680,5,-91,5G-NR
2026-02-18 16:21:26.437902,CT-0024,false,true,INTER-FREQ,310260323049762,5,-103,LTE
2026-01-09 21:45:40.437902,CT-0014,false,true,INTER-RAT,310260906059668,6,-94,5G-NR
2026-02-02 04:35:07.437902,CT-0074,false,true,NONE,310260697257231,57,-81,LTE
2026-01-09 21:42:17.437902,CT-0031,false,true,INTRA-FREQ,310260137815684,3,-101,LTE
2026-01-24 19:14:28.437902,CT-0002,false,true,NONE,310260798733762,56,-107,5G-NR
2026-02-18 15:58:58.437902,CT-0021,true,true,INTER-FREQ,310260649534042,4,-114,5G-NR
2025-12-30 23:14:25.437902,CT-0054,false,true,NONE,310260892622223,118,-56,5G-NR
2026-03-09 06:41:52.437902,CT-0017,false,true,NONE,310260916981052,18,-64,LTE
2026-01-01 08:25:40.437902,CT-0040,false,true,INTER-RAT,310260755017222,5,-110,LTE
2026-02-18 15:52:10.437902,CT-0024,true,true,INTER-RAT,310260879560075,3,-92,LTE
2026-02-18 16:05:15.437902,CT-0004,true,true,INTER-FREQ,310260580333722,15,-109,LTE
2025-12-18 01:42:44.437902,CT-0062,true,true,NONE,310260367204643,56,-118,GSM
2025-12-29 18:10:58.437902,CT-0028,false,true,INTER-FREQ,310260240251446,33,-83,5G-NR
2026-02-11 21:00:12.437902,CT-0005,false,true,INTER-RAT,310260406699024,4,-94,UMTS
2026-02-11 20:54:35.437902,CT-0032,true,true,INTER-FREQ,310260653662573,7,-118,LTE
2026-01-11 04:37:21.437902,CT-0050,false,true,NONE,310260898873022,9,-99,LTE
2026-01-09 20:06:42.437902,CT-0002,true,true,INTER-FREQ,310260900986289,11,-108,LTE
2026-01-09 21:40:03.437902,CT-0051,false,true,NONE,310260605529529,55,-88,LTE
2026-01-09 19:38:07.437902,CT-0014,true,true,INTER-FREQ,310260173875563,8,-120,5G-NR
2026-01-09 21:31:20.437902,CT-0014,true,true,INTER-RAT,310260407483892,7,-113,LTE
2026-01-09 21:26:40.437902,CT-0002,false,true,INTRA-FREQ,310260396274794,4,-103,LTE
2026-02-18 15:34:20.437902,CT-0024,false,true,INTER-RAT,310260830330675,2,-108,LTE
2026-01-01 08:14:58.437902,CT-0002,true,true,INTER-RAT,310260697257231,5,-117,LTE
2026-01-16 05:45:22.437902,CT-0038,false,true,NONE,310260948205592,42,-104,LTE
2026-02-11 21:12:03.437902,CT-0005,true,true,INTRA-FREQ,310260144158795,8,-106,GSM
2026-01-01 08:02:39.437902,CT-0036,true,true,INTER-RAT,310260787518446,5,-116,GSM
2026-01-09 20:51:48.437902,CT-0002,true,true,INTER-RAT,310260396274794,8,-106,LTE
2026-01-09 20:18:33.437902,CT-0028,false,true,INTER-FREQ,310260750442707,16,-111,GSM
2026-01-09 19:52:30.437902,CT-0007,true,true,INTER-FREQ,310260141406984,11,-110,5G-NR
2026-01-25 23:31:43.437902,CT-0020,false,true,INTRA-FREQ,310260226590292,55,-92,LTE
2026-01-01 07:43:47.437902,CT-0002,true,true,INTER-RAT,310260963308256,14,-101,LTE
2026-02-11 20:41:50.437902,CT-0014,false,true,INTER-RAT,310260870186476,6,-92,5G-NR
2026-02-27 07:43:15.437902,CT-0035,true,true,INTER-FREQ,310260103103061,66,-55,5G-NR
2026-01-09 20:14:05.437902,CT-0007,false,true,INTER-FREQ,310260881139680,18,-105,5G-NR
2026-01-01 08:02:45.437902,CT-0004,true,true,INTER-FREQ,310260881788003,7,-108,5G-NR
2026-02-18 16:07:24.437902,CT-0027,true,true,INTRA-FREQ,310260466031748,11,-112,UMTS
2026-02-18 16:14:49.437902,CT-0004,false,true,INTRA-FREQ,310260294169289,14,-106,UMTS
2026-02-14 04:25:36.437902,CT-0001,true,true,NONE,310260615309562,15,-65,GSM
2026-01-09 21:30:30.437902,CT-0002,false,true,INTER-FREQ,310260628908612,9,-95,5G-NR
2026-02-11 20:31:16.437902,CT-0005,false,true,INTER-FREQ,310260773858514,6,-116,LTE
2026-01-01 07:51:04.437902,CT-0040,false,true,INTRA-FREQ,310260406996463,7,-94,LTE
2026-02-17 04:24:59.437902,CT-0060,false,true,NONE,310260605348773,210,-72,5G-NR
2026-01-09 21:16:20.437902,CT-0009,true,true,INTRA-FREQ,310260800277196,9,-116,LTE
2026-01-14 20:46:31.437902,CT-0062,false,true,NONE,310260521671037,50,-66,5G-NR
2026-02-11 20:18:21.437902,CT-0014,false,true,INTRA-FREQ,310260369914954,14,-110,5G-NR
2026-03-01 14:25:41.437902,CT-0075,false,true,NONE,310260689171165,76,-112,UMTS
2026-01-13 21:17:14.437902,CT-0047,false,true,NONE,310260898873022,17,-109,LTE
2026-01-09 20:53:59.437902,CT-0028,true,true,INTRA-FREQ,310260877121692,8,-119,LTE
2026-01-09 20:00:29.437902,CT-0002,false,true,INTER-RAT,310260332351674,8,-98,LTE
2026-01-09 20:19:04.437902,CT-0014,true,true,INTER-FREQ,310260365122100,4,-102,5G-NR
2026-02-18 15:41:21.437902,CT-0025,true,true,INTRA-FREQ,310260454655554,18,-114,UMTS
2026-01-01 07:39:17.437902,CT-0040,false,true,INTER-RAT,310260406699024,8,-97,GSM
2026-01-01 08:18:56.437902,CT-0002,true,true,INTER-FREQ,310260806050816,6,-99,LTE
2026-01-17 14:55:28.437902,CT-0050,false,true,NONE,310260501237155,35,-111,GSM
2026-02-11 21:09:40.437902,CT-0032,true,true,INTER-RAT,310260219240005,4,-112,GSM
2026-01-31 03:50:03.437902,CT-0062,false,true,NONE,310260396328560,11,-70,UMTS
2026-01-26 20:17:18.437902,CT-0054,false,true,NONE,310260856704000,69,-69,5G-NR
2026-01-01 08:05:24.437902,CT-0001,true,true,INTRA-FREQ,310260372881322,7,-92,LTE
2026-01-28 02:19:22.437902,CT-0062,false,true,NONE,310260584613158,161,-79,5G-NR
2026-02-18 15:56:41.437902,CT-0023,true,true,INTER-FREQ,310260196197045,6,-105,UMTS
2026-02-11 21:09:15.437902,CT-0014,true,true,INTER-RAT,310260898873022,11,-112,5G-NR
2026-02-18 16:16:51.437902,CT-0022,true,true,INTRA-FREQ,310260439105566,18,-93,5G-NR
2026-02-18 15:53:13.437902,CT-0006,false,true,INTER-RAT,310260162647280,7,-102,5G-NR
2026-02-18 08:13:25.437902,CT-0031,false,false,INTER-RAT,310260501237155,52,-97,UMTS
2026-02-11 20:43:01.437902,CT-0032,true,true,INTER-RAT,310260898617562,12,-108,5G-NR
2026-01-01 07:38:34.437902,CT-0002,true,true,INTRA-FREQ,310260154275983,14,-102,5G-NR
2025-12-29 18:39:01.437902,CT-0048,false,true,INTER-FREQ,310260605529529,16,-64,5G-NR
2026-01-09 22:01:55.437902,CT-0002,true,true,INTER-FREQ,310260959670220,10,-91,UMTS
2026-02-18 15:50:49.437902,CT-0030,false,true,INTER-FREQ,310260153057234,3,-98,5G-NR
2026-02-11 21:05:46.437902,CT-0032,true,true,INTER-FREQ,310260750583785,4,-90,UMTS
2026-01-09 21:12:44.437902,CT-0028,true,true,INTER-RAT,310260320207179,5,-112,LTE
2026-02-11 20:40:39.437902,CT-0029,false,true,INTER-RAT,310260310418447,9,-99,GSM
2026-02-27 20:05:09.437902,CT-0037,false,true,NONE,310260832386598,72,-104,UMTS
2026-03-04 23:14:33.437902,CT-0049,true,true,INTRA-FREQ,310260475902535,42,-94,5G-NR
2026-03-05 22:06:09.437902,CT-0016,false,true,INTER-FREQ,310260528080036,37,-50,LTE
2026-02-23 21:42:11.437902,CT-0049,false,true,INTER-FREQ,310260359580956,43,-107,UMTS
2026-02-11 20:17:16.437902,CT-0005,true,true,INTER-FREQ,310260823807070,12,-98,LTE
2026-01-09 21:51:43.437902,CT-0007,false,true,INTER-RAT,310260776948342,14,-102,LTE
2026-01-09 20:08:31.437902,CT-0014,false,true,INTRA-FREQ,310260726611112,5,-114,LTE
2026-02-18 15:42:50.437902,CT-0025,false,true,INTER-FREQ,310260550208702,2,-94,5G-NR
2026-03-04 16:59:23.437902,CT-0008,false,true,INTER-RAT,310260323049762,98,-88,LTE
2026-02-07 11:26:01.437902,CT-0061,false,true,NONE,310260220855172,111,-87,LTE
2026-01-27 20:54:02.437902,CT-0029,false,true,NONE,310260298304991,19,-116,LTE
2026-02-18 15:58:11.437902,CT-0004,false,true,INTER-FREQ,310260153057234,4,-105,5G-NR
2026-02-17 11:43:51.437902,CT-0002,false,true,NONE,310260286051126,40,-113,5G-NR
2026-02-11 20:44:23.437902,CT-0014,false,true,INTER-FREQ,310260653662573,12,-108,5G-NR
2026-03-03 18:00:30.437902,CT-0078,false,true,INTER-FREQ,310260957206151,366,-54,LTE
2026-03-01 13:55:01.437902,CT-0014,false,true,NONE,310260915060224,136,-74,LTE
2026-01-09 20:32:46.437902,CT-0007,false,true,INTRA-FREQ,310260555258193,7,-97,LTE
2026-01-09 20:30:37.437902,CT-0007,true,true,INTER-RAT,310260756459883,2,-103,5G-NR
2026-02-20 07:23:31.437902,CT-0064,false,true,INTRA-FREQ,310260696542396,21,-110,UMTS
2026-02-18 15:45:34.437902,CT-0030,false,true,INTER-RAT,310260697396599,4,-91,LTE
2026-01-09 19:29:58.437902,CT-0007,true,true,INTER-FREQ,310260696542396,2,-115,LTE
2026-02-11 21:14:25.437902,CT-0029,false,true,INTER-FREQ,310260837828673,5,-92,LTE
2026-01-09 20:09:05.437902,CT-0009,true,true,INTER-FREQ,310260755017222,7,-120,LTE
2025-12-12 06:41:31.437902,CT-0040,false,true,INTER-RAT,310260770476613,33,-52,LTE
2026-01-01 08:14:07.437902,CT-0036,false,true,INTER-FREQ,310260480135444,4,-106,LTE
2026-02-11 21:13:35.437902,CT-0029,true,true,INTER-FREQ,310260144740119,15,-120,5G-NR
2026-01-01 07:34:07.437902,CT-0040,true,true,INTER-FREQ,310260523333956,6,-95,LTE
2026-01-10 01:07:30.437902,CT-0080,false,false,NONE,310260222449578,44,-118,LTE
2025-12-27 07:32:44.437902,CT-0076,false,true,NONE,310260718779485,50,-52,5G-NR
2026-02-11 21:03:13.437902,CT-0029,false,true,INTER-FREQ,310260626863063,6,-120,5G-NR
2026-02-07 00:02:56.437902,CT-0045,false,true,NONE,310260494169466,93,-114,5G-NR
2026-02-18 16:21:58.437902,CT-0027,true,true,INTER-RAT,310260728388305,6,-116,LTE
2026-02-11 20:38:05.437902,CT-0005,true,true,INTER-RAT,310260977994997,4,-109,5G-NR
2025-12-21 04:49:56.437902,CT-0018,false,true,NONE,310260359590038,22,-73,5G-NR
2026-01-15 21:30:16.437902,CT-0065,false,true,INTER-FREQ,310260228173798,33,-97,LTE
2026-02-02 23:53:02.437902,CT-0045,false,true,INTRA-FREQ,310260698125942,102,-97,5G-NR
2026-02-11 21:05:11.437902,CT-0014,true,true,INTER-FREQ,310260860026831,7,-107,UMTS
2026-02-11 20:47:07.437902,CT-0005,true,true,INTER-FREQ,310260721859722,7,-114,5G-NR
2026-01-12 21:38:42.437902,CT-0076,false,true,NONE,310260755017222,459,-73,5G-NR
2025-12-19 12:40:52.437902,CT-0023,false,true,INTRA-FREQ,310260609938179,18,-98,LTE
2026-01-09 19:22:57.437902,CT-0009,false,true,INTRA-FREQ,310260106852217,9,-114,LTE
2026-02-11 20:43:35.437902,CT-0005,true,true,INTRA-FREQ,310260977365298,6,-114,5G-NR
2025-12-11 02:52:02.437902,CT-0012,false,true,INTER-FREQ,310260118143742,110,-73,5G-NR
2026-01-03 04:22:56.437902,CT-0030,false,true,INTRA-FREQ,310260952555700,48,-117,UMTS
2026-01-04 09:30:26.437902,CT-0035,false,true,NONE,310260349418509,49,-91,GSM
2026-03-06 13:13:34.437902,CT-0057,false,true,INTRA-FREQ,310260146945144,196,-66,5G-NR
2026-01-09 20:18:03.437902,CT-0009,true,true,INTER-FREQ,310260324791101,4,-95,LTE
2026-01-20 02:14:09.437902,CT-0073,false,true,NONE,310260669919885,169,-96,5G-NR
2026-01-20 07:41:23.437902,CT-0069,false,true,INTER-FREQ,310260122922687,37,-74,5G-NR
2026-01-09 21:10:11.437902,CT-0009,true,true,INTER-RAT,310260447334058,8,-109,5G-NR
2026-01-09 21:48:17.437902,CT-0031,false,true,INTRA-FREQ,310260242459213,5,-120,UMTS
2025-12-31 01:31:11.437902,CT-0038,false,true,NONE,310260750442707,20,-112,5G-NR
