@timestamp,mme_node_id,mme_pool_id,cpu_utilization_pct,memory_utilization_pct,active_ue_sessions,attach_request_rate,attach_failure_rate,software_version,process_name,log_severity,error_code,fault_code,fault_category,fault_severity,affected_subscribers,attach_failures,detach_events,s1ap_errors,nas_procedure_failures,core_dump_generated,log_level,s1ap_error_count,nas_signaling_error_count
2025-12-28 01:28:36.310286,MME-03,MME-POOL-WEST,32.0,33.8,12832,259,10.28,v4.3.0,hss_client,ERROR,ERR-0300,FC-1002,MEMORY,HIGH,2292,0,56,13,38,false,INFO,3,39
2026-01-31 21:50:08.310286,MME-01,MME-POOL-CENTRAL,44.3,58.8,2696,393,7.35,v4.3.1,nas_handler,WARNING,ERR-0100,FC-1002,MEMORY,MEDIUM,3971,108,60,3,56,true,INFO,50,43
2026-02-04 14:50:00.310286,MME-04,MME-POOL-EAST,53.2,31.8,11325,442,8.6,v5.0.0,mme_main,CRITICAL,ERR-0001,FC-4002,AUTH,HIGH,1881,190,98,27,39,false,INFO,27,51
2026-02-10 15:16:35.310286,MME-03,MME-POOL-CENTRAL,70.5,66.4,14710,429,27.0,v4.3.0,nas_handler,INFO,ERR-0200,FC-2001,CPU,LOW,4584,15,41,47,22,false,ERROR,3,44
2026-02-10 15:20:14.310286,MME-03,MME-POOL-CENTRAL,87.6,88.7,11625,362,25.13,v4.2.3,mme_main,INFO,ERR-0400,FC-2002,HSS,LOW,3028,7,91,24,22,false,ERROR,50,27
2026-02-13 16:27:35.310286,MME-06,MME-POOL-WEST,72.0,50.0,2157,470,28.89,v4.2.3,hss_client,WARNING,ERR-0002,FC-2002,HSS,CRITICAL,1519,51,80,45,43,false,DEBUG,49,78
2026-02-13 18:58:00.310286,MME-06,MME-POOL-WEST,78.4,45.5,4488,102,0.95,v4.2.3,paging_mgr,CRITICAL,ERR-0001,FC-2001,CPU,MEDIUM,1205,19,2,33,15,false,WARN,29,30
2026-02-13 21:52:46.310286,MME-06,MME-POOL-CENTRAL,35.9,71.0,2150,16,28.4,v4.3.1,bearer_mgr,INFO,ERR-0001,FC-1002,MEMORY,MEDIUM,3416,160,29,23,22,false,WARN,25,24
2026-02-13 16:59:30.310286,MME-06,MME-POOL-EAST,47.3,52.1,3748,489,6.82,v4.2.1,bearer_mgr,WARNING,ERR-0001,FC-2001,CPU,LOW,1510,146,73,45,34,false,WARN,11,34
2026-01-17 13:01:30.310286,MME-07,MME-POOL-CENTRAL,72.9,64.2,11367,92,11.87,v4.3.1,bearer_mgr,WARNING,ERR-0400,FC-1003,SESSION,LOW,940,92,76,45,62,false,ERROR,25,37
2026-01-17 13:30:56.310286,MME-07,MME-POOL-CENTRAL,85.4,80.0,9140,70,20.29,v4.3.1,nas_handler,WARNING,ERR-0200,FC-2001,CPU,MEDIUM,3601,150,11,6,9,true,INFO,2,13
2026-01-31 22:07:36.310286,MME-01,MME-POOL-WEST,32.6,68.4,4697,370,10.68,v4.3.1,hss_client,INFO,ERR-0300,FC-1001,S1AP,HIGH,4017,118,44,44,19,true,ERROR,38,67
2026-02-10 15:20:23.310286,MME-03,MME-POOL-CENTRAL,78.6,63.6,5738,125,23.79,v4.3.0,paging_mgr,CRITICAL,ERR-0400,FC-1002,MEMORY,CRITICAL,3743,192,28,42,36,false,INFO,34,41
2026-02-13 21:10:26.310286,MME-06,MME-POOL-EAST,87.6,71.0,9431,482,16.56,v4.2.1,paging_mgr,INFO,ERR-0100,FC-1002,MEMORY,LOW,655,25,49,46,80,false,INFO,38,75
2026-01-16 03:05:50.310286,MME-06,MME-POOL-EAST,78.9,72.1,9743,205,38.03,v4.3.0,hss_client,WARNING,ERR-0002,FC-1002,MEMORY,LOW,4781,101,54,6,37,false,ERROR,3,37
2026-01-31 21:37:57.310286,MME-01,MME-POOL-WEST,90.1,77.7,5080,186,27.38,v4.3.0,s1ap_proc,WARNING,ERR-0100,FC-1001,S1AP,HIGH,2721,179,50,41,13,false,INFO,23,27
2026-02-19 18:07:49.310286,MME-05,MME-POOL-EAST,11.4,49.2,11586,392,17.89,v4.3.0,paging_mgr,INFO,ERR-0200,FC-2001,CPU,HIGH,774,2,22,13,75,false,ERROR,2,6
2026-02-10 14:57:16.310286,MME-03,MME-POOL-EAST,89.4,78.2,3494,17,20.9,v4.2.3,mme_main,INFO,ERR-0200,FC-1003,SESSION,HIGH,2001,80,33,41,71,false,INFO,30,34
2026-01-31 21:08:39.310286,MME-01,MME-POOL-WEST,83.4,73.9,11342,206,10.26,v4.3.1,mme_main,INFO,ERR-0200,FC-1001,S1AP,LOW,358,60,41,47,0,false,ERROR,24,2
2026-01-03 22:28:55.310286,MME-05,MME-POOL-WEST,12.0,60.9,8211,250,20.23,v5.0.0,paging_mgr,WARNING,ERR-0002,FC-4001,BEARER,LOW,2728,9,30,47,59,false,INFO,34,3
2026-03-04 17:31:00.310286,MME-03,MME-POOL-CENTRAL,16.6,34.6,9225,151,35.62,v4.2.1,hss_client,ERROR,ERR-0200,FC-2002,HSS,LOW,3865,159,80,37,67,false,WARN,13,15
2026-01-15 23:41:24.310286,MME-06,MME-POOL-CENTRAL,45.3,79.4,2419,357,18.3,v4.2.3,hss_client,INFO,ERR-0400,FC-1001,S1AP,LOW,3822,93,32,45,72,false,ERROR,28,19
2026-01-17 15:01:19.310286,MME-07,MME-POOL-WEST,88.6,54.2,5830,387,47.81,v4.3.0,mme_main,WARNING,ERR-0300,FC-2002,HSS,CRITICAL,1571,162,8,13,56,false,ERROR,35,20
2025-12-30 05:58:45.310286,MME-07,MME-POOL-EAST,29.3,38.1,9614,134,38.65,v4.2.3,mme_main,ERROR,ERR-0100,FC-1003,SESSION,MEDIUM,3237,100,20,8,19,false,ERROR,20,9
2026-02-05 15:28:25.310286,MME-03,MME-POOL-WEST,68.1,76.8,4458,382,32.16,v4.3.0,bearer_mgr,ERROR,ERR-0400,FC-2001,CPU,LOW,2320,82,79,1,31,false,ERROR,15,43
2026-01-15 23:38:40.310286,MME-06,MME-POOL-EAST,79.7,55.7,5530,302,12.39,v4.3.0,bearer_mgr,ERROR,ERR-0400,FC-2001,CPU,LOW,4944,9,37,7,31,false,INFO,39,17
2026-01-16 03:09:18.310286,MME-06,MME-POOL-EAST,49.6,79.7,4525,445,28.35,v4.2.1,nas_handler,WARNING,ERR-0100,FC-1002,MEMORY,CRITICAL,4841,172,34,40,6,false,INFO,11,49
2026-02-13 16:01:28.310286,MME-06,MME-POOL-EAST,67.5,66.6,3338,499,35.67,v4.3.1,mme_main,INFO,ERR-0200,FC-1003,SESSION,MEDIUM,459,25,94,49,13,false,WARN,9,11
2026-02-05 14:52:24.310286,MME-03,MME-POOL-EAST,93.3,51.3,6115,367,30.4,v4.3.0,hss_client,ERROR,ERR-0001,FC-1003,SESSION,MEDIUM,1963,50,66,34,35,false,INFO,12,36
2026-01-16 00:55:29.310286,MME-06,MME-POOL-EAST,59.2,97.3,13346,191,26.18,v4.2.1,bearer_mgr,ERROR,ERR-0002,FC-2001,CPU,MEDIUM,1151,163,14,26,70,false,WARN,18,62
2026-01-15 23:34:21.310286,MME-06,MME-POOL-WEST,55.2,84.0,12255,13,2.69,v4.2.3,bearer_mgr,ERROR,ERR-0500,FC-1003,SESSION,LOW,3730,105,10,49,51,false,WARN,17,52
2026-01-17 14:33:17.310286,MME-07,MME-POOL-EAST,78.0,65.0,772,21,22.01,v4.2.3,hss_client,WARNING,ERR-0002,FC-1001,S1AP,MEDIUM,168,80,40,34,74,false,INFO,14,5
2026-01-13 14:44:39.310286,MME-07,MME-POOL-EAST,14.2,33.1,2521,58,32.68,v4.3.0,nas_handler,INFO,ERR-0300,FC-4001,BEARER,MEDIUM,2813,151,75,37,15,false,DEBUG,44,68
2026-01-17 14:14:01.310286,MME-07,MME-POOL-EAST,95.0,52.2,8616,248,24.59,v4.2.3,paging_mgr,INFO,ERR-0400,FC-2002,HSS,HIGH,3641,173,36,35,40,false,WARN,45,26
2026-01-17 13:14:18.310286,MME-07,MME-POOL-EAST,81.6,84.3,13336,367,36.82,v4.3.0,paging_mgr,INFO,ERR-0500,FC-1002,MEMORY,MEDIUM,2259,183,61,5,71,false,WARN,2,19
2026-02-13 16:45:22.310286,MME-06,MME-POOL-WEST,51.6,56.7,11953,328,22.34,v4.3.1,mme_main,INFO,ERR-0200,FC-1001,S1AP,MEDIUM,2561,18,28,15,38,false,ERROR,23,53
2026-02-05 09:11:33.310286,MME-07,MME-POOL-WEST,42.0,8.6,10272,219,22.52,v4.3.0,paging_mgr,ERROR,ERR-0200,FC-1002,MEMORY,HIGH,4254,75,1,27,41,false,DEBUG,21,47
2026-02-10 15:41:38.310286,MME-03,MME-POOL-CENTRAL,67.2,86.5,10044,445,7.54,v4.2.3,paging_mgr,WARNING,ERR-0200,FC-2001,CPU,HIGH,2438,45,61,23,57,false,WARN,27,29
2026-02-10 15:12:24.310286,MME-03,MME-POOL-CENTRAL,62.2,61.4,14469,406,21.3,v4.2.3,hss_client,ERROR,ERR-0200,FC-1001,S1AP,HIGH,1562,14,28,0,75,false,DEBUG,26,52
2026-02-28 13:13:29.310286,MME-02,MME-POOL-WEST,11.9,35.6,14987,282,29.73,v5.0.2,mme_main,ERROR,ERR-0300,FC-4001,BEARER,MEDIUM,168,37,55,43,5,false,WARN,50,41
2026-01-31 21:59:07.310286,MME-01,MME-POOL-EAST,96.1,68.1,3875,330,33.8,v4.3.0,bearer_mgr,INFO,ERR-0100,FC-1001,S1AP,HIGH,205,132,49,24,4,false,INFO,25,62
2026-02-13 20:03:47.310286,MME-06,MME-POOL-EAST,90.4,74.7,8438,392,51.5,v4.3.1,s1ap_proc,CRITICAL,ERR-0001,FC-1002,MEMORY,LOW,4215,0,46,50,20,false,ERROR,29,31
2026-01-25 23:59:55.310286,MME-03,MME-POOL-WEST,5.2,24.7,2020,175,21.26,v4.2.1,nas_handler,INFO,ERR-0100,FC-1002,MEMORY,MEDIUM,1422,178,81,17,58,false,INFO,38,33
2026-02-05 15:17:47.310286,MME-03,MME-POOL-EAST,93.8,84.0,14990,57,22.15,v4.2.1,s1ap_proc,ERROR,ERR-0001,FC-2001,CPU,MEDIUM,3745,161,78,15,40,false,INFO,23,26
2026-02-13 17:53:34.310286,MME-06,MME-POOL-CENTRAL,98.8,70.5,8141,226,10.68,v4.3.1,mme_main,WARNING,ERR-0300,FC-1003,SESSION,HIGH,3124,61,94,25,22,false,INFO,1,80
2026-02-10 15:20:57.310286,MME-03,MME-POOL-WEST,88.0,78.6,12777,358,18.07,v4.3.1,nas_handler,ERROR,ERR-0400,FC-1003,SESSION,HIGH,81,196,40,15,23,false,WARN,2,79
2026-02-10 15:37:27.310286,MME-03,MME-POOL-WEST,82.6,56.6,1075,72,33.31,v4.2.3,mme_main,WARNING,ERR-0500,FC-1002,MEMORY,MEDIUM,2543,140,60,1,8,false,ERROR,1,19
2026-02-05 16:39:02.310286,MME-03,MME-POOL-CENTRAL,91.1,95.8,3437,217,28.78,v4.2.3,nas_handler,WARNING,ERR-0200,FC-2002,HSS,HIGH,3941,189,39,18,45,false,ERROR,29,44
2026-02-10 15:40:11.310286,MME-03,MME-POOL-CENTRAL,74.5,44.9,9967,322,9.25,v4.3.1,hss_client,INFO,ERR-0400,FC-2001,CPU,LOW,121,184,52,32,17,false,ERROR,7,34
2026-01-31 21:03:31.310286,MME-01,MME-POOL-CENTRAL,71.5,64.9,13728,249,10.91,v4.2.3,paging_mgr,ERROR,ERR-0100,FC-1003,SESSION,MEDIUM,2411,163,8,7,62,false,WARN,10,6
2026-02-10 15:13:56.310286,MME-03,MME-POOL-EAST,86.5,85.0,5642,341,22.43,v4.3.1,hss_client,WARNING,ERR-0200,FC-2001,CPU,HIGH,3444,68,21,44,76,false,WARN,13,39
2026-01-17 13:27:20.310286,MME-07,MME-POOL-EAST,61.9,80.9,11474,126,10.76,v4.3.1,bearer_mgr,INFO,ERR-0400,FC-2002,HSS,HIGH,324,128,23,30,51,false,WARN,49,19
2026-01-17 16:46:21.310286,MME-07,MME-POOL-EAST,70.4,53.2,8124,352,16.93,v4.3.0,mme_main,ERROR,ERR-0100,FC-1002,MEMORY,LOW,3796,48,3,34,62,false,WARN,28,3
2026-03-04 15:57:44.310286,MME-08,MME-POOL-WEST,51.1,18.7,5430,171,23.24,v4.3.1,nas_handler,WARNING,ERR-0002,FC-1003,SESSION,HIGH,4036,15,45,8,47,false,WARN,28,3
2026-01-15 18:50:54.310286,MME-06,MME-POOL-CENTRAL,6.5,27.9,10476,137,21.37,v5.1.0,bearer_mgr,CRITICAL,ERR-0100,FC-4002,AUTH,MEDIUM,3407,27,48,14,5,false,ERROR,6,40
2026-02-05 15:17:29.310286,MME-03,MME-POOL-WEST,89.9,78.2,9368,341,19.11,v4.2.3,nas_handler,WARNING,ERR-0100,FC-2002,HSS,CRITICAL,60,32,6,43,45,false,INFO,11,48
2025-12-13 14:40:07.310286,MME-05,MME-POOL-WEST,14.7,36.7,6609,237,28.87,v5.0.0,mme_main,INFO,ERR-0100,FC-4001,BEARER,MEDIUM,2571,142,80,39,62,false,WARN,29,64
2026-01-17 16:57:59.310286,MME-07,MME-POOL-EAST,89.2,50.5,7019,89,26.61,v4.2.1,s1ap_proc,ERROR,ERR-0400,FC-1001,S1AP,LOW,4546,49,38,48,23,false,ERROR,1,29
2026-01-17 16:50:31.310286,MME-07,MME-POOL-CENTRAL,60.0,54.2,4913,326,36.01,v4.2.1,hss_client,ERROR,ERR-0002,FC-1002,MEMORY,LOW,3658,29,75,12,42,false,INFO,10,53
2026-02-05 15:55:22.310286,MME-03,MME-POOL-CENTRAL,83.7,54.3,1001,131,11.89,v4.2.3,paging_mgr,INFO,ERR-0001,FC-2002,HSS,HIGH,2210,71,35,45,20,false,WARN,43,34
2026-02-10 15:20:34.310286,MME-03,MME-POOL-CENTRAL,81.3,78.7,12790,325,42.25,v4.3.0,paging_mgr,WARNING,ERR-0500,FC-1003,SESSION,MEDIUM,4996,57,47,31,56,false,INFO,5,56
2026-01-17 14:43:53.310286,MME-07,MME-POOL-WEST,75.5,72.1,4773,323,26.68,v4.3.0,s1ap_proc,WARNING,ERR-0400,FC-2002,HSS,HIGH,4166,36,76,35,9,false,ERROR,49,40
2026-01-16 03:13:59.310286,MME-06,MME-POOL-CENTRAL,66.0,85.2,11341,469,8.93,v4.3.1,paging_mgr,ERROR,ERR-0400,FC-1002,MEMORY,MEDIUM,53,87,16,50,13,false,ERROR,9,67
2025-12-21 08:36:10.310286,MME-06,MME-POOL-EAST,27.9,42.3,2064,201,33.46,v4.2.3,bearer_mgr,INFO,ERR-0500,FC-3002,PAGING,LOW,4741,69,57,46,36,false,ERROR,19,27
2026-01-07 10:14:03.310286,MME-08,MME-POOL-WEST,57.5,35.9,6576,285,13.46,v5.0.0,nas_handler,INFO,ERR-0500,FC-4001,BEARER,HIGH,2631,29,55,21,17,false,ERROR,37,4
2026-01-31 22:16:54.310286,MME-01,MME-POOL-WEST,96.0,74.0,8493,462,30.58,v4.3.0,bearer_mgr,ERROR,ERR-0100,FC-2002,HSS,CRITICAL,3864,152,78,8,63,false,ERROR,14,13
2026-02-13 19:25:06.310286,MME-06,MME-POOL-CENTRAL,71.2,51.8,14102,387,10.92,v4.2.1,nas_handler,INFO,ERR-0002,FC-2001,CPU,HIGH,2755,56,71,43,45,false,DEBUG,28,19
2026-02-05 15:31:32.310286,MME-03,MME-POOL-WEST,86.7,66.2,8702,230,5.44,v4.2.3,nas_handler,INFO,ERR-0500,FC-1003,SESSION,MEDIUM,2178,187,21,34,61,false,WARN,40,67
2026-01-19 14:03:37.310286,MME-03,MME-POOL-EAST,24.6,17.8,9789,59,23.09,v4.3.1,paging_mgr,ERROR,ERR-0200,FC-3002,PAGING,MEDIUM,3635,153,38,24,62,false,INFO,30,18
2026-01-16 01:37:15.310286,MME-06,MME-POOL-WEST,74.2,97.6,7097,179,18.89,v4.2.3,hss_client,INFO,ERR-0100,FC-1001,S1AP,MEDIUM,3254,189,54,31,45,false,ERROR,1,69
2026-01-21 11:16:00.310286,MME-03,MME-POOL-EAST,5.8,10.1,13282,392,15.79,v4.2.1,nas_handler,INFO,ERR-0300,FC-4001,BEARER,LOW,1135,134,92,15,68,false,WARN,3,2
2026-02-05 16:03:53.310286,MME-03,MME-POOL-WEST,85.9,73.8,8876,461,10.67,v4.3.0,s1ap_proc,ERROR,ERR-0500,FC-2001,CPU,LOW,4930,178,94,10,43,false,WARN,27,28
2026-03-03 03:40:17.310286,MME-06,MME-POOL-WEST,19.5,5.2,6632,303,22.72,v5.0.2,s1ap_proc,ERROR,ERR-0002,FC-2001,CPU,MEDIUM,4290,195,13,20,65,false,ERROR,7,19
2026-01-17 14:09:09.310286,MME-07,MME-POOL-EAST,77.7,80.5,3537,88,46.98,v4.3.0,hss_client,WARNING,ERR-0200,FC-2001,CPU,MEDIUM,4201,115,73,11,38,false,WARN,44,11
2026-01-17 16:00:13.310286,MME-07,MME-POOL-EAST,76.7,48.3,10384,247,31.88,v4.2.3,paging_mgr,ERROR,ERR-0500,FC-2002,HSS,MEDIUM,2662,166,63,34,32,false,ERROR,33,21
2026-01-10 19:23:30.310286,MME-01,MME-POOL-EAST,54.8,61.8,11136,260,23.32,v4.2.3,mme_main,WARNING,ERR-0200,FC-1003,SESSION,MEDIUM,3205,7,35,26,55,false,WARN,0,55
2026-01-12 17:22:56.310286,MME-04,MME-POOL-CENTRAL,6.4,66.6,1567,26,28.62,v4.2.1,s1ap_proc,WARNING,ERR-0200,FC-2001,CPU,CRITICAL,1700,113,63,44,75,false,WARN,4,59
2026-01-31 22:06:48.310286,MME-01,MME-POOL-EAST,68.7,72.7,3333,199,10.62,v4.2.1,nas_handler,ERROR,ERR-0300,FC-1001,S1AP,MEDIUM,751,118,93,38,48,false,INFO,24,28
2026-02-13 20:10:50.310286,MME-06,MME-POOL-CENTRAL,70.0,67.1,9744,425,5.27,v4.3.0,hss_client,WARNING,ERR-0500,FC-1002,MEMORY,CRITICAL,3466,32,58,17,72,false,INFO,18,41
2025-12-19 08:45:55.310286,MME-06,MME-POOL-WEST,39.0,20.6,10486,15,27.19,v5.0.0,nas_handler,WARNING,ERR-0300,FC-5001,S6A,MEDIUM,3430,111,3,12,67,false,WARN,0,1
2026-02-08 15:20:36.310286,MME-01,MME-POOL-EAST,56.2,39.1,14730,445,22.95,v4.2.3,hss_client,WARNING,ERR-0200,FC-1003,SESSION,MEDIUM,257,174,87,6,71,false,WARN,46,39
2026-01-31 22:24:33.310286,MME-01,MME-POOL-CENTRAL,73.4,73.2,10952,48,8.24,v4.2.3,mme_main,INFO,ERR-0001,FC-2002,HSS,MEDIUM,2009,23,28,14,10,false,ERROR,27,29
2026-02-10 14:49:35.310286,MME-03,MME-POOL-CENTRAL,94.6,81.6,7724,318,17.97,v4.2.1,hss_client,INFO,ERR-0300,FC-2002,HSS,LOW,1087,185,96,35,60,false,INFO,36,61
2026-02-10 15:01:12.310286,MME-03,MME-POOL-CENTRAL,86.9,66.9,13463,245,30.94,v4.2.1,nas_handler,ERROR,ERR-0200,FC-1001,S1AP,LOW,1011,7,52,43,8,false,WARN,21,56
2026-01-17 15:11:24.310286,MME-07,MME-POOL-CENTRAL,55.3,55.6,6699,433,24.25,v4.3.0,paging_mgr,INFO,ERR-0002,FC-1003,SESSION,MEDIUM,4107,146,9,22,12,false,INFO,1,8
2026-01-16 03:39:39.310286,MME-06,MME-POOL-EAST,89.6,70.2,12899,86,55.45,v4.3.1,nas_handler,WARNING,ERR-0300,FC-1002,MEMORY,LOW,3708,100,10,22,41,false,WARN,48,31
2026-02-10 15:20:11.310286,MME-03,MME-POOL-CENTRAL,55.9,91.0,5182,197,13.72,v4.3.0,hss_client,WARNING,ERR-0500,FC-1003,SESSION,MEDIUM,194,159,65,47,30,false,ERROR,1,57
2026-02-05 16:02:16.310286,MME-03,MME-POOL-EAST,93.8,58.2,10525,50,20.05,v4.3.0,nas_handler,WARNING,ERR-0400,FC-1002,MEMORY,HIGH,1551,166,9,19,5,false,WARN,9,27
2026-02-10 15:07:13.310286,MME-03,MME-POOL-EAST,70.3,59.6,11262,292,35.04,v4.2.3,bearer_mgr,ERROR,ERR-0300,FC-2002,HSS,HIGH,226,171,72,7,21,false,ERROR,30,35
2026-01-31 21:28:51.310286,MME-01,MME-POOL-EAST,71.2,87.7,5618,215,17.89,v4.3.1,bearer_mgr,ERROR,ERR-0002,FC-1001,S1AP,HIGH,225,28,14,41,73,false,ERROR,48,7
2026-02-13 21:35:21.310286,MME-06,MME-POOL-CENTRAL,45.9,97.0,3331,236,21.48,v4.2.1,s1ap_proc,INFO,ERR-0200,FC-1003,SESSION,CRITICAL,4687,14,41,31,43,false,WARN,42,56
2026-01-17 15:38:11.310286,MME-07,MME-POOL-WEST,78.0,61.2,11308,371,23.64,v4.3.1,mme_main,ERROR,ERR-0500,FC-1002,MEMORY,MEDIUM,334,143,66,7,8,false,ERROR,0,8
2026-01-17 14:30:28.310286,MME-07,MME-POOL-EAST,87.9,69.7,6640,158,21.44,v4.3.1,nas_handler,INFO,ERR-0200,FC-1002,MEMORY,CRITICAL,2858,155,17,10,20,false,WARN,5,5
2025-12-20 07:15:35.310286,MME-06,MME-POOL-EAST,36.7,13.5,12966,63,32.36,v4.3.1,bearer_mgr,ERROR,ERR-0500,FC-4002,AUTH,HIGH,17,63,60,25,43,false,WARN,6,65
2025-12-11 04:15:41.310286,MME-05,MME-POOL-EAST,28.5,26.5,5332,475,22.69,v5.0.2,bearer_mgr,INFO,ERR-0500,FC-4001,BEARER,MEDIUM,1748,81,20,40,35,false,ERROR,27,75
2026-01-30 05:14:12.310286,MME-07,MME-POOL-WEST,13.1,35.3,9992,317,40.2,v5.1.0,nas_handler,WARNING,ERR-0200,FC-4002,AUTH,CRITICAL,4339,5,48,39,13,false,ERROR,10,34
2026-02-03 08:49:12.310286,MME-01,MME-POOL-CENTRAL,19.9,6.5,3879,168,7.23,v5.1.0,hss_client,WARNING,ERR-0300,FC-3002,PAGING,CRITICAL,1185,98,47,17,41,false,ERROR,45,25
2026-02-16 14:19:07.310286,MME-08,MME-POOL-WEST,36.9,52.4,4526,129,44.35,v4.2.3,s1ap_proc,INFO,ERR-0400,FC-2001,CPU,CRITICAL,1929,133,6,48,57,false,INFO,41,41
2026-01-31 21:21:45.310286,MME-01,MME-POOL-WEST,41.7,71.7,8572,166,5.37,v4.3.0,nas_handler,INFO,ERR-0300,FC-1002,MEMORY,LOW,4544,128,2,1,33,false,INFO,46,58
2026-02-05 15:26:41.310286,MME-03,MME-POOL-EAST,61.0,84.5,7933,440,33.29,v4.2.3,nas_handler,INFO,ERR-0500,FC-2002,HSS,CRITICAL,2590,182,58,17,27,false,WARN,46,66
2026-02-13 18:20:13.310286,MME-06,MME-POOL-WEST,89.3,78.3,7172,430,41.28,v4.3.0,nas_handler,INFO,ERR-0200,FC-1002,MEMORY,LOW,3956,146,80,2,49,false,WARN,25,32
2026-02-05 15:20:24.310286,MME-03,MME-POOL-CENTRAL,60.3,73.0,8104,237,9.17,v4.3.0,s1ap_proc,WARNING,ERR-0001,FC-2001,CPU,HIGH,2291,186,67,30,55,false,ERROR,8,4
2026-01-16 01:13:24.310286,MME-06,MME-POOL-EAST,44.7,83.7,1206,482,1.05,v4.2.3,bearer_mgr,INFO,ERR-0002,FC-1003,SESSION,HIGH,4327,120,40,42,19,false,DEBUG,45,56
2026-02-27 05:49:03.310286,MME-06,MME-POOL-WEST,75.0,43.2,5435,428,23.0,v5.0.2,paging_mgr,ERROR,ERR-0500,FC-1002,MEMORY,MEDIUM,163,189,62,48,45,false,WARN,48,9
2026-02-13 16:02:05.310286,MME-06,MME-POOL-CENTRAL,53.5,94.0,8891,482,39.15,v4.2.3,paging_mgr,WARNING,ERR-0400,FC-1002,MEMORY,HIGH,3596,16,37,0,43,false,ERROR,35,38
2026-02-13 20:16:59.310286,MME-06,MME-POOL-EAST,57.9,71.8,554,308,38.82,v4.2.3,bearer_mgr,INFO,ERR-0100,FC-1003,SESSION,LOW,788,79,6,35,53,false,ERROR,20,63
2026-01-16 00:39:39.310286,MME-06,MME-POOL-CENTRAL,89.3,84.9,12390,291,25.95,v4.3.0,s1ap_proc,WARNING,ERR-0002,FC-1003,SESSION,MEDIUM,4680,156,40,18,50,false,WARN,6,29
2026-02-13 01:51:40.310286,MME-06,MME-POOL-EAST,41.0,4.3,5506,26,28.44,v4.2.3,paging_mgr,WARNING,ERR-0500,FC-1002,MEMORY,CRITICAL,39,31,48,47,75,false,WARN,3,70
2026-02-10 14:43:04.310286,MME-03,MME-POOL-WEST,74.4,73.8,13795,184,40.63,v4.2.3,hss_client,WARNING,ERR-0002,FC-1001,S1AP,MEDIUM,4085,166,64,29,32,false,ERROR,36,58
2026-01-17 14:50:19.310286,MME-07,MME-POOL-CENTRAL,60.2,70.3,6890,346,29.57,v4.2.1,hss_client,INFO,ERR-0100,FC-1001,S1AP,MEDIUM,248,87,51,8,5,false,ERROR,48,24
2025-12-13 13:16:28.310286,MME-05,MME-POOL-WEST,25.9,17.8,3554,239,25.07,v4.2.1,paging_mgr,INFO,ERR-0300,FC-1002,MEMORY,MEDIUM,1733,199,94,49,22,false,WARN,17,14
2026-02-05 15:35:20.310286,MME-03,MME-POOL-WEST,87.8,87.5,951,261,16.77,v4.3.0,hss_client,ERROR,ERR-0200,FC-1002,MEMORY,MEDIUM,476,196,70,22,67,false,WARN,24,64
2026-02-10 15:29:00.310286,MME-03,MME-POOL-EAST,64.7,43.8,12723,78,33.82,v4.2.3,paging_mgr,ERROR,ERR-0100,FC-1003,SESSION,MEDIUM,1613,61,11,41,72,true,ERROR,39,76
2026-01-31 22:22:45.310286,MME-01,MME-POOL-CENTRAL,87.4,70.9,3851,96,18.16,v4.2.1,paging_mgr,INFO,ERR-0001,FC-2001,CPU,LOW,299,120,77,17,66,false,INFO,27,74
2026-01-17 16:56:39.310286,MME-07,MME-POOL-CENTRAL,66.0,94.1,12248,319,21.4,v4.2.1,mme_main,INFO,ERR-0200,FC-2002,HSS,CRITICAL,3842,198,29,34,53,false,ERROR,9,33
2026-02-12 21:12:58.310286,MME-08,MME-POOL-EAST,34.3,18.7,11192,45,15.87,v4.3.0,s1ap_proc,ERROR,ERR-0002,FC-4002,AUTH,HIGH,3939,44,66,48,64,false,ERROR,6,37
2026-02-13 20:21:35.310286,MME-06,MME-POOL-EAST,93.1,65.4,3728,180,10.61,v4.2.1,nas_handler,INFO,ERR-0300,FC-2001,CPU,MEDIUM,2014,12,47,15,52,false,WARN,22,44
2026-02-05 20:06:26.310286,MME-08,MME-POOL-EAST,54.8,49.0,540,421,25.32,v4.3.0,paging_mgr,WARNING,ERR-0100,FC-1001,S1AP,HIGH,4958,87,35,44,9,false,DEBUG,25,54
2026-01-31 21:51:04.310286,MME-01,MME-POOL-CENTRAL,49.8,84.4,10342,267,3.92,v4.3.0,hss_client,CRITICAL,ERR-0002,FC-2001,CPU,MEDIUM,3981,164,21,10,15,false,INFO,13,31
2026-02-10 15:21:30.310286,MME-03,MME-POOL-CENTRAL,69.7,81.7,12925,301,18.66,v4.2.3,hss_client,ERROR,ERR-0300,FC-2001,CPU,MEDIUM,1485,22,22,11,35,false,ERROR,38,4
2026-02-26 12:11:51.310286,MME-01,MME-POOL-EAST,12.7,68.3,13322,75,1.33,v4.3.1,paging_mgr,INFO,ERR-0100,FC-1002,MEMORY,MEDIUM,451,107,24,18,54,false,INFO,15,24
2026-01-17 14:43:57.310286,MME-07,MME-POOL-CENTRAL,61.0,65.4,2664,376,35.92,v4.3.1,hss_client,WARNING,ERR-0500,FC-2002,HSS,MEDIUM,2466,29,71,15,22,false,WARN,9,15
